"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
14,0.000509654469098245,0.0450152576074563,6.25761557450862,2.86096620567213,3.77762726687886,1.62037347603808,7.06704270843731,2.26226048981874,7.29792419970604,4.10023781802364,0.0405442953349261,0.0433853065983351,0.0486338533474008,0.154359537428287,0.088385411028732,0.153555565323464,0.0428300895148118,0.0126829478055826,0.0475043383179582,0.225343693170956,0.0335969852066802,0.226190847430558,0.171011759060657,0.142852224328835,0.107278021293449,0.386762562968803,0.192364293963949,0.342613666245886,0.386762562968803,0.1295361276666,0.628283734969173,0,0,0,0,1.5,2,"high",TRUE,"2012-02",2012-02-01
15,0.000577321708535725,0.0555979580763058,6.3265442227215,2.36994855259579,3.79464108803752,2.07184711881935,7.38278031791798,2.20550971858898,7.15337257498116,2.77365189295668,0.0362795388075128,0.0384543206351748,0.0503552543760594,0.193076404206016,0.0943239123516937,0.194062639211948,0.0378270422126133,0.0108823232105355,0.0435842896025984,0.241191593690894,0.0373345169588161,0.241259818102894,0.160585037262,0.133867724084752,0.112405499802214,0.39169890632611,0.200044459335107,0.370247880687947,0.39169890632611,0.119125412946308,0.651078696630177,0,0,0,0,1.5,2,"high",TRUE,"2012-03",2012-03-01
16,0.000579709271420877,0.0507068700448099,6.18765126509956,2.4269404025662,3.64034395443024,1.89697602833843,7.16319169913853,2.3126357363956,7.09208468014169,2.9535262063303,0.0340102475229032,0.036773817022852,0.0469938145599642,0.183928079317336,0.0956224511049673,0.184232988034642,0.0329802647597065,0.0103871190201131,0.0365036579603559,0.235724458335751,0.0384610482624296,0.235806483136231,0.147262180319303,0.130857233433387,0.102341162194687,0.396515327096463,0.201477799569272,0.371294240859247,0.396515327096463,0.121583782935626,0.650363926670722,0,0,0,0,1.5,2,"high",TRUE,"2012-04",2012-04-01
17,0.000714038663830122,0.0484165680163365,5.9899047611344,2.83988870430819,4.50477746011705,2.5933199997616,6.50480447009054,2.24431616418836,6.71054215269476,3.5259948798277,0.0317897315273884,0.0565627439508604,0.0378774652534806,0.16995339612982,0.0750001060137365,0.173424579590232,0.0328567801718124,0.013082532920498,0.0508708024459565,0.224675247737822,0.0360946237810261,0.222874693814584,0.152168251190669,0.100976662272835,0.0998928319024334,0.38694980665032,0.21803685563348,0.381353414964156,0.38694980665032,0.121276245184679,0.631831322226369,0,0,0,0,1.5,2,"high",TRUE,"2012-05",2012-05-01
18,0.000426165008441233,0.0312181663182063,5.50976756713514,2.90489930638546,3.58808991834701,1.86070205412441,5.96349385068262,1.79401673133052,6.529545754667,4.31678257203205,0.0498349457836152,0.068182900297589,0.066210956319586,0.129677111849198,0.0653750586283814,0.132521509397386,0.0388631048353004,0.0169541397967273,0.0479034114358868,0.184123518328625,0.0285502172194432,0.182689568885911,0.151201726485588,0.121974603380447,0.0883665399244891,0.377237223888669,0.20183403825606,0.319613039043059,0.377237223888669,0.104001501796552,0.647186481043531,0,0,0,0,1.5,2,"high",TRUE,"2012-06",2012-06-01
19,0.000360047408139391,0.0288526036612232,5.45267727482985,3.55878198388761,3.52963653820687,1.5617315601554,6.01611405688,1.74997683462566,6.3673468535257,5.70029501331442,0.0494201968074814,0.0670371513073746,0.072703776489842,0.125115912720202,0.0675467038610093,0.125153871025901,0.0375295189338974,0.0164594503776491,0.031199409622369,0.179568670121117,0.0289637343632976,0.179295356491947,0.14433248534018,0.122947708595497,0.0673144688930452,0.378203812751814,0.204137152175435,0.324267770589004,0.378203812751814,0.10321692569958,0.650222890596029,0,0,0,0,1.5,2,"high",TRUE,"2012-07",2012-07-01
20,0.000465748356981977,0.0335949740778809,5.48152529976581,2.36069543787822,3.80510645674376,1.95319463470946,6.06651045623261,1.87303022580824,6.23377691076488,3.06519776579065,0.0421783663552499,0.0608278048235942,0.0440075994229669,0.141090653131778,0.0737586974100776,0.144114227699397,0.0348772519954902,0.0142646028212073,0.0514488388786272,0.193879180835666,0.0326288583811567,0.191971218905915,0.144824890771892,0.114147394274726,0.0936908894749853,0.379213153446952,0.213367287672515,0.343398871217802,0.379213153446952,0.108111865751304,0.641114769477419,0,0,0,0,1.5,2,"high",TRUE,"2012-08",2012-08-01
21,0.000532517393582772,0.0330110465346017,5.42002025100801,4.3711901901242,4.29098168175188,2.16190618943009,5.96899327733522,1.97022430816692,5.83853183822847,6.98328639240339,0.0330910748652106,0.055458373539352,0.0685183856330323,0.147274069326817,0.0798449191582231,0.146531645668542,0.0294369467332276,0.012452641761709,0.0214934478100319,0.194810629896232,0.0358148598532281,0.194858862085407,0.136463651327219,0.107758552730399,0.0499328172704296,0.376084233192803,0.221511019361406,0.337523451696427,0.376084233192803,0.108095673025562,0.624012331261387,0,0,0,0,1.5,2,"high",TRUE,"2012-09",2012-09-01
22,0.000436475914351431,0.0418075241530378,5.8797100253316,2.53443157437989,3.39242335025826,1.36859945911299,6.95876119738145,2.13265393729196,6.6166514458898,3.58451571623141,0.0310155628141835,0.0353793515922902,0.0448709967436916,0.167861287363097,0.103808011859407,0.167049533758934,0.0268479421235998,0.00927209549327926,0.0252234842171402,0.226229745019095,0.0416535672986253,0.226189344266239,0.125840627929764,0.127241137874846,0.0866249403918537,0.399969178116044,0.21296718820975,0.376856277189472,0.399969178116044,0.125933867146349,0.654578884740311,0,0,0,0,1.5,2,"high",TRUE,"2012-10",2012-10-01
23,0.000659366902459597,0.0523108663089821,6.25537647877788,4.60399366947649,4.23147665185971,2.25830130992229,7.18072072467829,2.28476290606476,6.92250387451568,7.29864417425679,0.031946638382107,0.047575929291956,0.0713226580906391,0.166894063622765,0.0878874370015937,0.165106654843486,0.0283557646883505,0.0101107677330455,0.0236949586024553,0.246896239800704,0.0423990691943503,0.247582933544063,0.124786557296901,0.0920617010497384,0.0460776261838844,0.418582472709221,0.233789120074563,0.400974490470426,0.418582472709221,0.145852374024056,0.672473076190812,0,0,0,0,1.5,2,"high",TRUE,"2012-11",2012-11-01
