"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
26,0.000335355163785085,0.00644802199944344,6.24128297173193,5.36676036648687,3.94336140673705,1.2638685596939,3.97660677377948,1.83129361159579,9.24647710116025,9.02526179486383,0.0393549561303241,0.0714323790380198,0.0535788602880771,0.0994485740567665,0.0778850096942388,0.0996221245445608,0.0527383160844587,0.0232863756673202,0.048863461021464,0.150100419901599,0.0843374265032605,0.149715552068202,0.257846335351243,0.112679031465173,0.0767884965898069,0.369613952506607,0.202625773398696,0.269483486151465,0.369613952506607,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2013-02",2013-02-01
27,0.000301674315075746,0.0060067637866239,6.19922094122183,5.54555971403869,3.79275648570972,1.38122658951398,3.96315111052726,1.65577144372722,9.2303549416847,9.36003908434487,0.0486679151051468,0.0759349625092304,0.0776588765541583,0.096126801562495,0.0737273138480094,0.0967061435639088,0.0553994727027986,0.0251193725397398,0.0452379295022611,0.143333788885412,0.0807253957589122,0.142520177888688,0.260385005264171,0.117475082931152,0.0777587371616247,0.366274590309222,0.197889651362673,0.267135941236317,0.366274590309222,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2013-03",2013-03-01
28,0.000279017824898151,0.00699348440005816,6.46507914572627,5.37538618829993,3.59131642254133,1.12652345515792,4.19948957182177,1.67332429846377,9.73953175316244,9.08929374138865,0.0461938952205123,0.0690565401536556,0.056427527455755,0.0929171141321327,0.0664765107588125,0.0931948820946134,0.0538959198517257,0.022805751615239,0.0508328767945064,0.141973984817912,0.073591176225413,0.140977313187848,0.257859494509614,0.111029472077328,0.0802790028109829,0.366017591666696,0.185105245512475,0.258362952366578,0.366017591666696,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2013-04",2013-04-01
29,0.00025917829738334,0.00477351734072548,6.00475741625566,5.39963674119296,3.07568336783534,1.04301945300651,4.17078797050875,1.6310572561748,9.01754037474258,9.1498630294804,0.059556891328234,0.0866512056182307,0.0621535768980761,0.080700533685553,0.0645638105482972,0.0831132682091919,0.0560288159315464,0.0296422985843309,0.0574804294931242,0.127501572258764,0.0717320594505449,0.124783124381545,0.256014981399585,0.130034732469768,0.0914340856110391,0.363122368838812,0.185588711751147,0.23453690147644,0.363122368838812,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2013-05",2013-05-01
30,0.000256386994936252,0.00560703447074631,6.8843518364213,5.49224213720304,3.03835392593255,1.12527018625961,5.24176553520262,1.65842177184481,10.270111981748,9.29933198222282,0.0414912544317328,0.0570632318027424,0.0369671301946468,0.0706495072054573,0.0534406026584706,0.0718340611410314,0.04835840418979,0.0187085940274078,0.0535516597009414,0.115712627898119,0.0572668018308056,0.113872093787118,0.241092183237197,0.102746054687144,0.0755882191863345,0.359522401780091,0.154302109426647,0.220695828644876,0.359522401780091,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2013-06",2013-06-01
31,0.000346798024322455,0.00488089284690725,7.66579595160611,6.14982104075558,4.36559901555734,1.47003070750443,6.3885138719543,1.98126044011393,10.7898896406865,10.3621674029806,0.0403990696261646,0.0452693239762538,0.0432448239590788,0.0530202727800833,0.0466610757955371,0.0534236536151759,0.0432311548775074,0.0143146654182922,0.0491979491983047,0.0884303340783827,0.0458042555935185,0.08687426789628,0.231195075050684,0.093323328850615,0.0701881745106032,0.342076252152612,0.128075173255282,0.18264384557017,0.342076252152612,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2013-07",2013-07-01
32,0.000251330643270219,0.00445985722987079,7.28876504329705,5.99583241358171,4.5288038811105,1.25900036211556,5.79492903402555,1.6436716366344,10.2609463728358,10.1766045729599,0.0392642460590114,0.0479091068635598,0.0441100916046261,0.0541598608815473,0.0511424389165548,0.0541410874403744,0.037147634633693,0.0151404398642553,0.0423430884664008,0.0914081779979831,0.0499490442527405,0.0900785079407303,0.226442068691463,0.0968077387614191,0.0638599214244693,0.341801838443001,0.136604389201621,0.188209672911067,0.341801838443001,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2013-08",2013-08-01
33,0.000313587558763506,0.00468842929316066,7.09189735623676,6.06124027376027,4.97401132620846,1.49914911089417,5.46463070540151,1.79024467091145,9.81234156124452,10.235403115185,0.0358024711121552,0.053247500259241,0.0435564423189476,0.0487682203080495,0.0523578320684629,0.0489487160058936,0.0371293852112264,0.0171881751414043,0.0436145150877081,0.0969413108811764,0.0531819207218815,0.0956645908204182,0.223805042232517,0.10162316335607,0.0635788576128975,0.346996990584542,0.144923822022104,0.196132626807294,0.346996990584542,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2013-09",2013-09-01
34,0.00027316702237339,0.00601601120925997,8.62587817988648,6.89445127150884,7.6462992696343,1.29159478805881,6.64859306673786,1.80539997577816,10.9794189661767,11.7334005657588,0.0313048511123924,0.0765905448051726,0.0685331015416039,0.0429356390860453,0.0537175594039088,0.041708208029514,0.0315733860997243,0.0185047572505395,0.0154136968070684,0.0791074987121413,0.0517013477075445,0.0782599741626241,0.211925299050076,0.0549327681625512,0.0190856522940624,0.335196916275376,0.149244159549814,0.217725364806813,0.335196916275376,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2013-10",2013-10-01
35,0.000317621405719729,0.00530141512742156,8.16657487380607,6.23896241169507,6.79767548111609,0.949595962539463,6.51083441575142,2.18667072579195,10.5583842879743,10.5399570477552,0.0389108408861098,0.0904353153996666,0.0522516334282726,0.037419701726384,0.0474892831668341,0.0356192289147577,0.0344353788215317,0.0229451519297928,0.022371983293289,0.0734902110023187,0.0460084162932354,0.0710040746180557,0.212768074438846,0.0702263261686445,0.0238538514760192,0.334683532241189,0.141183115487006,0.21838418947105,0.334683532241189,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2013-11",2013-11-01
36,0.000271339427776412,0.00500728595298606,8.20276040941259,6.13438128564481,6.25525766795243,0.951693921821032,6.71832142536393,1.98883892735244,10.8439726915784,10.3937817791805,0.0424265922669559,0.0905831788781235,0.0521808763060315,0.0379822810861788,0.0419267537856882,0.0360703216934256,0.0354589588212689,0.0231691880223643,0.024071228937007,0.0677545420063309,0.0400831685087161,0.0653267798478948,0.216260719908569,0.0726242011072121,0.0269848612114848,0.326895469320517,0.127551659690291,0.204372869395829,0.326895469320517,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2013-12",2013-12-01
37,0.000289160670634109,0.00536151652042314,8.30858789452566,6.11481366615254,6.25923117187168,0.975967723340848,7.04474290096783,2.0641179949259,10.8761905554982,10.3421343262074,0.0334254121168406,0.0892942664229504,0.0381648536406998,0.0400694969766527,0.0422776435805579,0.0383462169555724,0.0337167553816582,0.022773012088656,0.0210373840833865,0.0709135660162864,0.0408871437182963,0.0685334618025698,0.211568783910251,0.0685624478855485,0.0232908267031052,0.331419799450902,0.129621494900375,0.208015942465259,0.331419799450902,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2014-01",2014-01-01
38,0.000312188367547264,0.00527450873824266,8.20488101660229,6.20679237709316,6.36973460930013,1.19636041004879,6.93830957616682,2.08173067580508,10.6417366403307,10.478928094023,0.0396333050988231,0.0969623137551765,0.0490350375803063,0.0329323935428543,0.0376822737659097,0.0315364531512434,0.0352986449030027,0.0254580247810104,0.0236821779629742,0.0642950257732804,0.0359569861810041,0.0620519906100451,0.213294851754092,0.0809399999885329,0.025847345722463,0.323832608427548,0.119618007303091,0.197251532557432,0.323832608427548,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2014-02",2014-02-01
39,0.000239321121753323,0.00467072128367004,7.96117600374016,6.01661117710412,5.99801859932277,0.991909667913581,6.60331240397665,1.83586370080989,10.5147994876389,10.2100220299523,0.042879228641705,0.0956680891933801,0.0516400553033607,0.0318170148099183,0.0404200720694581,0.0301802960674914,0.0364951490774348,0.0249165188677913,0.0244453319501994,0.0630761854912819,0.0384439306148515,0.0609871589730691,0.21517044473711,0.0801181014819586,0.0278189882271978,0.322014163090479,0.124830588423774,0.197616857318568,0.322014163090479,NA,NA,NA,NA,0,0,1.5,2,"high",TRUE,"2014-03",2014-03-01
