"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
80,0.0082531662478085,0.0134553837000402,9.71306930101905,8.54047636740349,7.47298894224428,11.9834688227567,9.40780717983049,5.78396480564904,11.7761940403265,6.46230886352268,0.00666572654577073,0.0376354176387288,0.05898241699604,0.00884192109439053,0.00739014121953397,7.9129221967073e-11,0.00707483505158607,0.00999867224200884,0.0064614028062069,0.012327833151676,0.00554624768173187,0.000921348976269432,0.140485254869772,0.0934291189198387,0.0303211654768265,0.161805913647937,0.0208738732789551,0.100628135639395,0.161805913647937,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2017-08",2017-08-01
81,0.00893845352509934,0.0134758590229523,9.72488140237002,9.03675130290215,7.87031780286969,13.465644032056,9.42787132261128,5.56373066112346,11.5279354125794,5.71926168870948,0.00703832352459368,0.0421404686231257,0.0630570578198106,0.00832250348271213,0.00719613230439734,0.00182775029011001,0.00731535033009919,0.011512300676284,0.00776057781078205,0.0119991601599777,0.00534087987953028,0.00162473771231197,0.138511792006772,0.102191024374063,0.0422427688835585,0.161309860105367,0.0203770800492421,0.105600898546268,0.161309860105367,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2017-09",2017-09-01
82,0.00876224035334795,0.0138374270626082,9.78626633361923,8.96153783904441,7.48909827977449,13.3826536533586,9.64297247810635,5.44576810436774,11.7575301402952,5.67236037902851,0.0071598107071284,0.0391315727416076,0.0626280277689361,0.00868605713823445,0.00733599248450207,0.00202893826918962,0.00702076190603165,0.0104894381574665,0.00767641615994359,0.0123237633135064,0.00548298798200511,0.00187048219399887,0.135759885667196,0.0963721733611225,0.042151931554472,0.165818378335983,0.0207122411489056,0.112150831963242,0.165818378335983,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2017-10",2017-10-01
83,0.00868165588345153,0.014003153648647,9.81249585791869,8.78177321809502,7.40903778465546,12.5864846651358,9.78910013359941,5.73560063059488,11.7530805563872,6.32786786704453,0.00686526932391487,0.0385765429472868,0.0595683731965701,0.00846381054572376,0.00766686575224878,1.88354447853896e-12,0.00682453061192171,0.0103234509543267,0.00656408486984751,0.012639726837759,0.00574929772269401,0.00104599906313529,0.134667772739012,0.095237838616816,0.0301648444963869,0.168624366695504,0.0215532198969152,0.106927129449195,0.168624366695504,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2017-11",2017-11-01
84,0.00764870329200852,0.0148358047945548,10.0504138149552,8.40029464988187,6.98724571282976,12.4278762073401,10.410354949306,5.07653189115931,12.0762312305425,5.60995254414638,0.00603630794552607,0.0328850354085273,0.0604540443998269,0.00906081935519409,0.00818304753356155,0.00297009595800809,0.00632331289006842,0.00852239904181199,0.00729461420006427,0.0134114146309371,0.0062406207239513,0.00273168948777171,0.130675027132102,0.0838095300289617,0.0426747408226668,0.175903150057068,0.022900945940341,0.129031345341989,0.175903150057068,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2017-12",2017-12-01
85,0.00488554857025547,0.0172765897794278,11.1613435875627,6.74880331068057,9.36306286753105,9.21471848620095,11.7474399985692,4.52931744001531,12.1678872142027,5.58688510051879,0.00553026206002734,0.0224913178401147,0.0518770263861595,0.00892320249317813,0.00888904069092003,0.00657966843417288,0.00535742217235129,0.00568532219061104,0.00569265328271575,0.0138234964003455,0.00712181366250825,0.00461569215931061,0.127117850973366,0.0618086212886676,0.0432364399557574,0.180256016844258,0.0257639808525733,0.145648477705126,0.180256016844258,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2018-01",2018-01-01
86,0.00569545344339369,0.0163035718803539,10.6279114917219,7.2745860999442,7.88042665775177,10.3164860185743,11.5108657443118,4.60254865629538,12.0106766477101,5.58081274291648,0.00435801783816333,0.0251799957466237,0.0540404652156659,0.00928582779467324,0.00856477627660034,0.00518036549611357,0.00537118868347713,0.0064427453784871,0.00606112628692133,0.0139855471555831,0.00683121865207711,0.00415254579968734,0.125047691443502,0.0676509232193596,0.0423157315219546,0.182587214742179,0.0251708692227583,0.144595988549967,0.182587214742179,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2018-02",2018-02-01
87,0.00643434781404961,0.0159811550400439,10.604507814472,7.57098459068151,7.47862708631126,10.285614815723,11.504684939656,5.38473345997309,12.2097960386216,6.09673654053018,0.0059826388248209,0.0260913904030295,0.0515952049260698,0.00888000534541589,0.00600267060399287,1.18393190178138e-09,0.00473621371273029,0.00660378645212781,0.00493049056595987,0.0115106472097091,0.00474336451112695,0.00137447246050923,0.12000512374189,0.0697681867499284,0.0252203041812018,0.171815058914944,0.0188304420204622,0.12089047633849,0.171815058914944,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2018-03",2018-03-01
88,0.00579367154657025,0.0155841635399401,10.583163430112,7.3156961016292,7.99726070484818,10.3690656512025,11.0094641662829,5.04559993861309,12.2819202307866,5.25191652015709,0.00605198543970449,0.0286258208126274,0.0551481012346823,0.00783259953685833,0.00492183397592039,0.00387501765472341,0.00480545707969589,0.00724845860904952,0.00627242900672786,0.0113516796070561,0.00383044916242758,0.00267484099992966,0.125115158740315,0.0752330683811934,0.0422226999393203,0.162783898534646,0.0158487109431672,0.120965104667886,0.162783898534646,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2018-04",2018-04-01
89,0.00484684006201921,0.0171684026577677,11.2020153633181,6.71143593571978,9.38885563630979,9.18417405146102,11.7533705476181,4.78216416217369,12.2541060551541,5.28317800914412,0.00575926154189358,0.0231324535375908,0.0509519786409367,0.00886205898023296,0.00527740765752079,0.00583017274940335,0.00435840780436041,0.0058280484596306,0.00549832860204883,0.0121849822550011,0.00425609895228468,0.00368257793586709,0.123042965711277,0.0634188442696308,0.0421197031955794,0.168303816716606,0.0175848558682221,0.132244511824153,0.168303816716606,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2018-05",2018-05-01
90,0.0042236798504709,0.0232336749246457,13.8999481024827,6.29634936126883,13.9827326740455,8.20336615482444,13.619106510053,4.51164254715081,14.0935728823157,5.5930234304954,0.00446183879718874,0.0147239123844275,0.0459012184989651,0.0100060595672041,0.0151010553784348,0.00953879451433227,0.00469708603408077,0.00324160025059029,0.00458210393653447,0.0145075086635662,0.0116686166260452,0.00542221372492706,0.128473836586548,0.0431045575583602,0.0419075800701839,0.17481302531542,0.0355575491955991,0.145206045176293,0.17481302531542,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2018-06",2018-06-01
91,0.00652301029593983,0.012725554010455,9.34990880841125,6.51330481620885,9.77792782093404,8.40221661109501,10.996847525195,4.65115589306824,6.76194174871648,5.91936852756813,0.00331186475507835,0.0617403518399007,0.032111583077592,0.00930717397148129,0.00908158568603807,0.0381614145834682,0.00463795131890248,0.0242684629817377,0.00344213871543032,0.0143632697808848,0.00733143657420691,0.00914183779301762,0.126571172090886,0.17608668103276,0.040496477011237,0.173680741600085,0.0334430848107151,0.0900342898874918,0.173680741600085,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2018-07",2018-07-01
92,0.00724451671479624,0.0138586601532051,9.80703423098434,7.07573381181239,11.1048033214877,9.6158035556017,10.8091210301771,4.92846548705203,6.95557380588799,5.78312863853899,0.0050823489893113,0.0674973669318902,0.0382191048494615,0.00817640424138211,0.0077961460148339,0.0345096105322594,0.00553308337730457,0.0271917307506575,0.00489847724934065,0.0129484495517396,0.00611132543518446,0.0082904526893921,0.125945523464647,0.186239665303487,0.0465617637411838,0.174906194323506,0.0301070374482704,0.0881656628889088,0.174906194323506,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2018-08",2018-08-01
93,0.00689939702675832,0.0133879220383218,9.62402572864647,6.8831918569424,10.7315035848315,9.20617062993552,10.7266583538999,4.87728526539846,6.90211888077909,5.79599009582265,0.00515334881402431,0.0672912687693493,0.0376585958465116,0.00894411027462361,0.00788579852878875,0.0349469290085751,0.00548868669928723,0.0270921088953516,0.00482230451296186,0.0131007374071613,0.00619139339139835,0.00836578470491599,0.129090581967833,0.185874588775844,0.0474201493898066,0.173104219611024,0.0303412256836905,0.0881016130265556,0.173104219611024,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2018-09",2018-09-01
94,0.00698156735473884,0.0132778095283833,9.67923501462555,6.97252711087574,11.0341513837079,9.45686033415793,10.6239548679314,4.76019473128692,6.81482630817789,5.81005522143726,0.00429095562463993,0.0667297172009123,0.0366736501834632,0.00882800454234278,0.00798134824939403,0.0342526497509791,0.00582939082536358,0.0267976567150622,0.0046146457565329,0.0131009263447965,0.006282805140574,0.00795638991970528,0.130937407763426,0.184904479777551,0.0476409844102151,0.169539923073794,0.0305936596828378,0.0849936471702668,0.169539923073794,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2018-10",2018-10-01
95,0.00520781809871009,0.0190051369379603,12.382019044518,6.9559831234434,10.3485811388965,9.6234679216607,12.2332472587758,4.79961614350026,14.2547436586474,5.43227886588194,0.00496547720706767,0.0239011430417176,0.0542653062353367,0.00786878798911328,0.0136042957545957,0.00530423743543452,0.00576837489745525,0.00534663594637659,0.00623257591825738,0.0125351553695954,0.0100746099009685,0.00335086714673764,0.132313919403223,0.0641511649175826,0.0446803251040915,0.166201722266015,0.0313995989022337,0.128967537632902,0.166201722266015,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2018-11",2018-11-01
96,0.00869084682862381,0.0155678876325279,10.9804575657479,8.77323275615238,7.86021713218987,12.678055530743,10.9314797646172,5.63424834164369,13.4324637297172,6.19927355138953,0.00652715482417255,0.0422454756522105,0.0584431513722401,0.00684263021475362,0.0123807965471715,9.84084159860695e-11,0.00750100126391631,0.0108084145689125,0.0063544906552143,0.0104235890016978,0.00868759415838245,0.000800038023339481,0.131541796372116,0.102496989813762,0.030274807885234,0.159944767835408,0.0280963446273934,0.094644224170549,0.159944767835408,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2018-12",2018-12-01
97,0.0098625207616998,0.0158645964183746,11.6521744985224,8.44283125820756,11.4445349532319,11.6863125764162,11.4484837964819,2.53949069052108,12.0529809631473,8.41577592161019,0.0100602460107495,0.0773756009164655,0.0590933789227876,0.00557630992513225,0.0166808097200889,0.00412105836585823,0.00855491100879721,0.0245179484551599,0.00519791470907564,0.00873658340345684,0.0107775230040433,0.000558284642525058,0.141212573040328,0.162711058134593,0.0425671989041679,0.138670885726947,0.034785237748108,0.0232481646487306,0.138670885726947,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2019-01",2019-01-01
98,0.0093496320734637,0.0141383254858285,10.8328823602432,8.24987168749652,10.6488958168801,11.3805068448248,10.5948527393039,2.67123329498015,11.2429593082204,8.21764718268892,0.009273858694362,0.0707162537830606,0.0600727246025706,0.00555364164663064,0.0127257209531451,0.00446708104772252,0.00947566183360172,0.0220107532657975,0.00533329732817784,0.00872784947731431,0.00847199596829273,0.000640974873525895,0.147206846799943,0.152156921938519,0.0430420738454285,0.136788475546504,0.0283647859560915,0.0255197529446378,0.136788475546504,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2019-02",2019-02-01
99,0.00919187397933448,0.0136143165177852,10.5761907091537,8.7671458985111,9.77487867635591,12.2610132506715,9.93243982930703,5.63912134880834,11.8897357266208,6.96106357517385,0.00868617301555732,0.0609719798453396,0.0571628864952112,0.00619327002699444,0.012517421444623,1.44447017981508e-08,0.00923835447235856,0.0178242400904596,0.00618554585552014,0.00882577926543837,0.00846189639998998,0.00023965477178614,0.148143863013742,0.136344023432429,0.0324962019693613,0.137301150252529,0.0280267380424576,0.0538685136779835,0.137301150252529,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2019-03",2019-03-01
100,0.00895497308294004,0.0148255912048402,11.3404460161256,8.77528528648806,12.7358700176599,12.177215666397,10.4455554117072,5.42366803401637,10.7007071994426,7.30179014000025,0.00993991309209704,0.0913579848247714,0.0727629273423195,0.00719320677807489,0.0208080362888212,1.19232842858739e-11,0.00992445812356797,0.0314299383245378,0.00986757963292288,0.00977186297061583,0.013368651008682,0.000330746864918645,0.179901174171365,0.181737635207955,0.0411427069726088,0.137196387078569,0.0432649686781195,0.0626374225185125,0.137196387078569,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2019-04",2019-04-01
101,0.00868350695128232,0.0144480418859224,11.1311893532333,8.81574277797015,11.8709545053373,12.7027367576458,10.3218946325986,5.73942781815351,11.1467062210479,6.23308987326167,0.00983184468542325,0.0830688425913723,0.0751398331415245,0.00771298689933142,0.0216771092701305,0.00133089259254846,0.00851045841295319,0.0272387356582995,0.0110264419618385,0.0102250822946907,0.0141045585349102,0.000835987233536636,0.170571496918256,0.169947181027463,0.0528201190242741,0.141171161260252,0.04511311609135,0.0786670231043977,0.141171161260252,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2019-05",2019-05-01
102,0.00827462211532805,0.0158939666199974,11.9115967699337,8.27888858907325,13.9191564890528,10.9969404072629,12.045147459854,4.74303737722446,9.31825724758207,7.88611989055598,0.013977983451761,0.120258197451878,0.0765977033875314,0.00652580851316664,0.0145524491635453,8.15938332679126e-13,0.013141637912952,0.0482388492979987,0.0109937139211739,0.00767840264611275,0.00899428517400576,0.000128314627038142,0.196465970260879,0.219396856772971,0.0460063964213789,0.121280481722542,0.0307684344323435,0.0400452936639818,0.121280481722542,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2019-06",2019-06-01
103,0.0071123250454829,0.0166334512526213,12.2533435987809,7.3481712308789,14.1861956727792,9.06928511597432,12.481185714828,1.94922072403286,9.66463364721865,8.71409590084458,0.0143118030499189,0.136874536949396,0.107984111884068,0.00643582019282862,0.0114812234669803,1.17194344923027e-08,0.0111614617646528,0.0508291995388629,0.0170087120616682,0.00752539888070747,0.00762763684669325,0.000867460135432108,0.196319054730691,0.210880713475046,0.0683560116513513,0.116614711090801,0.0273601809102156,0.0264477350300105,0.116614711090801,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2019-07",2019-07-01
104,0.00603764020623151,0.0167835489237457,12.2186862845094,6.46483536168303,13.8705719403225,7.11653128412072,12.7957472806107,0.606105658201181,9.57940338104947,8.62379888298828,0.0159511138068174,0.14311394888075,0.106827485686646,0.00617459630005002,0.00926675795422975,0.00871228346857357,0.0104440618573733,0.0548218232016809,0.0216919104429461,0.00748961920808622,0.00608273965834689,0.00139831440071134,0.195334273864772,0.218735148045763,0.0772572825774211,0.118091570089875,0.0221163336535822,0.0228659720968862,0.118091570089875,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2019-08",2019-08-01
105,0.00677696056552256,0.0159723577467436,11.8221026940462,7.64828799198508,12.6157645640548,9.81914201406012,13.1534174241919,5.60519940919165,9.33361831526376,6.90326859653792,0.0155592190695191,0.149614958889825,0.0918853293650249,0.00568197857319419,0.00988761125088715,1.76194368624797e-11,0.0109956699809756,0.0591163897419705,0.0142028801974046,0.00723824046949317,0.00645234307518011,3.99956081005447e-11,0.191128715077776,0.226188130387934,0.0480798315105714,0.122967865284682,0.0235283698192692,0.0580984710897541,0.122967865284682,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2019-09",2019-09-01
