"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","lr_mean_target_pct","lr_mean_weight","lr_mean_hrr_pct","lr_mean_ngmmr_pct","lr_mean_penalty_ngmmr","lr_prob_state1_ngmmr","lr_prob_state8_ngmmr","lr_extreme_cap","lr_extreme_weight","lr_extreme_penalty_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
71,0.00343061342177336,0.0145666845810163,12.0112204494799,6.40094485626213,14.6825400248969,4.00924074996017,13.0455878032962,3.22776001968424,6.85885612487982,9.81956409536149,0.0154190398631271,0.156930957905402,1.64071048695497e-05,0.00583623756128149,2.25756046173575e-06,6.7712768937065e-07,0.0161212242976793,0.0568395355183723,1.86369532350737e-08,0.0100362840151772,0.000717250766259786,0.00799154640043958,0.175795445074329,0.188608298949902,3.58745669354484e-06,0.144013100662248,0.0195447331413658,0.110211266002393,0.144013100662248,NA,NA,NA,NA,2.5,0,1.38397273362094,4.40232300712799,0,7.00243133736116e-08,0.200199053893451,0.2,5,9.90561312453764e-08,0,0,2,0.75,2,2,"high",TRUE,"2016-11",2016-11-01
72,0.00240640036378191,0.0112412111573454,10.7126253540684,5.05635099037031,11.5074547767882,2.59854359696811,10.3178999626048,3.09744203643914,10.2664721716735,7.76875022246256,0.0079305762588597,0.0617011888989492,1.42184390746943e-54,0.00636995091298198,0.00948710253595688,2.64831255442162e-11,0.00858746776575008,0.0190914494821223,7.25654117973214e-170,0.012861613612578,0.00684925716779784,0.00153933924299575,0.133516598670421,0.136377514154534,4.99547741297946e-47,0.172034515498162,0.0259131465971736,0.139113714759269,0.172034515498162,NA,NA,NA,NA,2.5,0,1.56389978829302,4.79981861513325,0,3.96170606755927e-05,0.200316980232307,0.2,5,2.51191169183677e-07,0,0,2,0.75,2,2,"high",TRUE,"2016-12",2016-12-01
73,0.00337058733399498,0.00954108866135433,9.84473568839072,6.20989159049551,9.28765181251822,4.42913282451668,9.57743675078763,4.19916938795057,10.6192603987712,8.85652412468957,0.00856633780000184,0.0547424682414473,6.18060666803825e-07,0.00955897126835181,0.0135088459766575,0.0113119269580788,0.0110353317768613,0.0163666502967259,9.15026024321391e-27,0.0183255539748319,0.0100269175077621,0.0216345078486075,0.153497194956029,0.123797127455666,0.00383270952875443,0.197206287155438,0.0353820165764933,0.2259321044391,0.197206287155438,NA,NA,NA,NA,2.5,0,1.66173468050002,3.02783430799692,0,0.172332366924976,0.16544413839773,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2017-01",2017-01-01
74,0.00261336249633995,0.00939644986014076,9.84632617894506,5.1837742581414,6.89728525729048,2.50591018932753,10.078596780027,3.79827631615202,11.9037708601825,7.74002957534992,0.00818040052588033,0.0355510150410307,0.00110329807660534,0.0108182312242396,0.0145041034825116,0.0033010177774759,0.00932311280865905,0.00944569580172176,0.00415452698330414,0.0197760104117546,0.0111367459410473,0.0295670190872414,0.144967597650737,0.0885153776284496,0.00942090330053706,0.209457982968999,0.0371519856808533,0.123474787162294,0.209457982968999,NA,NA,NA,NA,2.5,0,1.81710105815145,2.86571658478255,0,0.198919843602574,0.188256700056183,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2017-02",2017-02-01
75,0.00302266310359988,0.00952113362962231,9.88121682328592,5.26762443342735,9.16145682593743,3.6162500978074,9.61838743149911,2.50598078929688,10.7921114602487,7.99289666070477,0.00976720441931181,0.0545187045617284,3.68913755195602e-19,0.00929239308161645,0.0130362593703453,7.48504642609435e-08,0.0104402881177516,0.0161472204540003,3.45566402420395e-101,0.016440633146266,0.00955619480188031,2.7862905638197e-06,0.151357380334653,0.123738798441387,0.00450681007354265,0.190046640199227,0.0335036914699079,0.119020326527301,0.190046640199227,NA,NA,NA,NA,2.5,0,1.649841554731,2.9513388673466,0,0.0862769008582946,0.00448014329853793,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2017-03",2017-03-01
76,0.0033891206021855,0.0104460509471024,10.3534996593563,6.27339948890009,10.9807002475939,4.35456607289813,9.84667964187366,3.68764393682484,10.2005876150189,9.24692705464682,0.0108675860848735,0.0693626554889677,1.96391248286738e-05,0.00899376702116528,0.0142167233623332,0.00905849118177709,0.0119423480729415,0.0221003485010479,2.94258085283066e-20,0.0146200990128677,0.00998993835361493,0.018487345291503,0.161932148259168,0.148372332697241,0.00589527517129653,0.173931453283567,0.0346802447785248,0.206261223894056,0.173931453283567,NA,NA,NA,NA,2.5,0,1.54983711353231,3.00544127256479,0,0.152982573509266,0.154825820236894,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2017-04",2017-04-01
77,0.00275589310068742,0.0100451178968188,10.1757046455089,5.14007895228884,10.5375889266241,4.61757726351608,9.71446960703275,1.98976076374995,10.2578357837031,7.3471128496702,0.0104358672723723,0.0647142358765825,2.68129484641508e-85,0.00940610655725183,0.0118104432034296,1.78389411470062e-59,0.0105159175831041,0.0202071914926958,0,0.0135249495196634,0.00839994298145186,5.18646803389449e-59,0.156656532336887,0.141184124412593,0.00854839782013569,0.168250516392204,0.0301312053257252,0.107732425042221,0.168250516392204,NA,NA,NA,NA,2.5,0,1.56036764259926,3.21249613760827,0,0.102020759040266,0.0735670689326649,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2017-05",2017-05-01
78,0.00265841307347491,0.00931288590578585,9.83686137543246,5.45516927798549,9.5576108685801,2.73355022031418,9.35089538086532,3.83225910561094,10.5595622645702,8.19256424417365,0.00866736361273417,0.0576153580692806,0.00133448795279152,0.00962587578229768,0.0106852827254369,0.00265140592580033,0.00986300970124682,0.0173110835226563,0.00510700751707378,0.0134501762073648,0.00771074555896733,0.0194078223072296,0.156231802263787,0.129534863953261,0.0122882324382552,0.16580157380864,0.0279598679773219,0.099980060970499,0.16580157380864,NA,NA,NA,NA,2.5,0,1.59870089346075,2.26660838082902,0,0.199998673413023,0.119652274091875,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2017-06",2017-06-01
79,0.00308224378365439,0.00959861296349127,9.9947303332514,5.7942755053892,9.94238600143261,4.9943150414222,9.26724573402011,3.23032788965694,10.7215213662544,8.08348222546375,0.00891560490815998,0.056517709631365,4.07167808237807e-21,0.00925919272458908,0.0099865465904888,0.0111728744448937,0.00965295289655426,0.0168291926333259,7.27871917445422e-86,0.0130953292461439,0.00718560541618984,0.00980540792267802,0.152926998888575,0.127852431380335,0.0256433184008202,0.163851502446332,0.026194875163975,0.0965363084883552,0.163851502446332,NA,NA,NA,NA,2.5,0,1.59629463653311,2.53448782779527,0,0.134626525891385,0.140345389947501,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2017-07",2017-07-01
80,0.00264267296156718,0.00888223056493782,9.71306930101905,5.36441918378728,7.47298894224428,3.72272495424723,9.40780717983049,2.37039872507876,11.7761940403265,8.17639947270955,0.00666572654577073,0.0376354176387288,2.05695152961972e-26,0.00884192109439053,0.00739014121953397,1.61252530071036e-06,0.00707483505158607,0.00999867224200884,3.5395625653337e-93,0.012327833151676,0.00554624768173187,0.0103584838811954,0.140485254869772,0.0934291189198387,6.15095354572156e-27,0.161805913647937,0.0208738732789551,0.107989206716773,0.161805913647937,NA,NA,NA,NA,2.5,0,1.71696840391119,3.19363049307434,0,0.0809707330311051,0.00029183676013839,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2017-08",2017-08-01
