"area","month","date","psi","threshold","q_5y","q_10y","q_5y5y","qr_5y","qr_10y","qr_5y5y","qrh_5y","qrh_10y","q_data_n_5y","q_data_n_10y","q_data_r_5y","q_data_r_10y","p_5y","p_10y","p_5y5y","ez_converged","model"
"EZ",24,2012-12-01,1.5,4,0.105291923512191,0.161833965222579,0.248095706256291,0.110600944931538,0.171816180504334,0.261717484717475,0.12316770272039,0.215335042751463,0.110178594549519,0.14880240430324,0.128156202193681,0.197689482796856,0.0352124854441611,0.035249025376524,0.0710583239211331,TRUE,"no_lr_penalty"
"EZ",24,2012-12-01,1.5,5,0.0461609038630326,0.0560737041373403,0.173730304268038,0.0486997232323835,0.0601478446546478,0.184283709815018,0.056281633666427,0.0820831822799424,0.0335246489254807,0.0469374186940734,0.0421057016974235,0.0722972223542535,0.00959544413344907,0.00654109367800274,0.0332818993788451,TRUE,"no_lr_penalty"
"EZ",25,2013-01-01,1.5,4,0.112450150588229,0.164539322988551,0.259271753947606,0.11823425745305,0.175597184462952,0.273674932740912,0.129289791187867,0.216072713592908,0.1126816617947,0.154743588825564,0.130993025189281,0.204251441113025,0.0377825748709914,0.0356909267060678,0.0803823492826005,TRUE,"no_lr_penalty"
"EZ",25,2013-01-01,1.5,5,0.0276437492481211,0.0500349690344935,0.178762753396395,0.0295239609186422,0.0545902004802557,0.19094961371847,0.0336152751416934,0.0727586483205733,0.0351105838372918,0.0485110157758897,0.0441115585552033,0.0742517854146437,0.00576144570812798,0.00568902174664301,0.0388214812560815,TRUE,"no_lr_penalty"
"EZ",26,2013-02-01,1.5,4,0.099758106684164,0.159810708240069,0.2632951966589,0.104571146101201,0.169805067499855,0.276552191886435,0.114247268683714,0.208231709585663,0.0994485740567664,0.150100419901599,0.115339863754457,0.196028511981899,0.0349900671193037,0.036455312593219,0.0863605354614991,TRUE,"no_lr_penalty"
"EZ",26,2013-02-01,1.5,5,0.0182873148787599,0.0437756782754642,0.177252606450148,0.0195332250779898,0.0476243151679964,0.18849689782969,0.0222568082566799,0.0634571120904784,0.0289581745616683,0.043847794323326,0.0363459191330639,0.0664371304445071,0.00387045474901761,0.00517009943131131,0.0404896248644614,TRUE,"no_lr_penalty"
"EZ",27,2013-03-01,1.5,4,0.0905139500757454,0.150099144192615,0.266229869624814,0.0938662227916708,0.158724125046911,0.277367696882408,0.102463515438658,0.194182490886346,0.096126801562495,0.143333788885412,0.111866352348977,0.187129076332125,0.0412749655927677,0.0403340473499755,0.105799757291002,TRUE,"no_lr_penalty"
"EZ",27,2013-03-01,1.5,5,0.00197356232752063,0.0326157241808675,0.171307553783103,0.00211847803040841,0.0354671894772323,0.181173926918482,0.00240402943403077,0.0473579808619607,0.028170129957324,0.0398997813438129,0.0354929948493646,0.0602989439941573,0.000511914861312052,0.00479516260485503,0.0478588297845498,TRUE,"no_lr_penalty"
"EZ",28,2013-04-01,1.5,4,0.0849143305604633,0.149764203356286,0.27747201775087,0.0877303643732594,0.158362558330518,0.288529871299967,0.0958086596278102,0.19310464011178,0.0929171141321327,0.141973984817912,0.108089801127415,0.184960999568098,0.0420748925381081,0.0412846035097441,0.116752433617694,TRUE,"no_lr_penalty"
"EZ",28,2013-04-01,1.5,5,8.6535754705916e-05,0.0305154660458055,0.177437520031871,9.28643777826611e-05,0.0331352389750823,0.187350163886123,0.000105234217700761,0.0442546727800778,0.026821256011909,0.0386549315202308,0.0337818187815821,0.0582508933274236,2.45869658145023e-05,0.00475969730232348,0.0527029681606583,TRUE,"no_lr_penalty"
"EZ",29,2013-05-01,1.5,4,0.0783040872808337,0.14203018736095,0.235564836706098,0.0820539635811695,0.149616317547053,0.24681910951212,0.0919469571044271,0.189466228934843,0.080700533685553,0.127501572258764,0.0939469540132807,0.167578358011059,0.0195669906811405,0.0271357262415755,0.0643748875296323,TRUE,"no_lr_penalty"
"EZ",29,2013-05-01,1.5,5,0.0259244633421202,0.0455414906266044,0.160190034543573,0.027306945464303,0.0484140530465338,0.168811727459145,0.0319873500494648,0.067101399934662,0.020446829846125,0.0344858115629569,0.0256739538614855,0.0525565062514995,0.0044901979474458,0.00405826726285947,0.0267571133297035,TRUE,"no_lr_penalty"
"EZ",30,2013-06-01,1.5,4,0.0657498471957699,0.131888513570742,0.225898892496099,0.0688000882172204,0.138476904833177,0.23593833148225,0.0769834201858302,0.174574711204386,0.0706495072054573,0.115712627898119,0.0819158541419251,0.150733182737578,0.0161077371582722,0.0260010875633538,0.0650687078591651,TRUE,"no_lr_penalty"
"EZ",30,2013-06-01,1.5,5,0.0205049562131077,0.0382227808601003,0.147422398211908,0.0215635098235839,0.040518432276829,0.154932622096146,0.0252645049797476,0.0561480960849127,0.016789614870048,0.0284995569927373,0.0210314455332674,0.0433107999373508,0.0034073281995814,0.00329772049982865,0.0246917070281344,TRUE,"no_lr_penalty"
"EZ",31,2013-07-01,1.5,4,0.051073303518267,0.0973927856124701,0.232858072651271,0.05297220089195,0.104000750762033,0.242471645485347,0.0577742928966328,0.124969620320053,0.0530202727800833,0.0884303340783827,0.0625220955378474,0.116978348384122,0.0275394182931065,0.0295826340398617,0.115732080584136,TRUE,"no_lr_penalty"
"EZ",31,2013-07-01,1.5,5,4.2224708957086e-06,0.01259616002361,0.129328165683603,4.57451702031609e-06,0.0139510158754032,0.137402470105955,5.14845170926737e-06,0.0183934747663195,0.0158198275879464,0.0227341212078604,0.0203709688496895,0.0355766023087492,1.23798259451909e-06,0.00204069573417835,0.0449252628774972,TRUE,"no_lr_penalty"
"EZ",32,2013-08-01,1.5,4,0.0494199353277614,0.107717938288732,0.191127339329353,0.0516977423862051,0.113052289828633,0.199538767480712,0.0576823127491673,0.142394249386264,0.0541598608815473,0.0914081779979831,0.0636401269985538,0.119295874665676,0.0123961389401746,0.0221864059952808,0.0581838874585675,TRUE,"no_lr_penalty"
"EZ",32,2013-08-01,1.5,5,0.014396834009384,0.0264251630454556,0.116503562391455,0.0151428888343783,0.0280433301807106,0.122484053536127,0.0177107120852574,0.0390353301781439,0.0155425443558758,0.021075009105077,0.0199216484521154,0.0322265791861887,0.00235336498744369,0.00223596746003093,0.0200657033859797,TRUE,"no_lr_penalty"
"EZ",33,2013-09-01,1.5,4,0.0467928157276493,0.106091628927637,0.232352095094044,0.0485349932727521,0.112514083585016,0.241699409546912,0.0530500074256586,0.136633185286573,0.0487682203080495,0.0969413108811764,0.0574311352297481,0.125910381786718,0.02265659678324,0.029762870070242,0.103252388950478,TRUE,"no_lr_penalty"
"EZ",33,2013-09-01,1.5,5,6.42236238516901e-06,0.0158429710943276,0.138011837036821,6.90959450291101e-06,0.0173163514753549,0.145920425981439,7.84817214687297e-06,0.0231464836782053,0.0142660948034798,0.0217329127429724,0.0183532973767333,0.032956494217338,1.7398830589056e-06,0.00239156516818391,0.0430620618335234,TRUE,"no_lr_penalty"
"EZ",34,2013-10-01,1.5,4,0.0355665465101582,0.0900840222180134,0.220774477622959,0.0381955935534041,0.0986858050081988,0.235062140517802,0.0415814341951488,0.115092705219177,0.0429356390860453,0.0791074987121413,0.0506978088430915,0.104453091335292,0.0106052367596349,0.0202494042189787,0.0862673153940977,TRUE,"no_lr_penalty"
"EZ",34,2013-10-01,1.5,5,0.0125036388684186,0.0100172353353889,0.127724442618745,0.0136322203410464,0.0114154109364451,0.138607653427964,0.0153368048550688,0.0146064979848891,0.0125983775032026,0.0197304825163328,0.0162471329056584,0.0307852792642134,0.00288126811241507,0.00097821226937459,0.0347978465838798,TRUE,"no_lr_penalty"
"EZ",35,2013-11-01,1.5,4,0.0292923067616208,0.084671675421741,0.215299441281658,0.031414903792902,0.0927115961339896,0.229315760671426,0.0342661397022753,0.108880134201462,0.037419701726384,0.0734902110023187,0.0446470966433376,0.098035975081203,0.00881498259174706,0.0188399579478979,0.0827529239012331,TRUE,"no_lr_penalty"
"EZ",35,2013-11-01,1.5,5,0.00859435660220939,0.00853663870761292,0.125798776267268,0.00935500103733802,0.00969956175877062,0.136484848044536,0.0105946010415023,0.0125491039606688,0.011563500686125,0.0188848423139347,0.0150738538120741,0.0297917963553834,0.00199090613914336,0.000840821873394106,0.0337952185287892,TRUE,"no_lr_penalty"
"EZ",36,2013-12-01,1.5,4,0.022569173239032,0.0838592757065494,0.281264963251896,0.0238011209442802,0.0873393098992576,0.287851865201096,0.0279549486016576,0.109162711699536,0.0379822810861788,0.0677545420063309,0.045344400527744,0.0904603425007869,0.000493546073704024,0.00213364230080447,0.0267888851666719,TRUE,"no_lr_penalty"
"EZ",36,2013-12-01,1.5,5,0.0167444065733315,0.0222113543022168,0.186966485956803,0.0176682007915431,0.0234366133240426,0.192265845096003,0.0211343133165666,0.0322117764605338,0.0116194356074988,0.0167407139290418,0.0151417391642665,0.0264021283098442,0.00030777216664795,0.000271556913032751,0.00553575373557061,TRUE,"no_lr_penalty"
"EZ",37,2014-01-01,1.5,4,0.0312348166141638,0.0823370682977691,0.21137913754643,0.0335314937748407,0.0903916031931274,0.225392404950649,0.0365066193864912,0.105918491218483,0.0400694969766527,0.0709135660162864,0.0475536966113916,0.094191404753083,0.009690269266706,0.0186003119411291,0.0829196138965751,TRUE,"no_lr_penalty"
"EZ",37,2014-01-01,1.5,5,0.00881189069151259,0.00843182894394206,0.121892958405499,0.00960917134501364,0.00961964516441961,0.132516108075798,0.0108626213330017,0.012396635900188,0.011677151047516,0.0173722531963824,0.0150978624087128,0.0272614665269575,0.00209991486276351,0.000852919909623163,0.0334182071481604,TRUE,"no_lr_penalty"
"EZ",38,2014-02-01,1.5,4,0.0237635791658516,0.0755270056516478,0.202268657782396,0.0254835080118632,0.0829463359625423,0.215862951608697,0.0277228326716359,0.0976040785261877,0.0329323935428543,0.0642950257732804,0.0394207902754164,0.0860212095768211,0.00739960325023124,0.0168078653627004,0.0779307775000938,TRUE,"no_lr_penalty"
"EZ",38,2014-02-01,1.5,5,0.0050966215193592,0.00652985727764943,0.116530949027844,0.00555058346441886,0.00743762358913344,0.126753235673273,0.00630355726576007,0.00966894614341233,0.0100411422509776,0.0157164564054931,0.0131183586060753,0.0248265401722622,0.00121525918957138,0.000654939786910343,0.0314005253215755,TRUE,"no_lr_penalty"
"EZ",39,2014-03-01,1.5,4,0.0236998487294831,0.0742776959039827,0.201980136927655,0.0254248573183586,0.0816353293093587,0.215516542865223,0.027636281379648,0.0960369368188643,0.0318170148099183,0.0630761854912819,0.0378279945769352,0.0839127583864379,0.00753166650901928,0.0167416984735322,0.0790694271137252,TRUE,"no_lr_penalty"
"EZ",39,2014-03-01,1.5,5,0.00466510292284759,0.00624946247539706,0.115313272887312,0.00508513490512435,0.00713297646187066,0.125477882176764,0.00577510371439615,0.00926175283360354,0.00870068360743492,0.0143377820430979,0.0112691371805142,0.0224575352037621,0.00113346342299935,0.000638296087286068,0.0315627687597332,TRUE,"no_lr_penalty"
"EZ",40,2014-04-01,1.5,4,0.0264212211233425,0.075742543048454,0.203184226409463,0.0283546688594438,0.0832733407375015,0.216835652821075,0.0308476217162506,0.0979924473404743,0.0339026308505062,0.0646445984704569,0.0400979881643389,0.0857172658541652,0.00841860433385681,0.0171017322661402,0.0797297213357604,TRUE,"no_lr_penalty"
"EZ",40,2014-04-01,1.5,5,0.00568193304062557,0.00688823952126386,0.11624216171323,0.00619697684549487,0.00786773305538529,0.126523907488579,0.00703271774975364,0.0102037524850176,0.00864021011621807,0.0142619329632507,0.0111117529943643,0.0222151376336614,0.00138456527887681,0.000708067704979445,0.0319043933870169,TRUE,"no_lr_penalty"
"EZ",41,2014-05-01,1.5,4,0.0148014181069733,0.0683832209117828,0.194836804355215,0.0158633115741495,0.0752831811322506,0.208085629063783,0.0170922009226274,0.0879393781865636,0.0198649594670058,0.0574069243831907,0.0234146984886779,0.0749584905468658,0.00477468157560828,0.0154161467744291,0.0761987910534492,TRUE,"no_lr_penalty"
"EZ",41,2014-05-01,1.5,5,0.00147517227100914,0.00376739747635706,0.109027967545009,0.00160633223088133,0.00430474563143271,0.118799321270948,0.00182201268590855,0.00557910470090661,0.0045204654074138,0.00971868271513132,0.0058063794230328,0.0148100741797982,0.000363145376434436,0.000380673750874566,0.0298203440718246,TRUE,"no_lr_penalty"
"EZ",42,2014-06-01,1.5,4,2.22783128997033e-07,0.0617905772368725,0.271170697529262,2.34095130706098e-07,0.0634950542181851,0.276679285859685,2.69626064971522e-07,0.0779548041656068,0.0145496117764987,0.0526900798101765,0.0170316122484733,0.0683738279389346,1.35742072224013e-09,0.00101440132624903,0.00587278090636559,TRUE,"no_lr_penalty"
