"area","month","date","threshold","q_common_tail","q_forward_tail","wedge"
"US",15,2012-03-01,4,0.395224760507217,0.426214544615049,0.0309897841078315
"EZ",16,2012-04-01,4,0.327869106941848,0.366473506744356,0.0386043998025072
"US",16,2012-04-01,4,0.396827845041213,0.427684678075105,0.0308568330338923
"EZ",17,2012-05-01,4,0.375471840531308,0.409988429386145,0.0345165888548367
"US",17,2012-05-01,4,0.403381803319263,0.430616290161043,0.0272344868417805
"EZ",18,2012-06-01,4,0.421674758528419,0.484872964573905,0.0631982060454858
"US",18,2012-06-01,4,0.344127504190057,0.372736990051678,0.0286094858616215
"EZ",19,2012-07-01,4,0.413346756988041,0.471598530336772,0.0582517733487308
"US",19,2012-07-01,4,0.347290260219367,0.374733171510162,0.0274429112907942
"EZ",20,2012-08-01,4,0.358641554005123,0.390828939335682,0.0321873853305594
"US",20,2012-08-01,4,0.403054881401104,0.429260495568893,0.0262056141677895
"EZ",21,2012-09-01,4,0.377603828501035,0.416312180316193,0.0387083518151588
"US",21,2012-09-01,4,0.434277026312299,0.452452879903631,0.0181758535913325
"EZ",22,2012-10-01,4,0.378366946827648,0.421727105534733,0.0433601587070856
"US",22,2012-10-01,4,0.394891802938466,0.425855253510171,0.0309634505717047
"EZ",23,2012-11-01,4,0.359169977893185,0.39690651945261,0.0377365415594249
"US",23,2012-11-01,4,0.47026532101874,0.491259129404548,0.0209938083858073
"EZ",24,2012-12-01,4,0.360037001552891,0.397908374824867,0.0378713732719766
"US",24,2012-12-01,4,0.475215646664957,0.495371606865805,0.0201559602008475
"EZ",25,2013-01-01,4,0.327275872923367,0.363854994362863,0.0365791214394963
"US",25,2013-01-01,4,0.405524915625253,0.445407403678666,0.0398824880534127
"EZ",26,2013-02-01,4,0.34825218846126,0.385659208621078,0.0374070201598174
"US",26,2013-02-01,4,0.497551347384557,0.50988372135523,0.0123323739706726
"EZ",27,2013-03-01,4,0.348991323488394,0.384965323709297,0.0359740002209023
"US",27,2013-03-01,4,0.412695457776855,0.456992496163675,0.04429703838682
"EZ",28,2013-04-01,4,0.35011928340299,0.386471069926925,0.0363517865239349
"US",28,2013-04-01,4,0.407116649491178,0.449849348783489,0.0427326992923111
"EZ",29,2013-05-01,4,0.359087547647397,0.394100370758794,0.0350128231113967
"US",29,2013-05-01,4,0.382798232439602,0.418140191441077,0.0353419590014744
"EZ",30,2013-06-01,4,0.367393781473287,0.401047181358674,0.0336533998853872
"US",30,2013-06-01,4,0.370883940018532,0.404118170533041,0.0332342305145095
"EZ",31,2013-07-01,4,0.346971436429003,0.376354369540575,0.0293829331115714
"US",31,2013-07-01,4,0.3667010332276,0.40311503043498,0.0364139972073801
"EZ",32,2013-08-01,4,0.348367413148734,0.379258111555923,0.0308906984071892
"US",32,2013-08-01,4,0.386175552997199,0.426011657658086,0.0398361046608876
"EZ",33,2013-09-01,4,0.343336429586257,0.356254363089987,0.0129179335037301
"US",33,2013-09-01,4,0.439428063474351,0.449088651933059,0.00966058845870794
"EZ",34,2013-10-01,4,0.326434275936655,0.382200051294382,0.055765775357727
"US",34,2013-10-01,4,0.419815878164587,0.43683502964779,0.0170191514832033
"EZ",35,2013-11-01,4,0.303032621306633,0.323154485688641,0.0201218643820086
"US",35,2013-11-01,4,0.45393531780896,0.463058330925914,0.0091230131169534
"EZ",36,2013-12-01,4,0.326089978108997,0.351670998967433,0.0255810208584354
"US",36,2013-12-01,4,0.428619687523533,0.441555562967878,0.0129358754443452
"EZ",37,2014-01-01,4,0.320567105440646,0.340125397139541,0.0195582916988952
"US",37,2014-01-01,4,0.37575647132788,0.402672000305091,0.0269155289772109
"EZ",38,2014-02-01,4,0.309345075595793,0.329102581214335,0.019757505618542
"US",38,2014-02-01,4,0.358463850781544,0.382780574791903,0.0243167240103592
"EZ",39,2014-03-01,4,0.290921533247679,0.309086407862496,0.0181648746148161
"US",39,2014-03-01,4,0.351828588653912,0.374006303830641,0.0221777151767286
"EZ",40,2014-04-01,4,0.316688397637484,0.346901558187558,0.0302131605500737
"US",40,2014-04-01,4,0.435646416799861,0.445192774111902,0.00954635731204105
"EZ",41,2014-05-01,4,0.278537249078451,0.285541646056404,0.00700439697795308
"US",41,2014-05-01,4,0.374555582703438,0.40763586668917,0.0330802839857325
"EZ",42,2014-06-01,4,0.320464721111734,0.342558088130315,0.0220933670185814
"US",42,2014-06-01,4,0.384196551318236,0.421035120569875,0.0368385692516385
"EZ",43,2014-07-01,4,0.29719559165533,0.319405597133081,0.0222100054777507
"US",43,2014-07-01,4,0.431173659621381,0.438007914904039,0.00683425528265796
"EZ",44,2014-08-01,4,0.302606702702353,0.308281324808858,0.00567462210650595
"US",44,2014-08-01,4,0.416440229439667,0.424335449035737,0.00789521959606998
"EZ",45,2014-09-01,4,0.290510191369444,0.294469138863177,0.0039589474937329
"US",45,2014-09-01,4,0.370760005607511,0.381553153688235,0.0107931480807245
"EZ",46,2014-10-01,4,0.266697017169853,0.267430559004699,0.000733541834845167
"US",46,2014-10-01,4,0.366060614586159,0.37146576717981,0.00540515259365094
"EZ",47,2014-11-01,4,0.243473448802609,0.242602148310199,-0.000871300492409544
"US",47,2014-11-01,4,0.349876664262695,0.358533567486054,0.00865690322335901
"EZ",48,2014-12-01,4,0.227963345209977,0.241765183613911,0.0138018384039345
"US",48,2014-12-01,4,0.333818927110419,0.344277761284566,0.0104588341741471
"EZ",49,2015-01-01,4,0.207413634466938,0.219813607462757,0.0123999729958189
"US",49,2015-01-01,4,0.37143917195834,0.377385491439762,0.00594631948142232
"EZ",50,2015-02-01,4,0.209619464997846,0.234378375557642,0.0247589105597959
"US",50,2015-02-01,4,0.267609225400949,0.292012069534732,0.0244028441337828
"EZ",51,2015-03-01,4,0.215810611107444,0.240522501895831,0.0247118907883872
"US",51,2015-03-01,4,0.395110694525374,0.401602757086329,0.00649206256095427
"EZ",52,2015-04-01,4,0.226054571109813,0.228735102625216,0.00268053151540338
"US",52,2015-04-01,4,0.52902064040395,0.533298117479525,0.00427747707557482
"EZ",53,2015-05-01,4,0.2748429998573,0.299036206441497,0.0241932065841975
"US",53,2015-05-01,4,0.343672724831475,0.367392216198286,0.0237194913668113
"EZ",54,2015-06-01,4,0.26076229849808,0.264540021807125,0.0037777233090447
"US",54,2015-06-01,4,0.331301781214226,0.343169791639795,0.0118680104255687
"EZ",55,2015-07-01,4,0.275185962316234,0.29582948659206,0.020643524275826
"US",55,2015-07-01,4,0.363138230302141,0.373869998614983,0.0107317683128413
"EZ",56,2015-08-01,4,0.253926525674032,0.255746033514464,0.00181950784043177
"US",56,2015-08-01,4,0.304554106599608,0.316714311742458,0.0121602051428494
"EZ",57,2015-09-01,4,0.218493402003414,0.238458963618774,0.0199655616153594
"US",57,2015-09-01,4,0.339455393603364,0.354647729595106,0.015192335991742
"EZ",58,2015-10-01,4,0.21351720022421,0.215265414077337,0.00174821385312625
"US",58,2015-10-01,4,0.26756141980159,0.282535542491239,0.0149741226896489
"EZ",59,2015-11-01,4,0.246731139516983,0.247778872621504,0.00104773310452091
"US",59,2015-11-01,4,0.326123875306341,0.345830370736522,0.0197064954301805
"EZ",60,2015-12-01,4,0.250707341787861,0.267966014437504,0.0172586726496431
"US",60,2015-12-01,4,0.2988874547865,0.309361548219264,0.0104740934327635
"EZ",61,2016-01-01,4,0.230553720220153,0.233232206522779,0.00267848630262646
"US",61,2016-01-01,4,0.289058842740736,0.297252060220126,0.00819321747938999
"EZ",62,2016-02-01,4,0.209614212004445,0.22638990617934,0.0167756941748953
"US",62,2016-02-01,4,0.196676571997581,0.211359355576242,0.0146827835786615
"EZ",63,2016-03-01,4,0.190372137070616,0.213440520656079,0.0230683835854622
"US",63,2016-03-01,4,0.222378546834961,0.239027600100148,0.0166490532651869
"EZ",64,2016-04-01,4,0.181645129245882,0.199174812774853,0.017529683528971
"US",64,2016-04-01,4,0.308890763503835,0.310239810795481,0.00134904729164612
"EZ",65,2016-05-01,4,0.180929768270393,0.202985286920355,0.0220555186499627
"US",65,2016-05-01,4,0.262213659517759,0.268896184057889,0.00668252454012989
"EZ",66,2016-06-01,4,0.179663947402577,0.20490426927814,0.0252403218755631
"US",66,2016-06-01,4,0.270089266443453,0.277617751381171,0.00752848493771816
"EZ",67,2016-07-01,4,0.158443483833279,0.156767109232115,-0.00167637460116437
