"area","month","date","H","threshold","q_common_tail","q_forward_tail","wedge","max_qn_error","ez_converged"
"US",88,2018-04-01,10,4,0.392755813398843,0.451800442714365,0.0590446293155223,2.22044604925031e-16,TRUE
"US",88,2018-04-01,10,5,0.125694041143862,0.151908736578957,0.0262146954350943,2.22044604925031e-16,TRUE
"US",89,2018-05-01,6,4,0.251602081227925,0.287687509222027,0.036085427994102,1.11022302462516e-16,TRUE
"US",89,2018-05-01,6,5,0.137962780265472,0.157352665416978,0.0193898851515058,1.11022302462516e-16,TRUE
"US",89,2018-05-01,7,4,0.300120806679431,0.342403619168002,0.0422828124885709,1.11022302462516e-16,TRUE
"US",89,2018-05-01,7,5,0.136374879834757,0.156233620052087,0.0198587402173299,1.11022302462516e-16,TRUE
"US",89,2018-05-01,8,4,0.337926645716878,0.384001370667084,0.0460747249502054,1.11022302462516e-16,TRUE
"US",89,2018-05-01,8,5,0.128047650967965,0.147406299767059,0.019358648799094,1.11022302462516e-16,TRUE
"US",89,2018-05-01,9,4,0.366138038315646,0.41406663891189,0.047928600596244,1.11022302462516e-16,TRUE
"US",89,2018-05-01,9,5,0.116595228128866,0.134943356983753,0.0183481288548866,1.11022302462516e-16,TRUE
"US",89,2018-05-01,10,4,0.386203115078987,0.4345385979348,0.0483354828558135,1.11022302462516e-16,TRUE
"US",89,2018-05-01,10,5,0.104303301082692,0.121408662988985,0.0171053619062935,1.11022302462516e-16,TRUE
"US",90,2018-06-01,6,4,0.198121729850158,0.21318229788474,0.0150605680345829,1.66533453693773e-16,TRUE
"US",90,2018-06-01,6,5,0.0698855576437404,0.0806253834381824,0.010739825794442,1.66533453693773e-16,TRUE
"US",90,2018-06-01,7,4,0.254199299248076,0.27279459849861,0.0185952992505349,1.66533453693773e-16,TRUE
"US",90,2018-06-01,7,5,0.073890972657484,0.0861757898520435,0.0122848171945595,1.66533453693773e-16,TRUE
"US",90,2018-06-01,8,4,0.308649332521475,0.329571893984357,0.0209225614628823,1.66533453693773e-16,TRUE
"US",90,2018-06-01,8,5,0.0739121550427734,0.0871063370018093,0.0131941819590358,1.66533453693773e-16,TRUE
"US",90,2018-06-01,9,4,0.360620943273203,0.382641629123711,0.0220206858505081,1.66533453693773e-16,TRUE
"US",90,2018-06-01,9,5,0.0712923897259036,0.0849022624177839,0.0136098726918803,1.66533453693773e-16,TRUE
"US",90,2018-06-01,10,4,0.409673314723503,0.431692739789185,0.0220194250656824,1.66533453693773e-16,TRUE
"US",90,2018-06-01,10,5,0.0670865431458842,0.0807541033302323,0.0136675601843481,1.66533453693773e-16,TRUE
"US",91,2018-07-01,6,4,0.145066941566203,0.13873127565923,-0.00633566590697218,1.11022302462516e-16,TRUE
"US",91,2018-07-01,6,5,7.90061367057474e-07,8.33295804536771e-07,4.32344374792978e-08,1.11022302462516e-16,TRUE
"US",91,2018-07-01,7,4,0.187064713276269,0.177622520928923,-0.00944219234734675,1.11022302462516e-16,TRUE
"US",91,2018-07-01,7,5,9.7643211736563e-07,1.04530730027182e-06,6.88751829061896e-08,1.11022302462516e-16,TRUE
"US",91,2018-07-01,8,4,0.230126430885842,0.217075792974845,-0.0130506379109974,1.11022302462516e-16,TRUE
"US",91,2018-07-01,8,5,9.89372480727643e-07,1.06489376960357e-06,7.5521288875923e-08,1.11022302462516e-16,TRUE
"US",91,2018-07-01,9,4,0.27330978409004,0.256265706754533,-0.0170440773355068,1.11022302462516e-16,TRUE
"US",91,2018-07-01,9,5,1.10489493795285e-06,1.20631224169185e-06,1.01417303739006e-07,1.11022302462516e-16,TRUE
"US",91,2018-07-01,10,4,0.31604627480919,0.29471507466253,-0.0213312001466605,1.11022302462516e-16,TRUE
"US",91,2018-07-01,10,5,1.10942107850854e-06,1.21963924592158e-06,1.10218167413042e-07,1.11022302462516e-16,TRUE
"US",92,2018-08-01,6,4,0.186165270809706,0.195968942780338,0.00980367197063181,1.11022302462516e-16,TRUE
"US",92,2018-08-01,6,5,0.0617619492235286,0.0700574221954982,0.00829547297196959,1.11022302462516e-16,TRUE
"US",92,2018-08-01,7,4,0.241788211307813,0.254384160269072,0.0125959489612597,1.11022302462516e-16,TRUE
"US",92,2018-08-01,7,5,0.0673836855856971,0.0776880075375174,0.0103043219518203,1.11022302462516e-16,TRUE
"US",92,2018-08-01,8,4,0.297075459766497,0.311679148953734,0.0146036891872376,1.11022302462516e-16,TRUE
"US",92,2018-08-01,8,5,0.0693815302244964,0.0812500289657396,0.0118684987412431,1.11022302462516e-16,TRUE
"US",92,2018-08-01,9,4,0.351033706304292,0.366787357552377,0.0157536512480847,1.11022302462516e-16,TRUE
"US",92,2018-08-01,9,5,0.0688609680988089,0.0819190064476572,0.0130580383488483,1.11022302462516e-16,TRUE
"US",92,2018-08-01,10,4,0.402791886932258,0.418847051856585,0.0160551649243268,1.11022302462516e-16,TRUE
"US",92,2018-08-01,10,5,0.0664527027295889,0.0803303993553241,0.0138776966257352,1.11022302462516e-16,TRUE
"US",93,2018-09-01,6,4,0.340907191979158,0.380244682976811,0.0393374909976531,1.11022302462516e-16,TRUE
"US",93,2018-09-01,6,5,0.237395054851218,0.261821175208428,0.0244261203572106,1.11022302462516e-16,TRUE
"US",93,2018-09-01,7,4,0.332435037795744,0.369216151547812,0.0367811137520679,1.11022302462516e-16,TRUE
"US",93,2018-09-01,7,5,0.223502341865586,0.245184101504314,0.0216817596387272,1.11022302462516e-16,TRUE
"US",93,2018-09-01,8,4,0.306010841385027,0.338913217656609,0.0329023762715821,1.11022302462516e-16,TRUE
"US",93,2018-09-01,8,5,0.201365469944352,0.220045100516709,0.0186796305723571,1.11022302462516e-16,TRUE
"US",93,2018-09-01,9,4,0.274666105014585,0.303665710766314,0.0289996057517296,1.11022302462516e-16,TRUE
"US",93,2018-09-01,9,5,0.179202296681727,0.195331210841247,0.0161289141595192,1.11022302462516e-16,TRUE
"US",93,2018-09-01,10,4,0.247977920612455,0.273871396385041,0.0258934757725862,1.11022302462516e-16,TRUE
"US",93,2018-09-01,10,5,0.162595598869684,0.177018885864427,0.0144232869947427,1.11022302462516e-16,TRUE
"US",94,2018-10-01,6,4,0.242954183316857,0.276132840950427,0.0331786576335703,1.11022302462516e-16,TRUE
"US",94,2018-10-01,6,5,0.139675043892177,0.161527547902772,0.0218525040105944,1.11022302462516e-16,TRUE
"US",94,2018-10-01,7,4,0.248629257259753,0.284026325547625,0.0353970682878721,1.11022302462516e-16,TRUE
"US",94,2018-10-01,7,5,0.135988380960357,0.158136616015248,0.0221482350548906,1.11022302462516e-16,TRUE
"US",94,2018-10-01,8,4,0.24681167362402,0.282639432955694,0.0358277593316733,1.11022302462516e-16,TRUE
"US",94,2018-10-01,8,5,0.130218663678631,0.1518246073516,0.0216059436729687,1.11022302462516e-16,TRUE
"US",94,2018-10-01,9,4,0.241546827033757,0.276725018957772,0.035178191924015,1.11022302462516e-16,TRUE
"US",94,2018-10-01,9,5,0.124409173501202,0.145089297290655,0.0206801237894528,1.11022302462516e-16,TRUE
"US",94,2018-10-01,10,4,0.235504116995494,0.269529282387046,0.0340251653915521,1.11022302462516e-16,TRUE
"US",94,2018-10-01,10,5,0.11963389621421,0.139332238198933,0.0196983419847229,1.11022302462516e-16,TRUE
"US",95,2018-11-01,6,4,0.193288880969036,0.219995758336409,0.0267068773673733,1.11022302462516e-16,TRUE
"US",95,2018-11-01,6,5,0.114668488998036,0.130750644657432,0.0160821556593962,1.11022302462516e-16,TRUE
"US",95,2018-11-01,7,4,0.247695068324491,0.282727234189024,0.035032165864533,1.11022302462516e-16,TRUE
"US",95,2018-11-01,7,5,0.12461566345638,0.143600039428831,0.0189843759724515,1.11022302462516e-16,TRUE
"US",95,2018-11-01,8,4,0.298305662737887,0.340254510013028,0.0419488472751406,1.11022302462516e-16,TRUE
"US",95,2018-11-01,8,5,0.127179106762035,0.147980861303201,0.0208017545411658,1.11022302462516e-16,TRUE
"US",95,2018-11-01,9,4,0.344327075713606,0.391576032951309,0.0472489572377028,1.11022302462516e-16,TRUE
"US",95,2018-11-01,9,5,0.124410585035917,0.146150406737991,0.0217398217020738,1.11022302462516e-16,TRUE
"US",95,2018-11-01,10,4,0.385519114257766,0.436516624173659,0.0509975099158931,1.11022302462516e-16,TRUE
"US",95,2018-11-01,10,5,0.11811433320659,0.140127494006629,0.0220131608000394,1.11022302462516e-16,TRUE
"US",96,2018-12-01,6,4,0.177825250871158,0.170259019322396,-0.00756623154876218,1.11022302462516e-16,TRUE
"US",96,2018-12-01,6,5,0.00301161506373385,0.00308824870922773,7.66336454938797e-05,1.11022302462516e-16,TRUE
"US",96,2018-12-01,7,4,0.220190813329873,0.210128229665371,-0.0100625836645021,1.11022302462516e-16,TRUE
"US",96,2018-12-01,7,5,0.00388591929338336,0.00401737656047403,0.000131457267090674,1.11022302462516e-16,TRUE
"US",96,2018-12-01,8,4,0.259783511557445,0.247276244012919,-0.0125072675445255,1.11022302462516e-16,TRUE
"US",96,2018-12-01,8,5,0.00262706109357695,0.00275568677224715,0.000128625678670206,1.11022302462516e-16,TRUE
"US",96,2018-12-01,9,4,0.294476437474105,0.279940276083847,-0.0145361613902577,1.11022302462516e-16,TRUE
"US",96,2018-12-01,9,5,0.00276975416099402,0.00293918565182046,0.000169431490826443,1.11022302462516e-16,TRUE
"US",96,2018-12-01,10,4,0.325606163437179,0.309341272291511,-0.016264891145668,1.11022302462516e-16,TRUE
"US",96,2018-12-01,10,5,0.00213205907166516,0.00229914884929502,0.000167089777629851,1.11022302462516e-16,TRUE
"US",97,2019-01-01,6,4,0.121943421951491,0.116068197540296,-0.00587522441119485,1.11022302462516e-16,TRUE
"US",97,2019-01-01,6,5,0.00146775046548287,0.00150244987031017,3.4699404827301e-05,1.11022302462516e-16,TRUE
"US",97,2019-01-01,7,4,0.156109373477764,0.147971582933498,-0.00813779054426564,1.11022302462516e-16,TRUE
"US",97,2019-01-01,7,5,0.00267707450743948,0.00276196676310507,8.48922556655829e-05,1.11022302462516e-16,TRUE
"US",97,2019-01-01,8,4,0.190594126032882,0.17994071515469,-0.0106534108781916,1.11022302462516e-16,TRUE
"US",97,2019-01-01,8,5,0.00144818278485805,0.00150979925574107,6.16164708830225e-05,1.11022302462516e-16,TRUE
"US",97,2019-01-01,9,4,0.220460932241397,0.20763799984973,-0.0128229323916679,1.11022302462516e-16,TRUE
"US",97,2019-01-01,9,5,0.00194351320914903,0.00204748639722774,0.000103973188078708,1.11022302462516e-16,TRUE
"US",97,2019-01-01,10,4,0.248331146249661,0.23341057611428,-0.0149205701353813,1.11022302462516e-16,TRUE
"US",97,2019-01-01,10,5,0.00132395191104617,0.00140743089621852,8.34789851723529e-05,1.11022302462516e-16,TRUE
"US",98,2019-02-01,6,4,0.165424967136141,0.165170017841045,-0.000254949295096007,1.11022302462516e-16,TRUE
"US",98,2019-02-01,6,5,0.0521805514401729,0.0521353917429627,-4.515969721023e-05,1.11022302462516e-16,TRUE
"US",98,2019-02-01,7,4,0.173569021890875,0.173729896204877,0.00016087431400158,1.11022302462516e-16,TRUE
"US",98,2019-02-01,7,5,0.0537613491243451,0.053880761668298,0.000119412543952951,1.11022302462516e-16,TRUE
"US",98,2019-02-01,8,4,0.203838617973108,0.203481695655638,-0.000356922317470476,1.11022302462516e-16,TRUE
"US",98,2019-02-01,8,5,0.0635263381893599,0.0634736006349277,-5.27375544321779e-05,1.11022302462516e-16,TRUE
"US",98,2019-02-01,9,4,0.21212694653254,0.211987145643077,-0.000139800889462999,1.11022302462516e-16,TRUE
"US",98,2019-02-01,9,5,0.0655546332520227,0.0655923228998448,3.76896478220812e-05,1.11022302462516e-16,TRUE
"US",98,2019-02-01,10,4,0.230918005701805,0.230470974825024,-0.000447030876780635,1.11022302462516e-16,TRUE
"US",98,2019-02-01,10,5,0.0715340385105957,0.0714710715613886,-6.2966949207155e-05,1.11022302462516e-16,TRUE
"US",99,2019-03-01,6,4,0.136937452533232,0.132754996858082,-0.00418245567514999,1.11022302462516e-16,TRUE
"US",99,2019-03-01,6,5,0.00228106112619817,0.00220189286185158,-7.91682643465903e-05,1.11022302462516e-16,TRUE
"US",99,2019-03-01,7,4,0.179605331282029,0.17337522691094,-0.00623010437108951,1.11022302462516e-16,TRUE
"US",99,2019-03-01,7,5,0.0031690031892791,0.00304543790627104,-0.000123565283008061,1.11022302462516e-16,TRUE
"US",99,2019-03-01,8,4,0.220592688282438,0.21218423709021,-0.00840845119222702,1.11022302462516e-16,TRUE
"US",99,2019-03-01,8,5,0.00404245315083125,0.00387071743952165,-0.000171735711309596,1.11022302462516e-16,TRUE
"US",99,2019-03-01,9,4,0.259084146354524,0.2484813892958,-0.0106027570587241,1.11022302462516e-16,TRUE
"US",99,2019-03-01,9,5,0.00487499966077836,0.00465412588114156,-0.000220873779636799,1.11022302462516e-16,TRUE
"US",99,2019-03-01,10,4,0.294703654054162,0.281975276882326,-0.0127283771718359,1.11022302462516e-16,TRUE
"US",99,2019-03-01,10,5,0.00565295470840273,0.00538407248108119,-0.000268882227321537,1.11022302462516e-16,TRUE
"US",100,2019-04-01,6,4,0.184356661404962,0.179188563211852,-0.00516809819310962,2.22044604925031e-16,TRUE
"US",100,2019-04-01,6,5,0.0124440798360742,0.0123422229504748,-0.000101856885599471,2.22044604925031e-16,TRUE
"US",100,2019-04-01,7,4,0.211992917868455,0.205474381122645,-0.00651853674581018,2.22044604925031e-16,TRUE
"US",100,2019-04-01,7,5,0.0127220779780639,0.0126102250709817,-0.000111852907082263,2.22044604925031e-16,TRUE
"US",100,2019-04-01,8,4,0.234532074874638,0.226824667046078,-0.00770740782855972,2.22044604925031e-16,TRUE
"US",100,2019-04-01,8,5,0.0131463338935679,0.0130246760572478,-0.000121657836320153,2.22044604925031e-16,TRUE
"US",100,2019-04-01,9,4,0.252250843063266,0.243568522675092,-0.00868232038817418,2.22044604925031e-16,TRUE
"US",100,2019-04-01,9,5,0.0133836517199474,0.0132531909148869,-0.000130460805060517,2.22044604925031e-16,TRUE
"US",100,2019-04-01,10,4,0.266492955829033,0.257005608874727,-0.00948734695430631,2.22044604925031e-16,TRUE
"US",100,2019-04-01,10,5,0.0136218073404572,0.0134845314565505,-0.000137275883906721,2.22044604925031e-16,TRUE
"US",101,2019-05-01,6,4,0.147841142171322,0.140946391556133,-0.00689475061518879,2.22044604925031e-16,TRUE
"US",101,2019-05-01,6,5,0.00224965245270338,0.00230455400981223,5.49015571088486e-05,2.22044604925031e-16,TRUE
"US",101,2019-05-01,7,4,0.188242887620883,0.17872984069333,-0.00951304692755303,2.22044604925031e-16,TRUE
"US",101,2019-05-01,7,5,0.00344764808518132,0.00355578651314065,0.000108138427959327,2.22044604925031e-16,TRUE
"US",101,2019-05-01,8,4,0.227951413157458,0.215657436790853,-0.0122939763666054,2.22044604925031e-16,TRUE
"US",101,2019-05-01,8,5,0.00207036490058009,0.00216817625313088,9.78113525507934e-05,2.22044604925031e-16,TRUE
"US",101,2019-05-01,9,4,0.263519274516622,0.248801871529767,-0.0147174029868553,2.22044604925031e-16,TRUE
"US",101,2019-05-01,9,5,0.00245307606490258,0.002595441394074,0.00014236532917142,2.22044604925031e-16,TRUE
"US",101,2019-05-01,10,4,0.296493580009325,0.279541589863594,-0.0169519901457312,2.22044604925031e-16,TRUE
"US",101,2019-05-01,10,5,0.00174545574454214,0.0018782177690268,0.000132762024484659,2.22044604925031e-16,TRUE
"US",102,2019-06-01,6,4,0.133197949365478,0.127092096231072,-0.00610585313440576,1.11022302462516e-16,TRUE
"US",102,2019-06-01,6,5,0.00241178182053945,0.00245780615258629,4.60243320468418e-05,1.11022302462516e-16,TRUE
"US",102,2019-06-01,7,4,0.168040656685563,0.159622281206844,-0.00841837547871988,1.11022302462516e-16,TRUE
"US",102,2019-06-01,7,5,0.00332835589821852,0.00341522073024032,8.68648320218037e-05,1.11022302462516e-16,TRUE
"US",102,2019-06-01,8,4,0.201772612652434,0.190920634833745,-0.0108519778186885,1.11022302462516e-16,TRUE
"US",102,2019-06-01,8,5,0.00226747004003761,0.00235082451736044,8.33544773228292e-05,1.11022302462516e-16,TRUE
"US",102,2019-06-01,9,4,0.231693419756079,0.218670274267366,-0.0130231454887132,1.11022302462516e-16,TRUE
"US",102,2019-06-01,9,5,0.00252704692018402,0.0026440402163419,0.000116993296157884,1.11022302462516e-16,TRUE
"US",102,2019-06-01,10,4,0.259137477647319,0.244096431455236,-0.0150410461920827,1.11022302462516e-16,TRUE
"US",102,2019-06-01,10,5,0.00199567377614981,0.00211057265543462,0.000114898879284807,1.11022302462516e-16,TRUE
"US",103,2019-07-01,6,4,0.108787452752435,0.103452289258809,-0.00533516349362562,1.11022302462516e-16,TRUE
"US",103,2019-07-01,6,5,0.00149747052616407,0.00153128965888557,3.38191327214981e-05,1.11022302462516e-16,TRUE
"US",103,2019-07-01,7,4,0.140399516717155,0.132915388209829,-0.00748412850732555,1.11022302462516e-16,TRUE
"US",103,2019-07-01,7,5,0.00279204509125305,0.002873047050378,8.10019591249559e-05,1.11022302462516e-16,TRUE
"US",103,2019-07-01,8,4,0.172694198636812,0.162750191030053,-0.00994400760675868,1.11022302462516e-16,TRUE
"US",103,2019-07-01,8,5,0.0014785465786267,0.00154053637760468,6.19897989779757e-05,1.11022302462516e-16,TRUE
"US",103,2019-07-01,9,4,0.201514682428961,0.189392499439633,-0.0121221829893282,1.11022302462516e-16,TRUE
"US",103,2019-07-01,9,5,0.00203059966357976,0.00213499992969666,0.000104400266116893,1.11022302462516e-16,TRUE
"US",103,2019-07-01,10,4,0.228845333484463,0.214557284602812,-0.0142880488816506,1.11022302462516e-16,TRUE
"US",103,2019-07-01,10,5,0.00134119133909856,0.00142744589503366,8.6254555935097e-05,1.11022302462516e-16,TRUE
"US",104,2019-08-01,6,4,0.164318650416667,0.161646354800982,-0.00267229561568533,2.22044604925031e-16,TRUE
"US",104,2019-08-01,6,5,0.0431090008037805,0.0424249237099738,-0.000684077093806718,2.22044604925031e-16,TRUE
"US",104,2019-08-01,7,4,0.144972584443084,0.143011565441491,-0.00196101900159235,2.22044604925031e-16,TRUE
"US",104,2019-08-01,7,5,0.0367326288259503,0.0362791784736505,-0.000453450352299788,2.22044604925031e-16,TRUE
"US",104,2019-08-01,8,4,0.185352169331594,0.182329120167253,-0.00302304916434093,2.22044604925031e-16,TRUE
"US",104,2019-08-01,8,5,0.0479412810539393,0.0471907235075881,-0.000750557546351158,2.22044604925031e-16,TRUE
"US",104,2019-08-01,9,4,0.178080239976412,0.175352263350353,-0.00272797662605923,2.22044604925031e-16,TRUE
"US",104,2019-08-01,9,5,0.0453555981255402,0.0447056980932838,-0.000649900032256401,2.22044604925031e-16,TRUE
"US",104,2019-08-01,10,4,0.198181001392536,0.194966280395332,-0.00321472099720421,2.22044604925031e-16,TRUE
"US",104,2019-08-01,10,5,0.0508971045984692,0.0501119286961187,-0.00078517590235045,2.22044604925031e-16,TRUE
"US",105,2019-09-01,6,4,0.186766545607652,0.195229657582674,0.00846311197502139,1.11022302462516e-16,TRUE
"US",105,2019-09-01,6,5,0.121809479513335,0.132747687525515,0.0109382080121802,1.11022302462516e-16,TRUE
"US",105,2019-09-01,7,4,0.203113601968886,0.211221718621397,0.00810811665251049,1.11022302462516e-16,TRUE
"US",105,2019-09-01,7,5,0.139919994873467,0.151612517495678,0.0116925226222105,1.11022302462516e-16,TRUE
"US",105,2019-09-01,8,4,0.204538955368157,0.21043269335968,0.00589373799152307,1.11022302462516e-16,TRUE
"US",105,2019-09-01,8,5,0.145641491552916,0.156096951388914,0.0104554598359972,1.11022302462516e-16,TRUE
"US",105,2019-09-01,9,4,0.196202976273614,0.198907588519396,0.00270461224578167,1.11022302462516e-16,TRUE
"US",105,2019-09-01,9,5,0.142647096708412,0.150658226950705,0.00801113024229291,1.11022302462516e-16,TRUE
"US",105,2019-09-01,10,4,0.182490119098957,0.181783962961975,-0.00070615613698144,1.11022302462516e-16,TRUE
"US",105,2019-09-01,10,5,0.134415288122552,0.139505606711188,0.0050903185886359,1.11022302462516e-16,TRUE
"US",106,2019-10-01,6,4,0.0704859775907737,0.0695320393638951,-0.000953938226878517,1.11022302462516e-16,TRUE
"US",106,2019-10-01,6,5,0.0133147823629331,0.0134314349748257,0.000116652611892554,1.11022302462516e-16,TRUE
"US",106,2019-10-01,7,4,0.0925071071687507,0.0917095825766249,-0.000797524592125801,1.11022302462516e-16,TRUE
"US",106,2019-10-01,7,5,0.0201557733154824,0.0205191721477902,0.000363398832307862,1.11022302462516e-16,TRUE
"US",106,2019-10-01,8,4,0.113091904927917,0.11271004570473,-0.000381859223186676,1.11022302462516e-16,TRUE
"US",106,2019-10-01,8,5,0.0271040365446702,0.0278295318145147,0.000725495269844421,1.11022302462516e-16,TRUE
"US",106,2019-10-01,9,4,0.131773396110604,0.132025078441489,0.000251682330884906,1.11022302462516e-16,TRUE
"US",106,2019-10-01,9,5,0.0337618287103599,0.0349400722066089,0.00117824349624901,1.11022302462516e-16,TRUE
"US",106,2019-10-01,10,4,0.148403240342051,0.149450597781446,0.00104735743939441,1.11022302462516e-16,TRUE
"US",106,2019-10-01,10,5,0.0399083047384631,0.0416003070884049,0.00169200234994178,1.11022302462516e-16,TRUE
"US",107,2019-11-01,6,4,0.178602423618148,0.203569637681651,0.024967214063503,1.11022302462516e-16,TRUE
"US",107,2019-11-01,6,5,0.131090692793422,0.147630397230726,0.0165397044373043,1.11022302462516e-16,TRUE
"US",107,2019-11-01,7,4,0.196585831481048,0.22319787876559,0.0266120472845423,1.11022302462516e-16,TRUE
"US",107,2019-11-01,7,5,0.140430867916818,0.157324054730943,0.0168931868141253,1.11022302462516e-16,TRUE
"US",107,2019-11-01,8,4,0.202052712471577,0.228172820493262,0.0261201080216845,1.11022302462516e-16,TRUE
"US",107,2019-11-01,8,5,0.141803827694069,0.157842932683424,0.0160391049893553,1.11022302462516e-16,TRUE
"US",107,2019-11-01,9,4,0.19923217888214,0.223638195700762,0.0244060168186219,1.11022302462516e-16,TRUE
"US",107,2019-11-01,9,5,0.138331625524065,0.152944070365269,0.0146124448412037,1.11022302462516e-16,TRUE
"US",107,2019-11-01,10,4,0.192283135635548,0.214568747373167,0.0222856117376192,1.11022302462516e-16,TRUE
"US",107,2019-11-01,10,5,0.132836213310679,0.145959610323585,0.0131233970129063,1.11022302462516e-16,TRUE
"US",108,2019-12-01,6,4,0.152744537258253,0.184569114932873,0.0318245776746192,2.22044604925031e-16,TRUE
"US",108,2019-12-01,6,5,0.152743271117712,0.184567878093521,0.0318246069758088,2.22044604925031e-16,TRUE
"US",108,2019-12-01,7,4,0.168573334777088,0.205964568980959,0.0373912342038709,2.22044604925031e-16,TRUE
"US",108,2019-12-01,7,5,0.168572282886711,0.205963501286351,0.0373912183996394,2.22044604925031e-16,TRUE
"US",108,2019-12-01,8,4,0.187473540361895,0.232827657000436,0.0453541166385416,2.22044604925031e-16,TRUE
"US",108,2019-12-01,8,5,0.187472108956633,0.232826310816979,0.0453542018603456,2.22044604925031e-16,TRUE
"US",108,2019-12-01,9,4,0.201937981795914,0.254163484830656,0.0522255030347419,2.22044604925031e-16,TRUE
"US",108,2019-12-01,9,5,0.201936769789711,0.254162313855045,0.0522255440653331,2.22044604925031e-16,TRUE
"US",108,2019-12-01,10,4,0.216973398956604,0.276809580565493,0.0598361816088889,2.22044604925031e-16,TRUE
"US",108,2019-12-01,10,5,0.216971866530927,0.276808205791941,0.0598363392610144,2.22044604925031e-16,TRUE
"US",109,2020-01-01,6,4,0.133843736230848,0.146813414431678,0.01296967820083,1.11022302462516e-16,TRUE
"US",109,2020-01-01,6,5,0.0618417287794045,0.0678902629754331,0.00604853419602863,1.11022302462516e-16,TRUE
"US",109,2020-01-01,7,4,0.16814790604344,0.183733561835495,0.0155856557920552,1.11022302462516e-16,TRUE
"US",109,2020-01-01,7,5,0.0616393066648338,0.0679245538049632,0.00628524714012946,1.11022302462516e-16,TRUE
"US",109,2020-01-01,8,4,0.198911370119548,0.216133437625457,0.0172220675059087,1.11022302462516e-16,TRUE
"US",109,2020-01-01,8,5,0.0583793285751162,0.0645534788457617,0.00617415027064543,1.11022302462516e-16,TRUE
"US",109,2020-01-01,9,4,0.226012904447526,0.243997258354427,0.0179843539069012,1.11022302462516e-16,TRUE
"US",109,2020-01-01,9,5,0.0536792599905145,0.0595713643762559,0.00589210438574136,1.11022302462516e-16,TRUE
"US",109,2020-01-01,10,4,0.249585525814939,0.267612701915638,0.0180271761006993,1.11022302462516e-16,TRUE
"US",109,2020-01-01,10,5,0.0484698381194895,0.053999653033069,0.00552981491357951,1.11022302462516e-16,TRUE
"US",110,2020-02-01,6,4,0.178098834539021,0.202052697266351,0.0239538627273302,2.22044604925031e-16,TRUE
"US",110,2020-02-01,6,5,0.132742010904326,0.148817097824596,0.0160750869202696,2.22044604925031e-16,TRUE
"US",110,2020-02-01,7,4,0.197587810800629,0.223267719923641,0.0256799091230121,2.22044604925031e-16,TRUE
"US",110,2020-02-01,7,5,0.143420925806869,0.159938526801902,0.0165176009950328,2.22044604925031e-16,TRUE
"US",110,2020-02-01,8,4,0.204142844513913,0.229444128537355,0.0253012840234424,2.22044604925031e-16,TRUE
"US",110,2020-02-01,8,5,0.14559472518069,0.16133541711717,0.0157406919364798,2.22044604925031e-16,TRUE
"US",110,2020-02-01,9,4,0.201844212299693,0.225561092558936,0.0237168802592438,2.22044604925031e-16,TRUE
"US",110,2020-02-01,9,5,0.142392424963959,0.156777007354398,0.0143845823904389,2.22044604925031e-16,TRUE
"US",110,2020-02-01,10,4,0.194924673757506,0.216653868591024,0.0217291948335183,2.22044604925031e-16,TRUE
"US",110,2020-02-01,10,5,0.136770492954034,0.149730900455172,0.0129604075011377,2.22044604925031e-16,TRUE
"US",111,2020-03-01,6,4,0.0609903031112607,0.0591069096894802,-0.0018833934217805,1.11022302462516e-16,TRUE
"US",111,2020-03-01,6,5,0.00188516769938777,0.00196658069165448,8.14129922667055e-05,1.11022302462516e-16,TRUE
"US",111,2020-03-01,7,4,0.0938788847904105,0.0911429919043786,-0.00273589288603193,1.11022302462516e-16,TRUE
"US",111,2020-03-01,7,5,0.00394032906828476,0.00427397875271777,0.000333649684433012,1.11022302462516e-16,TRUE
"US",111,2020-03-01,8,4,0.132308083055893,0.128900137188679,-0.00340794586721357,1.11022302462516e-16,TRUE
"US",111,2020-03-01,8,5,0.0070674646892854,0.00799207905545006,0.000924614366164659,1.11022302462516e-16,TRUE
"US",111,2020-03-01,9,4,0.17507349563764,0.171417099185668,-0.00365639645197147,1.11022302462516e-16,TRUE
"US",111,2020-03-01,9,5,0.0114218306995671,0.0134973223400557,0.00207549164048857,1.11022302462516e-16,TRUE
"US",111,2020-03-01,10,4,0.220965201751739,0.217717993929462,-0.0032472078222765,1.11022302462516e-16,TRUE
"US",111,2020-03-01,10,5,0.0171113796103325,0.0211725684067962,0.00406118879646367,1.11022302462516e-16,TRUE
"US",112,2020-04-01,6,4,0.0591300756025067,0.056277943894634,-0.00285213170787275,1.11022302462516e-16,TRUE
"US",112,2020-04-01,6,5,0.000552153365367027,0.000521003569317621,-3.11497960494068e-05,1.11022302462516e-16,TRUE
"US",112,2020-04-01,7,4,0.0757549675258224,0.0714018740365885,-0.00435309348923392,1.11022302462516e-16,TRUE
"US",112,2020-04-01,7,5,0.000760179766807127,0.00070912300201037,-5.10567647967571e-05,1.11022302462516e-16,TRUE
"US",112,2020-04-01,8,4,0.0912607307380632,0.0852448040883376,-0.00601592664972563,1.11022302462516e-16,TRUE
"US",112,2020-04-01,8,5,0.000958671336431298,0.000885818477925036,-7.28528585062619e-05,1.11022302462516e-16,TRUE
"US",112,2020-04-01,9,4,0.105311239171018,0.0975157685186905,-0.00779547065232716,1.11022302462516e-16,TRUE
