"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","lr_mean_target_pct","lr_mean_weight","lr_mean_hrr_pct","lr_mean_ngmmr_pct","lr_mean_penalty_ngmmr","lr_prob_state1_ngmmr","lr_prob_state8_ngmmr","lr_extreme_cap","lr_extreme_weight","lr_extreme_penalty_ngmmr","persistence_cap","persistence_weight","q11_ngmmr","q88_ngmmr","persistence_penalty_ngmmr","theta_shrink_weight","theta_shrink_penalty_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
11,0.00507087246478879,0.032422608829018,6.478844604713,4.71548812030244,2.71037041932843,3.81112630739525,6.72792132053153,2.99018782849122,8.56243243073036,6.57583284896774,0.0522974457103894,0.0538260692617816,0.0744786918882815,0.142172622239514,0.111190719340341,0.169249139280057,0.0548330049859947,0.0172927930140185,0.0359710555687059,0.198523664076317,0.0318437041151856,0.175734406025702,0.0885284842932218,0.176293258145009,0.0818395770038041,0.069478288564373,0.170152948058328,0.204897773938816,0.110397573995445,0.638404580331514,0,0,2.5,10,1.95413069441159,2.89184219395204,0.000153540304961144,0.0598390179412459,0.200118318909166,0.2,5,3.49984106657274e-08,0.85,0,0.373492509897244,0.90181170024313,0,0.05,0.00241966573409772,0,0,2,0,0,2,"high",TRUE,"2011-11","2011-11-01"
12,0.00510696263902082,0.0472225437747365,6.32494871079028,5.2094464271328,3.74275349230167,2.40003993237617,7.24206674750486,2.23395403824314,7.31841472608178,8.40620329932111,0.064505363002554,0.0481331590148949,0.0669403839621478,0.174359791819914,0.0794829404336837,0.166519024935887,0.0658686878743646,0.0151038206690108,0.0709281443499548,0.212486243105569,0.0295051944982142,0.21478557216152,0.0791232546857695,0.151523124434745,0.142287383357832,0.0779489395892731,0.178946825713007,0.281558910636213,0.097868520399878,0.65219299796926,0,0,2.5,10,2.09151433204616,2.50015609714844,2.4366319751378e-11,0.104164430600924,0.200671195917566,0.2,5,1.1262598993917e-06,0.85,0,0.583588124865091,0.756928197291364,0,0.05,0.00429525739500492,0,0,2,0,0,2,"high",TRUE,"2011-12","2011-12-01"
13,0.00419542202924366,0.0332381441220577,6.08509168185653,4.94664256086296,3.24009914359359,3.51983082104031,6.49702697815337,2.62251723523146,7.64038090114817,7.35805763887396,0.0738322209686296,0.0532711228344452,0.057798742315006,0.150307215812047,0.075917763330482,0.146551018647537,0.0527629225176777,0.0169421629016549,0.0486784486152504,0.181966739192206,0.0268685097217527,0.183129916630226,0.0830819847159632,0.15999674305996,0.124723299863917,0.074317637082323,0.174612188757541,0.248664976010294,0.0830065376949474,0.659834031314749,0,0,2.5,10,2.04332818572276,2.59843653159557,9.68975075256481e-06,0.0812836685395095,0.174923905605998,0.2,5,0,0.85,0,0.620649976553947,0.735264306820984,0,0.05,0.0030039483037275,0,0,2,0,0,2,"high",TRUE,"2012-01","2012-01-01"
14,0.00392880640053322,0.0457004518250737,6.83169123852591,5.40895125815003,3.77762726687886,2.7373495843949,7.06704270843731,3.24094050479993,8.70646053946789,8.35305231854132,0.0405442953349261,0.0433853065983351,0.0152503205894986,0.154359537428287,0.088385411028732,0.133193775593667,0.0428300895148118,0.0126829478055826,0.0475331376797794,0.225343693170956,0.0335969852066802,0.230553134898075,0.0711176101507553,0.142852224328835,0.0830637085425951,0.0855764287383134,0.192364293963949,0.330336844379205,0.1295361276666,0.628283734969173,0,0,2.5,10,2.18030877554918,2.47173922281769,7.98671526948099e-07,0.20026043914179,0.201367533916755,0.2,5,4.84494390012567e-06,0.85,0,0.879625663979689,0.757799124415345,0,0.05,0.00203314867261058,0,0,2,0,0,2,"high",TRUE,"2012-02","2012-02-01"
15,0.00559616662970985,0.0564409164609422,6.6808276252928,5.62937686085962,3.79464108803752,2.97702056278707,7.38278031791798,3.13594971495386,8.06198654594306,8.73915439151689,0.0362795388075128,0.0384543206351748,0.0147810778731,0.193076404206016,0.0943239123516937,0.162923440892654,0.0378270422126133,0.0108823232105355,0.0427942978990638,0.241191593690894,0.0373345169588161,0.256987488729109,0.0658746088118668,0.133867724084752,0.0732432539441383,0.0910944457648102,0.200044459335107,0.353599460278821,0.119125412946308,0.651078696630177,0,0,2.5,10,2.24498978262057,2.49577110862579,1.78835222548481e-08,0.192501982356832,0.200135612694102,0.2,5,4.59770070038031e-08,0.85,0,0.885573971128222,0.720478272259339,0,0.05,0.00296954987052263,0,0,2,0,0,2,"high",TRUE,"2012-03","2012-03-01"
16,0.00494781301218397,0.0514748321906254,6.954433849498,5.47849897885736,3.64034395443024,2.90719208610085,7.16319169913853,2.96688238196538,8.97379691523976,8.53157056409425,0.0340102475229032,0.036773817022852,0.0136693447764975,0.183928079317336,0.0956224511049673,0.156066417211043,0.0329802647597065,0.0103871190201131,0.0413452889021251,0.235724458335751,0.0384610482624296,0.250245332381238,0.0646323923139293,0.130857233433387,0.072059097955629,0.0924430381010869,0.201477799569272,0.346425680904903,0.121583782935626,0.650363926670722,0,0,2.5,10,2.26164892458381,2.50199600013765,3.98401654947932e-09,0.186778378763824,0.198288527121529,0.2,5,0,0.85,0,0.869055903571589,0.736894824740735,0,0.05,0.0026445940345919,0,0,2,0,0,2,"high",TRUE,"2012-04","2012-04-01"
17,0.00569204227817786,0.0491240819389051,6.83208444992907,6.317914553791,4.50477746011705,2.64219494416234,6.50480447009054,4.87665226124157,8.79924045776674,9.43319678194951,0.0317897315273884,0.0565627439508604,0.0705382214065123,0.16995339612982,0.0750001060137365,0.155114111386954,0.0328567801718124,0.013082532920498,0.094783474256398,0.224675247737822,0.0360946237810261,0.231501424351688,0.0528004386501003,0.100976662272835,0.109353491944298,0.106913606241969,0.21803685563348,0.345890098606649,0.121276245184679,0.631831322226369,0,0,2.5,10,2.4818083470518,2.55300868399517,2.80992057889998e-06,0.195608164150235,0.186982281842324,0.2,5,0,0.85,0,0.895920282290636,0.746100535344469,0,0.05,0.00367000530832899,0,0,2,0,0,2,"high",TRUE,"2012-05","2012-05-01"
18,0.00529148568687732,0.0316766441615282,6.29131699576451,5.83707652721667,3.58808991834701,2.62059181123311,5.96349385068262,4.3192293586761,8.3847695528448,8.75734796955105,0.0498349457836152,0.068182900297589,0.0790133306701679,0.129677111849198,0.0653750586283814,0.113986090624375,0.0388631048353004,0.0169541397967273,0.111225873409569,0.184123518328625,0.0285502172194432,0.18704982583673,0.0635210950837345,0.121974603380447,0.131583693270566,0.0940300727021587,0.20183403825606,0.311041983624661,0.104001501796552,0.647186481043531,0,0,2.5,10,2.3326786342288,2.64409506775841,2.07633885523e-05,0.169842880590672,0.185171220444784,0.2,5,0,0.85,0,0.877306915282095,0.722265074701312,0,0.05,0.00356357016943699,0,0,2,0,0,2,"high",TRUE,"2012-06","2012-06-01"
19,0.00415502088380715,0.0292765487172943,6.01232774394982,5.0556358788894,3.52963653820687,2.0902301392903,6.01611405688,2.32793690594022,7.73254759214402,8.17863131254279,0.0494201968074814,0.0670371513073746,0.0484466046657853,0.125115912720202,0.0675467038610093,0.121879038876605,0.0375295189338974,0.0164594503776491,0.0506172115398835,0.179568670121117,0.0289637343632976,0.176774795957769,0.0627527537916348,0.122947708595497,0.140776529574465,0.0948955697947096,0.204137152175435,0.304838950597655,0.10321692569958,0.650222890596029,0,0,2.5,10,2.33592236292874,2.81766394139216,0.000100910379660802,0.142272050830033,0.20007076818755,0.2,5,1.2520340922653e-08,0.85,0,0.632314036093782,0.694874718932934,0,0.05,0.0033936964535627,0,0,2,0,0,2,"high",TRUE,"2012-07","2012-07-01"
20,0.00526759348481979,0.0340906201896327,6.3938100462303,5.69060924902705,3.80510645674376,2.70698581864605,6.06651045623261,4.22409118846355,8.44754617975503,8.48400744250796,0.0421783663552499,0.0608278048235942,0.0652788065830864,0.141090653131778,0.0737586974100776,0.127504800442954,0.0348772519954902,0.0142646028212073,0.0908805328417509,0.193879180835666,0.0326288583811567,0.196549025145436,0.0572512099724726,0.114147394274726,0.106523686577748,0.101466512051339,0.213367287672515,0.319877070069409,0.108111865751304,0.641114769477419,0,0,2.5,10,2.40637588667601,2.53194292687331,1.02035057723343e-06,0.192814566672658,0.176153195988958,0.2,5,0,0.85,0,0.908882183664409,0.699471364818511,0,0.05,0.00364617316553857,0,0,2,0,0,2,"high",TRUE,"2012-08","2012-08-01"
21,0.00409272177177296,0.0334936776582768,6.40208420107874,4.95145924359912,4.29098168175188,1.81681171133111,5.96899327733522,2.25030579888362,8.30172523124579,8.07379495281807,0.0330910748652106,0.055458373539352,0.0431937189991433,0.147274069326817,0.0798449191582231,0.144886031699482,0.0294369467332276,0.012452641761709,0.0505402600180274,0.194810629896232,0.0358148598532281,0.192572958105493,0.0526533834891737,0.107758552730399,0.135277481817396,0.107057259849678,0.221511019361406,0.312943756366164,0.108095673025562,0.624012331261387,0,0,2.5,10,2.46216092173903,2.78190781016144,7.94720134300213e-05,0.156566972919712,0.189727647016243,0.2,5,0,0.85,0,0.682024691310197,0.687808042740316,0,0.05,0.00344124200757092,0,0,2,0,0,2,"high",TRUE,"2012-09","2012-09-01"
22,0.00365676354344665,0.0424472161419479,6.9156683496987,5.19599617314031,3.39242335025826,2.87884228075039,6.95876119738145,2.53976041181148,9.14037814204172,8.13984108364686,0.0310155628141835,0.0353793515922902,0.011347182036703,0.167861287363097,0.103808011859407,0.138639916965724,0.0268479421235998,0.00927209549327926,0.036363468743149,0.226229745019095,0.0416535672986253,0.238623250476427,0.0592732887475075,0.127241137874846,0.0620184555229917,0.0989004516816693,0.21296718820975,0.346678488407224,0.125933867146349,0.654578884740311,0,0,2.5,10,2.32423276214443,2.58647159074673,7.47733600627076e-06,0.200167365597427,0.200214054658742,0.2,5,1.84576600328416e-07,0.85,0,0.903453218651103,0.752890351884559,0,0.05,0.0015426873596726,0,0,2,0,0,2,"high",TRUE,"2012-10","2012-10-01"
23,0.0046675798602446,0.0530871855428501,7.17370635869704,6.38845153011428,4.23147665185971,2.49341374359019,7.18072072467829,4.22374337202282,9.21509869623614,9.9186601256635,0.031946638382107,0.047575929291956,0.0676788912704276,0.166894063622765,0.0878874370015937,0.15751639666886,0.0283557646883505,0.0101107677330455,0.0874665588930703,0.246896239800704,0.0423990691943503,0.250125003096099,0.0453515427760496,0.0920617010497384,0.0991380109725205,0.117539633295225,0.233789120074563,0.376473776362224,0.145852374024056,0.672473076190812,0,0,2.5,10,2.57402081906479,2.68878976440277,3.56415751432535e-05,0.200384408804819,0.20111238085469,0.2,5,3.46290323775474e-06,0.85,0,0.919323120490981,0.749522802767925,0,0.05,0.0031387186426756,0,0,2,0,0,2,"high",TRUE,"2012-11","2012-11-01"
24,0.00415418359588321,0.0502525036380009,7.34096762060345,6.46540842866486,5.05937058254219,1.88174624096466,7.11540898205369,4.51717772612312,9.24354591846989,10.072668709115,0.026579871360116,0.0453275524432687,0.0575205850666788,0.146808447077221,0.087645656909952,0.143016394536404,0.028322159442387,0.00958436473957212,0.0749416792890064,0.24634137214554,0.0426584445397256,0.247162900150064,0.0435059290771524,0.0879356174426701,0.0837803063407106,0.117977412783951,0.233964529474917,0.384123874964307,0.160737826149974,0.647272581178594,0,0,2.5,10,2.59187280994705,2.76745086360851,7.15299644449375e-05,0.200300992546461,0.201515391631798,0.2,5,5.96752077686763e-06,0.85,0,0.933947613477311,0.780799663253405,0,0.05,0.00269285468237402,0,0,2,0,0,2,"high",TRUE,"2012-12","2012-12-01"
25,0.0048616560736496,0.0528112932060824,7.36435271382276,6.51427918410893,5.16779071945425,2.39715782712857,7.19421667119406,4.68645789984649,9.17814023910083,9.97989211215971,0.0251660309835791,0.0454434466488073,0.054877421031507,0.152232207316381,0.0874559100109681,0.145889437208891,0.0305224072245495,0.00964666556143758,0.0704022682079931,0.251002868444085,0.0432321955381441,0.251749201712221,0.0434109988082171,0.0864882092499396,0.0787164430106718,0.118698526768593,0.234308039860585,0.392819958405146,0.162270250767867,0.642571090366105,0,0,2.5,10,2.60006293351395,2.81258149076449,9.77071883685538e-05,0.201150157970913,0.200545364685344,0.2,5,4.05071499518701e-06,0.85,0,0.966974711191654,0.752827751901464,0,0.05,0.0030776143688136,0,0,2,0,0,2,"high",TRUE,"2013-01","2013-01-01"
26,0.00456645623775608,0.0582033156414759,7.68420896648412,6.77630190376521,6.0072871419316,3.30979323114157,7.29081754839202,4.57793069315185,9.37537641869525,10.2879843413909,0.0171561103346907,0.0373951869279628,0.0556426430703351,0.166143682139264,0.0916596321780685,0.162371334547937,0.0262021284246426,0.00771567993212929,0.0684460478133676,0.263550900010769,0.0478131325584361,0.266280031314078,0.0363865471527998,0.0704847770455876,0.0751762031868614,0.125583893040668,0.241558392835669,0.393057023062915,0.171815748603692,0.635754921174576,0,0,2.5,10,2.69463725756984,2.79047829036086,8.43776371709692e-05,0.200458182316735,0.197609457798639,0.2,5,5.2482758842125e-07,0.85,0,0.943006719923664,0.792117075970657,0,0.05,0.00272570925201926,0,0,2,0,0,2,"high",TRUE,"2013-02","2013-02-01"
27,0.00416765598723289,0.0532743777036945,7.59762984177802,6.54906750046021,5.88829432821356,2.14845364674,7.24740448766981,4.49155404763234,9.2722734932949,10.1922001815977,0.0187836641821751,0.0361203752516531,0.0495774548916478,0.144696657747215,0.0841468604317419,0.140736353299529,0.0277751371492243,0.00765089998782829,0.0640329311757874,0.25170969607984,0.0425867852339352,0.251067271958565,0.0359919140456767,0.0696316808457935,0.0716912401124216,0.118001874860213,0.231943047787662,0.402213625766706,0.170153182725504,0.630101365155791,0,0,2.5,10,2.66192960746081,2.82501281502427,0.00010563332993,0.200572270188487,0.200934370980667,0.2,5,3.00135574535704e-06,0.85,0,0.952781435170755,0.76180184926023,0,0.05,0.00258824104487132,0,0,2,0,0,2,"high",TRUE,"2013-03","2013-03-01"
28,0.00444324446145493,0.0548992486994445,7.53436342187336,6.30880694162357,6.07847776777443,2.7227685186469,7.25588946897701,2.88806755636093,8.98354454317728,10.1808021522763,0.0181738576072639,0.0356914025098451,0.0465856800380452,0.158201107263567,0.0881656320287982,0.15694294870885,0.0292250767868146,0.00743557832564865,0.0656257478571371,0.254956318902577,0.0452947042650945,0.252920721350559,0.0353520759665769,0.0685125116370345,0.113349317978477,0.122078824303067,0.23718302931155,0.393299335154819,0.167469576141666,0.629356244956503,0,0,2.5,10,2.6860684980545,2.79226770648103,8.54204122516835e-05,0.200697970792668,0.193693134324503,0.2,5,1.21790806854556e-06,0.85,0,0.862833197177661,0.751568440751671,0,0.05,0.00338014732946902,0,0,2,0,0,2,"high",TRUE,"2013-04","2013-04-01"
29,0.0035233890692795,0.040014205474828,7.11655794409916,6.14675742194373,5.51374007834421,0.987756021576125,7.03112014798311,4.14498701953093,8.49106652478059,9.75660294684688,0.023671369403303,0.0348560574580033,0.0536557730355022,0.101467273280308,0.0579084599024684,0.100097439683281,0.0312557105998132,0.00829084109218298,0.0750931668090106,0.208857611372427,0.027222819380535,0.202129279370074,0.0368740565867213,0.0680898432057443,0.0858388104985135,0.0921014342642633,0.194457246491565,0.356389521687473,0.151597964919583,0.612240902254613,0,0,2.5,10,2.53196035877952,2.78185307102802,7.94411536479282e-05,0.200301401730103,0.200686218727765,0.2,5,1.40434786311229e-06,0.85,0,0.946294239728115,0.758389977503215,0,0.05,0.00236068110106682,0,0,2,0,0,2,"high",TRUE,"2013-05","2013-05-01"
30,0.00351624125260978,0.03623058301281,7.10958750387825,6.06258931134483,5.87185015219466,1.08428703482681,6.75796273043315,4.16748169152264,8.45517705019553,9.57712824655845,0.0238448786670934,0.0330358356600077,0.0581685399179461,0.0986126784590146,0.0557047469755912,0.0938586898656537,0.0325129563732494,0.00790231204441643,0.0800337889863841,0.197194474139734,0.025806436813469,0.193584014716627,0.0355725365042224,0.065867907565462,0.0914238862555917,0.0894067758864124,0.190548108733925,0.342110101581748,0.142076231007471,0.594198151970223,0,0,2.5,10,2.52650017870921,2.76404818894656,6.97214460859585e-05,0.201323916904712,0.20038340320089,0.2,5,4.74938496258853e-06,0.85,0,0.944564266933955,0.770957783207027,0,0.05,0.00235266142052534,0,0,2,0,0,2,"high",TRUE,"2013-06","2013-06-01"
31,0.00390447534656031,0.0383352627999097,6.77708555293963,6.31602339473011,6.02667733779435,1.01549535805551,6.72976652010853,4.6854689045441,7.49506962119308,9.83318894818217,0.0256495995670655,0.037369999123157,0.0534144722624457,0.0943409944168132,0.0496967835014118,0.0923653710085791,0.0358018062133811,0.00930473111924326,0.0776768521110146,0.199684004362285,0.02304714248208,0.191408484838651,0.039644362354408,0.0714557023077848,0.0900335745603594,0.0839896701618607,0.181021330959031,0.346180953762521,0.146571306290029,0.580638089172009,0,0,2.5,10,2.47041162986209,2.7550804973108,6.50660601083237e-05,0.200993183548119,0.201841238808278,0.2,5,1.09414347734092e-05,0.85,0,0.945522257655491,0.736033677772367,0,0.05,0.00242532668944268,0,0,2,0,0,2,"high",TRUE,"2013-07","2013-07-01"
32,0.00418217895834864,0.0429755124135235,7.17116803331073,6.51845848047693,6.22610380350863,1.12358244684479,6.79821581330828,5.18125954982825,8.324472720212,9.96809986143601,0.0200029508462606,0.0359527140100991,0.0494078392660342,0.10741965807429,0.0624011409359452,0.106456225096282,0.029270393467483,0.00840187043770676,0.0679791500085077,0.218301317874843,0.0298840446133759,0.211520089638344,0.0373823250556163,0.0692693927352393,0.0768195324107426,0.0969728270400872,0.201741485149029,0.363532230066168,0.159701484895882,0.588686491027954,0,0,2.5,10,2.55378870740349,2.79865542349332,8.91950619819725e-05,0.201535005705564,0.202965936893239,0.2,5,2.78825604269692e-05,0.85,0,0.947978390012112,0.776957856573294,0,0.05,0.00246673465264866,0,0,2,0,0,2,"high",TRUE,"2013-08","2013-08-01"
33,0.00293988291627538,0.0263196016638614,7.07502198230175,5.47628147569443,7.17209528113776,1.20389193244788,6.25445434905811,3.60623358041627,7.72079388560455,8.68991944620702,0.0179143068831189,0.0277078248057843,0.045202756995455,0.0758469281432146,0.0495041728244646,0.0694629744971517,0.0243927706806544,0.00673181112690125,0.0653518094638373,0.16466229737168,0.0218448863910315,0.16265479426095,0.0315882682160205,0.0592807000289441,0.0757479590784802,0.0812607854240628,0.178669738504173,0.30574056110133,0.12401050564591,0.550053783026326,0,0,2.5,10,2.50902198498335,2.73581559316532,5.56089939799139e-05,0.200687427827115,0.200261567890534,0.2,5,1.35243694712554e-06,0.85,0,0.951129180596707,0.774008020385673,0,0.05,0.00203616648860745,0,0,2,0,0,2,"high",TRUE,"2013-09","2013-09-01"
34,0.00735430165851285,0.0268974110713332,8.15913395527955,6.76530140262822,7.2891622518771,5.32192376735836,6.11402511737045,2.89667740163044,10.4499383362085,10.0296708146639,0.0187161800034974,0.0593722742944361,0.0288353495632532,0.0878571994651434,0.0753072287592283,0.106057113950132,0.0204310853104484,0.00955779786134513,0.0119668096719453,0.181373451896251,0.0348130824474313,0.165180028531834,0.023851307226294,0.0500900536748524,0.00885034669843007,0.114216870458929,0.23229472330673,0.415993393089999,0.13599737181412,0.604639559294142,0,0,2.5,10,2.77093174915167,4.17782580749557,0.00281509944029818,0.000183746561408823,0.200869775461577,0.2,5,1.89127338390173e-06,0.85,0,0.627889060217438,0.580131208334393,0,0.05,0.00201323413252445,0,0,2,0,0,2,"high",TRUE,"2013-10","2013-10-01"
35,0.00264572252210236,0.0239697681862247,7.35852408810298,4.92750957005806,6.13061024644318,0.764781360724289,6.4566612575123,2.79264513371623,9.11980118629353,8.02853002214359,0.0187812146647959,0.0279288107227023,0.0426469798394478,0.0778670336831462,0.0512902163925294,0.0681999648802518,0.0199379889544166,0.00672890236504061,0.0621612234340178,0.159345990600323,0.0227987643072397,0.159596345056681,0.031639806968935,0.0595301489641944,0.0721868653458144,0.0832732155715246,0.181920322724135,0.308767443419377,0.118155338795871,0.577258505223933,0,0,2.5,10,2.5197581810574,2.72577801852025,5.09757136469305e-05,0.200358424047569,0.188292190342593,0.2,5,3.21169494689611e-07,0.85,0,0.956265020311543,0.750954226723158,0,0.05,0.00200677690310571,0,0,2,0,0,2,"high",TRUE,"2013-11","2013-11-01"
36,0.00273181020239816,0.023974255675561,7.57916907893343,4.94790230262492,5.87172228683974,0.94766851609022,6.5363466405761,2.80551934466764,9.75348459585808,8.04215127806422,0.0199955931089781,0.0303826832578652,0.0392523290560196,0.0751590390594353,0.0505932399192568,0.0641589391175012,0.0209760863929133,0.0073920043449958,0.0573797317347066,0.160018205384704,0.0227212491742819,0.160099193744657,0.0337866557228503,0.0627751888028514,0.0665509990762412,0.0831901884275938,0.181184831609549,0.32006727805611,0.11990402620899,0.586087046017117,0,0,2.5,10,2.5045491855594,2.78993546681963,8.40625749199162e-05,0.200547442898634,0.192206578478422,0.2,5,7.4923431816118e-07,0.85,0,0.965445831406864,0.754192572184746,0,0.05,0.00200319427089057,0,0,2,0,0,2,"high",TRUE,"2013-12","2013-12-01"
37,0.00281494085234794,0.0282228616962517,7.69335095489335,5.24481412407813,5.8555159322823,0.754532891364823,6.78985305040335,2.85039763267815,9.8576759667881,8.59244662711732,0.0182729324633657,0.0283128402734072,0.0347468250458257,0.0850460306477383,0.0616666704750591,0.0778313606286324,0.019935376603343,0.00649779780191021,0.0493945752148135,0.179630191440311,0.0284613543858752,0.178799418797018,0.0312159084311298,0.0597204877694103,0.0565578282889468,0.0944781100666745,0.199423302169767,0.353862852707683,0.135719573071485,0.611398076213313,0,0,2.5,10,2.58233716238015,2.80771333010376,9.46874935235483e-05,0.200635935246132,0.178870729784027,0.2,5,1.01103409318165e-06,0.85,0,0.974014716632771,0.703991048933042,0,0.05,0.00212998950987374,0,0,2,0,0,2,"high",TRUE,"2014-01","2014-01-01"
38,0.00266174060607152,0.0252566086599445,7.48064108788085,5.10017903235813,5.92182578223108,0.726836903648845,6.57214993601818,2.92286283482671,9.46672054517684,8.3044602142824,0.0193599947375133,0.0280244830584698,0.0430029743620794,0.0821425996203072,0.0556662316688832,0.0729455551858369,0.0214613189971085,0.00661258583163022,0.0618688322430749,0.166338592089164,0.0251441026363773,0.166695464178132,0.0313937801766486,0.0594978081796941,0.0712733013295313,0.0880526083914925,0.189543928134975,0.322951535208444,0.123999429968803,0.592391371019346,0,0,2.5,10,2.54744731636863,2.73822353492513,5.6750452592227e-05,0.200489297518737,0.182606244328087,0.2,5,5.98530154605863e-07,0.85,0,0.9575851207349,0.73606988711102,0,0.05,0.00199250804621364,0,0,2,0,0,2,"high",TRUE,"2014-02","2014-02-01"
39,0.00256311017439753,0.0233474660026362,7.55975381195191,5.10919568915075,6.31028306208725,0.786284954259445,6.64292541288384,2.92537830937901,9.35422379073546,8.31477958143389,0.0181650665637219,0.0250716330292818,0.0426777450388747,0.0789122332594638,0.0552204853308348,0.0695078124748822,0.0216134497277177,0.00588104490152901,0.0603367505384351,0.158484278574812,0.0245142683581854,0.158881784988561,0.0288852664049535,0.0555605010464825,0.0691758076672734,0.0867097097484974,0.188208447966075,0.315893797777087,0.11816794404143,0.58419881435049,0,0,2.5,10,2.55779160899784,2.71289866851306,4.53258430546327e-05,0.20044838592407,0.16785511484262,0.2,5,5.02624842260293e-07,0.85,0,0.959897738214658,0.732039615633802,0,0.05,0.00190447610677741,0,0,2,0,0,2,"high",TRUE,"2014-03","2014-03-01"
40,0.00252764863530141,0.0206639232591298,7.69239833452213,4.70633802447386,6.25688199355544,0.8282083591306,6.5849715895444,2.67127876902948,9.74723310968253,7.6568396518292,0.0183651039065066,0.0261376071124544,0.0374186152053651,0.070475573854111,0.0497119145380638,0.0590182696698548,0.020213759277949,0.00631771732912083,0.0542347983393204,0.146455853424624,0.0217599231735198,0.145167314747241,0.0302079120544806,0.0571703664295974,0.0628359877775436,0.0810082229508723,0.178694025021568,0.303375725518606,0.110184146640817,0.573936564641987,0,0,2.5,10,2.51723266248842,2.70016960105215,4.00678691853784e-05,0.200330645880961,0.163081362322087,0.2,5,2.73316746491493e-07,0.85,0,0.966826639152473,0.710851979175649,0,0.05,0.00189372670722853,0,0,2,0,0,2,"high",TRUE,"2014-04","2014-04-01"
41,0.00108901988951753,0.0201100313598931,7.55799774693751,3.92057517364518,3.66893463593904,2.74902484061429,8.23912579942122,2.07680822558303,9.48818815826583,5.85170565702385,0.0152213074887821,0.00868140176280489,0.0059768371898041,0.0710619924082742,0.0399435890258829,0.0722144086529312,0.016517225211159,0.00302058148896585,0.021852037594098,0.13546296364286,0.014979027307228,0.134716633417002,0.0342015433812737,0.0650036420895292,0.0383842378226275,0.0487063855161375,0.110462709722221,0.227289181758404,0.100097495071152,0.56630093091625,0,0,2.5,10,2.12313472799424,2.53942948792342,1.55468451790344e-06,0.199463411918137,0.183455915948802,0.2,5,0,0.85,0,0.93574687368406,0.853613429092719,0,0.05,0.000466447330689298,0,0,2,0,0,2,"high",TRUE,"2014-05","2014-05-01"
42,0.00110387274460569,0.0218439844282409,7.63080724863092,3.9753338763095,3.97855549994642,2.55076124327316,8.42784861395617,2.2900195534574,9.37177260027993,5.9715379768532,0.0138247358330788,0.0058642190093789,0.00601729111559567,0.0678099836209926,0.0404270048629679,0.0736841121992374,0.0158407720726801,0.00215658373232663,0.0222470070570863,0.142329894105639,0.0152902550397586,0.138771688334668,0.0293761935752763,0.0559604037808028,0.0393268949241665,0.0495732127286605,0.112402158117659,0.231285964122566,0.109484282426958,0.57156269989617,0,0,2.5,10,2.16616682341931,2.55844453298647,3.41576343600645e-06,0.200122512855607,0.193880938128656,0.2,5,3.75234994722969e-08,0.85,0,0.929697215603388,0.860666326013003,0,0.05,0.000441413526480075,0,0,2,0,0,2,"high",TRUE,"2014-06","2014-06-01"
43,0.00392902217503571,0.0222206080731015,9.76666244728689,4.76593307139715,9.39271832349579,1.79296237123363,7.46196766094478,3.09673763584579,11.927236360541,7.43894186515715,0.00829530224646389,0.013699184398888,0.000947182882844826,0.0643391884303491,0.0657944299856642,0.0684761599869039,0.0120454851808283,0.00296836090105272,5.7533638424573e-05,0.148836507327984,0.0285243552664368,0.142050566445681,0.017966067388571,0.0380651782866012,0.000292057802728126,0.094364889431712,0.203827356873037,0.305631837579591,0.118221269475398,0.578958329105156,0,0,2.5,10,2.68212491439247,3.80228657099698,0.00169595031299908,8.0698007113351e-05,0.140514438244398,0.2,5,0,0.85,0,0.0624965644942051,0.71009235817671,0,0.05,0.00150112857610602,0,0,2,0,0,2,"high",TRUE,"2014-07","2014-07-01"
