"area","month","date","psi","threshold","q_5y","q_10y","q_5y5y","qr_5y","qr_10y","qr_5y5y","qrh_5y","qrh_10y","q_data_n_5y","q_data_n_10y","q_data_r_5y","q_data_r_10y","p_5y","p_10y","p_5y5y","ez_converged","ratio_p_over_qn_5y5y","ratio_p_over_qr_5y5y"
"US",6,2011-06-01,1.5,4,0.177903794618667,0.268559386557916,0.417641690026713,0.184378231058034,0.279004333464914,0.427597600752187,0.198316718717857,0.316492528845196,0.175915624620748,0.264426969089354,0.195358011987829,0.327559516837272,0.0871951019012542,0.0936019778356829,0.194294780338466,TRUE,0.46521883465714,0.454386975036066
"US",7,2011-07-01,0.333333333333333,4,0.16835838688352,0.278805111871712,0.438740822459542,0.173794133300342,0.288299135247458,0.447564970040056,0.187497611033997,0.327489896901592,0.164633167005319,0.275668722700238,0.184379027682008,0.336446185035178,0.139977761774059,0.212508285121944,0.365215059982248,TRUE,0.832416409156743,0.816004567894495
"US",7,2011-07-01,1.5,4,0.16835838688352,0.278805111871712,0.438740822459542,0.173794133300342,0.288299135247458,0.447564970040056,0.187497611033997,0.327489896901592,0.164633167005319,0.275668722700238,0.184379027682008,0.336446185035178,0.0804441846190086,0.0955424697368551,0.202741126973968,TRUE,0.462097704602501,0.452987031035568
"US",8,2011-08-01,0.333333333333333,4,0.191379490572444,0.282481278731926,0.388792819128477,0.198301860902272,0.294469435540259,0.402349189044425,0.214672044092528,0.339097993481573,0.191675529422331,0.284608620882727,0.213362354355924,0.346237093120323,0.149243665464304,0.198752939426538,0.306578722930506,TRUE,0.78854008573959,0.761971768002382
"US",8,2011-08-01,1.5,4,0.191379490572444,0.282481278731926,0.388792819128477,0.198301860902272,0.294469435540259,0.402349189044425,0.214672044092528,0.339097993481573,0.191675529422331,0.284608620882727,0.213362354355924,0.346237093120323,0.102039480823949,0.101349713609182,0.179906698127859,TRUE,0.462731535348674,0.447140700233883
"US",9,2011-09-01,0.333333333333333,4,0.137211662957343,0.236145267356255,0.407003749609264,0.141330092069531,0.244348468880397,0.415084560982512,0.152885314038145,0.279527677902811,0.130757341098488,0.232954799467836,0.147147182540465,0.289189294360121,0.112712916904952,0.173989282900235,0.335305083056147,TRUE,0.82383782306195,0.807799457205717
"US",9,2011-09-01,1.5,4,0.137211662957343,0.236145267356255,0.407003749609264,0.141330092069531,0.244348468880397,0.415084560982512,0.152885314038145,0.279527677902811,0.130757341098488,0.232954799467836,0.147147182540465,0.289189294360121,0.0662615160160823,0.0800743274579377,0.193935297253025,TRUE,0.47649511199641,0.467218768132394
"US",10,2011-10-01,0.333333333333333,4,0.10438546855472,0.174693479289047,0.335163371668463,0.11495950058264,0.194789277055712,0.35754524073842,0.123078632382778,0.213467276959552,0.104310869401068,0.169516746801658,0.120124998501925,0.219353119999705,0.0699512544410953,0.0928071702788601,0.223425020050778,TRUE,0.666615265679406,0.624886013275831
"US",10,2011-10-01,1.5,4,0.10438546855472,0.174693479289047,0.335163371668463,0.11495950058264,0.194789277055712,0.35754524073842,0.123078632382778,0.213467276959552,0.104310869401068,0.169516746801658,0.120124998501925,0.219353119999705,0.047562809012936,0.0562646032616318,0.164041204230573,TRUE,0.489436549745772,0.458798455523522
"US",11,2011-11-01,0.333333333333333,4,0.143650077274536,0.205219553131479,0.369806326647795,0.149437663992616,0.214971545570317,0.380145628331175,0.161277245908414,0.245724095956221,0.142172622239514,0.198523664076317,0.161167448882167,0.251915708099934,0.115589862029201,0.142471909437892,0.295368297757101,TRUE,0.798710775000912,0.776987227378509
"US",11,2011-11-01,1.5,4,0.143650077274536,0.205219553131479,0.369806326647795,0.149437663992616,0.214971545570317,0.380145628331175,0.161277245908414,0.245724095956221,0.142172622239514,0.198523664076317,0.161167448882167,0.251915708099934,0.077361435896647,0.0764125327764155,0.192001521103323,TRUE,0.519194798108974,0.505073600204749
"US",12,2011-12-01,0.333333333333333,4,0.16972946774849,0.224404387683279,0.336993299462108,0.178122970063126,0.238612124163338,0.354398369559461,0.193844746832443,0.281154467727558,0.174359791819914,0.212486243105569,0.198430744220636,0.270389042892726,0.124274041148916,0.146839761461466,0.24879847479486,TRUE,0.738289085248816,0.702030528820242
"US",12,2011-12-01,1.5,4,0.16972946774849,0.224404387683279,0.336993299462108,0.178122970063126,0.238612124163338,0.354398369559461,0.193844746832443,0.281154467727558,0.174359791819914,0.212486243105569,0.198430744220636,0.270389042892726,0.0747691172721016,0.0712257882551471,0.140112241820322,TRUE,0.415771595589474,0.395352388315133
"US",13,2012-01-01,0.333333333333333,4,0.146629145572403,0.196298211488767,0.326327348643794,0.154296864164531,0.209302445004703,0.342609266905094,0.167804836706358,0.244051868955576,0.150307215812047,0.181966739192206,0.172672448718102,0.230391814407361,0.105664003134213,0.124011153448398,0.241033603359855,TRUE,0.738625200620121,0.703523303783324
"US",13,2012-01-01,1.5,4,0.146629145572403,0.196298211488767,0.326327348643794,0.154296864164531,0.209302445004703,0.342609266905094,0.167804836706358,0.244051868955576,0.150307215812047,0.181966739192206,0.172672448718102,0.230391814407361,0.0700002227048071,0.066969450198549,0.151758055645414,TRUE,0.465048535699245,0.44294790101942
"US",14,2012-02-01,0.333333333333333,4,0.149835792398894,0.236824144937242,0.362262350030334,0.156253100370633,0.248569437275581,0.376786029656585,0.170339960220136,0.290925052261388,0.154359537428287,0.225343693170956,0.174039613444163,0.282568883077464,0.110781480321813,0.158291696565031,0.273261269081135,TRUE,0.754318711448358,0.725242571573566
"US",14,2012-02-01,1.5,4,0.149835792398894,0.236824144937242,0.362262350030334,0.156253100370633,0.248569437275581,0.376786029656585,0.170339960220136,0.290925052261388,0.154359537428287,0.225343693170956,0.174039613444163,0.282568883077464,0.0672835502315688,0.0779001113907953,0.156556418573073,TRUE,0.432163095502373,0.415504838955318
"US",15,2012-03-01,0.333333333333333,4,0.188647240828959,0.251433801787463,0.370114509170135,0.197429747720405,0.266256294942639,0.387500844613525,0.213066706335948,0.307263617516929,0.193076404206016,0.241191593690894,0.215722155447404,0.298066625177244,0.138561424668528,0.166352038181404,0.275669802069082,TRUE,0.744823008120336,0.711404390212418
"US",15,2012-03-01,1.5,4,0.188647240828959,0.251433801787463,0.370114509170135,0.197429747720405,0.266256294942639,0.387500844613525,0.213066706335948,0.307263617516929,0.193076404206016,0.241191593690894,0.215722155447404,0.298066625177244,0.0861839335403556,0.0854034443471657,0.16308053506562,TRUE,0.440621837364001,0.420852076408425
"US",16,2012-04-01,0.333333333333333,4,0.179407272781685,0.246607432544775,0.372640400881863,0.187739183690887,0.260804253278536,0.389248310179678,0.202485000805244,0.299606584285156,0.183928079317336,0.235724458335751,0.205292157590315,0.290506855024333,0.130891104668101,0.161459303284742,0.27792037528683,TRUE,0.745813858693594,0.71399250303371
"US",16,2012-04-01,1.5,4,0.179407272781685,0.246607432544775,0.372640400881863,0.187739183690887,0.260804253278536,0.389248310179678,0.202485000805244,0.299606584285156,0.183928079317336,0.235724458335751,0.205292157590315,0.290506855024333,0.0842337196109766,0.0861066085203848,0.170702204008364,TRUE,0.45808828995566,0.438543211477444
"US",17,2012-05-01,0.333333333333333,4,0.169237438414213,0.231117695052793,0.365168046367902,0.176328622588673,0.243952737721294,0.37924550145406,0.188299378178406,0.280515538859827,0.16995339612982,0.224675247737822,0.189704799797424,0.277438523670107,0.128169383354153,0.171584874099801,0.310952067734936,TRUE,0.85153142731896,0.819922890430392
"US",17,2012-05-01,1.5,4,0.169237438414213,0.231117695052793,0.365168046367902,0.176328622588673,0.243952737721294,0.37924550145406,0.188299378178406,0.280515538859827,0.16995339612982,0.224675247737822,0.189704799797424,0.277438523670107,0.0791489094425757,0.0737292216231003,0.165608273274238,TRUE,0.453512499030077,0.436678280004066
"US",18,2012-06-01,0.333333333333333,4,0.123993410170913,0.19989783585375,0.342991587010573,0.12961954189606,0.209951447314366,0.356498233473949,0.142089371759334,0.2472599620358,0.129677111849198,0.184123518328625,0.147412920351485,0.231012458021981,0.0835922393868562,0.128710734861996,0.25934828189921,TRUE,0.756135986190282,0.727488266553111
"US",18,2012-06-01,1.5,4,0.123993410170913,0.19989783585375,0.342991587010573,0.12961954189606,0.209951447314366,0.356498233473949,0.142089371759334,0.2472599620358,0.129677111849198,0.184123518328625,0.147412920351485,0.231012458021981,0.0474729150401115,0.064205785968056,0.155599930876436,TRUE,0.453655240446581,0.436467607034598
"US",19,2012-07-01,0.333333333333333,4,0.11801062667579,0.195854694342127,0.345606493296197,0.123344879501904,0.205561647422632,0.358751989300741,0.135209959115745,0.241470957215738,0.125115912720202,0.179568670121117,0.142129769367671,0.22404155674343,0.0796039875270394,0.126861699511003,0.265005276063212,TRUE,0.766783267107465,0.738686568901669
"US",19,2012-07-01,1.5,4,0.11801062667579,0.195854694342127,0.345606493296197,0.123344879501904,0.205561647422632,0.358751989300741,0.135209959115745,0.241470957215738,0.125115912720202,0.179568670121117,0.142129769367671,0.22404155674343,0.0458243826979755,0.065010742398792,0.163935013509152,TRUE,0.474340085296526,0.456959176250658
"US",20,2012-08-01,0.333333333333333,4,0.131832549846444,0.202636703450997,0.352338478561956,0.136064939691835,0.213475293908657,0.364734196459529,0.14557521345283,0.245645109218719,0.141090653131778,0.193879180835666,0.159150137818044,0.239967244537828,0.112296520424368,0.155325738402438,0.304465249890164,TRUE,0.864127162984914,0.834759265365312
"US",20,2012-08-01,1.5,4,0.131832549846444,0.202636703450997,0.352338478561956,0.136064939691835,0.213475293908657,0.364734196459529,0.14557521345283,0.245645109218719,0.141090653131778,0.193879180835666,0.159150137818044,0.239967244537828,0.0746606693969275,0.0692996787372216,0.173522090466799,TRUE,0.492486915352012,0.475749442062674
"US",21,2012-09-01,0.333333333333333,4,0.144530892815464,0.202648015232754,0.352731475748059,0.148903862224181,0.214884081896697,0.366224058129684,0.157705950767394,0.243915017719229,0.147274069326817,0.194810629896232,0.164637864831982,0.239085579749303,0.124079827665377,0.139412745709227,0.278916761643952,TRUE,0.790733974200731,0.761601417089819
"US",21,2012-09-01,1.5,4,0.144530892815464,0.202648015232754,0.352731475748059,0.148903862224181,0.214884081896697,0.366224058129684,0.157705950767394,0.243915017719229,0.147274069326817,0.194810629896232,0.164637864831982,0.239085579749303,0.0932457158027751,0.0703723813935964,0.184303151408589,TRUE,0.522502708378169,0.503252441551301
"US",22,2012-10-01,0.333333333333333,4,0.1640094784305,0.237701564378251,0.37193646709774,0.171551174531387,0.250632514249308,0.386916798295411,0.184790706535934,0.286145803005725,0.167861287363097,0.226229745019095,0.186961530379449,0.274219701068199,0.11813020064825,0.15295634693465,0.278601494407756,TRUE,0.749056677829183,0.720055308105398
"US",22,2012-10-01,1.5,4,0.1640094784305,0.237701564378251,0.37193646709774,0.171551174531387,0.250632514249308,0.386916798295411,0.184790706535934,0.286145803005725,0.167861287363097,0.226229745019095,0.186961530379449,0.274219701068199,0.0805531518108587,0.0862955147889622,0.180589838352226,TRUE,0.485539478721698,0.466740754466664
"US",23,2012-11-01,0.333333333333333,4,0.158950532702464,0.252463327435067,0.39980880294483,0.163569124463398,0.265525648612037,0.413465656978581,0.173135544695667,0.300866691592641,0.166894063622765,0.246896239800704,0.18636710189521,0.298421899806635,0.137257394767798,0.185580028307326,0.328125995604014,TRUE,0.820707281048267,0.793599154042949
"US",23,2012-11-01,1.5,4,0.158950532702464,0.252463327435067,0.39980880294483,0.163569124463398,0.265525648612037,0.413465656978581,0.173135544695667,0.300866691592641,0.166894063622765,0.246896239800704,0.18636710189521,0.298421899806635,0.100649365951827,0.0899188151209065,0.203911845183395,TRUE,0.510023400389041,0.493177224617613
"US",24,2012-12-01,0.333333333333333,4,0.145002391987606,0.250748017913612,0.407749581844727,0.149326710644539,0.263621489708048,0.421280848608089,0.158027703687228,0.297712659062029,0.146808447077221,0.24634137214554,0.163608324868115,0.297853289835946,0.124897106515462,0.184973881799845,0.336510565348325,TRUE,0.825287334019804,0.798779641799894
"US",24,2012-12-01,1.5,4,0.145002391987606,0.250748017913612,0.407749581844727,0.149326710644539,0.263621489708048,0.421280848608089,0.158027703687228,0.297712659062029,0.146808447077221,0.24634137214554,0.163608324868115,0.297853289835946,0.092352678427616,0.0910433257489107,0.213839180728711,TRUE,0.524437523053408,0.507592931022703
"US",25,2013-01-01,0.333333333333333,4,0.147381001076234,0.259745518413172,0.40517712159366,0.153236760565644,0.270449050855096,0.418547360947243,0.166927033328143,0.314425955141857,0.152232207316381,0.251002868444085,0.169358595897719,0.303621658710748,0.102325990328073,0.177064149701028,0.319867027040425,TRUE,0.789449872644119,0.764231379494335
"US",25,2013-01-01,1.5,4,0.147381001076234,0.259745518413172,0.40517712159366,0.153236760565644,0.270449050855096,0.418547360947243,0.166927033328143,0.314425955141857,0.152232207316381,0.251002868444085,0.169358595897719,0.303621658710748,0.0532777628062706,0.083126795125367,0.185571473062201,TRUE,0.458000867206676,0.443370309735609
"US",26,2013-02-01,0.333333333333333,4,0.165416550606775,0.263028301253167,0.409697332969744,0.170205223211506,0.277068367973523,0.423694559725439,0.17802356135202,0.308466436949454,0.166143682139264,0.263550900010769,0.182446440420565,0.315580622943063,0.142837101979799,0.187698398373687,0.327387532649751,TRUE,0.799096079724611,0.772697041146584
"US",26,2013-02-01,1.5,4,0.165416550606775,0.263028301253167,0.409697332969744,0.170205223211506,0.277068367973523,0.423694559725439,0.17802356135202,0.308466436949454,0.166143682139264,0.263550900010769,0.182446440420565,0.315580622943063,0.113252606537485,0.100941949238748,0.223421819671513,TRUE,0.54533383962256,0.527318122319754
"US",27,2013-03-01,0.333333333333333,4,0.139328294967345,0.260108323119487,0.407542258487701,0.144593578561466,0.270151106098922,0.420167741857012,0.157357605759216,0.313749839868274,0.144696657747215,0.25170969607984,0.16014937207089,0.302836428697817,0.0982280266657735,0.18208521092255,0.331795895376765,TRUE,0.814138628489683,0.789674842505351
"US",27,2013-03-01,1.5,4,0.139328294967345,0.260108323119487,0.407542258487701,0.144593578561466,0.270151106098922,0.420167741857012,0.157357605759216,0.313749839868274,0.144696657747215,0.25170969607984,0.16014937207089,0.302836428697817,0.0483985547203766,0.0826324239625938,0.193788732309999,TRUE,0.475505860494336,0.461217540055581
"US",28,2013-04-01,0.333333333333333,4,0.153431484298644,0.262942411788024,0.400802149706248,0.159116082711334,0.273175728754709,0.413460578519939,0.173054797725985,0.317270508815595,0.158201107263567,0.254956318902577,0.174077374814232,0.305364160828214,0.108410943643286,0.18142465004369,0.321364591723717,TRUE,0.801803563077814,0.777255700831511
"US",28,2013-04-01,1.5,4,0.153431484298644,0.262942411788024,0.400802149706248,0.159116082711334,0.273175728754709,0.413460578519939,0.173054797725985,0.317270508815595,0.158201107263567,0.254956318902577,0.174077374814232,0.305364160828214,0.0575664851433058,0.0875425505787957,0.195341065713425,TRUE,0.487375294410452,0.472453907002901
"US",29,2013-05-01,0.333333333333333,4,0.0953598487749316,0.219673812603012,0.382521700363879,0.0992577780967547,0.228437414921255,0.394506277138024,0.108533637032077,0.267218133160588,0.101467273280308,0.208857611372427,0.113835623888178,0.25376159822651,0.0664465570929974,0.157346010941737,0.319799821037416,TRUE,0.836030532995126,0.810633035695726
"US",29,2013-05-01,1.5,4,0.0953598487749316,0.219673812603012,0.382521700363879,0.0992577780967547,0.228437414921255,0.394506277138024,0.108533637032077,0.267218133160588,0.101467273280308,0.208857611372427,0.113835623888178,0.25376159822651,0.029569670930078,0.0662071946449516,0.174905635252671,TRUE,0.457243693851327,0.443353237676057
"US",30,2013-06-01,0.333333333333333,4,0.0918259375799036,0.209098200499744,0.369054776829919,0.0956113179168324,0.21761865162139,0.38086571269642,0.104573334534354,0.254989838222189,0.0986126784590146,0.197194474139734,0.11057615493241,0.241430987921654,0.0636807562550385,0.14824156567997,0.307387616509413,TRUE,0.832905129015779,0.807076106518481
"US",30,2013-06-01,1.5,4,0.0918259375799036,0.209098200499744,0.369054776829919,0.0956113179168324,0.21761865162139,0.38086571269642,0.104573334534354,0.254989838222189,0.0986126784590146,0.197194474139734,0.11057615493241,0.241430987921654,0.0293804723550601,0.0643934204580889,0.173237893361618,TRUE,0.469409703485442,0.454852951018204
"US",31,2013-07-01,0.333333333333333,4,0.0886321135052129,0.209770212889334,0.365498907290433,0.0922940605678389,0.218213507592297,0.377288037328261,0.101261587267608,0.257777454689272,0.0943409944168132,0.199684004362285,0.106102704985309,0.246365466316847,0.0620101838999181,0.151413980918247,0.305963466834926,TRUE,0.83711185103982,0.810954593211026
"US",31,2013-07-01,1.5,4,0.0886321135052129,0.209770212889334,0.365498907290433,0.0922940605678389,0.218213507592297,0.377288037328261,0.101261587267608,0.257777454689272,0.0943409944168132,0.199684004362285,0.106102704985309,0.246365466316847,0.0255437574820069,0.0586353292382135,0.155796052072731,TRUE,0.426255862781369,0.412936633708268
"US",32,2013-08-01,0.333333333333333,4,0.102181244484176,0.226747063014998,0.383128239205427,0.106316698401062,0.235784312411594,0.395299151617251,0.116242628770623,0.276435325930805,0.10741965807429,0.218301317874843,0.119604096647822,0.265848625492475,0.0713561795538575,0.161669280899791,0.318038946075305,TRUE,0.830110948581833,0.804552564239364
"US",32,2013-08-01,1.5,4,0.102181244484176,0.226747063014998,0.383128239205427,0.106316698401062,0.235784312411594,0.395299151617251,0.116242628770623,0.276435325930805,0.10741965807429,0.218301317874843,0.119604096647822,0.265848625492475,0.0309301585288518,0.0657346354704078,0.170358648416824,TRUE,0.444651766651636,0.430961330728516
"US",33,2013-09-01,0.333333333333333,4,0.0766463462560064,0.16536321583507,0.368504020834645,0.0792636829300619,0.175573666296506,0.380898202128448,0.0838645847527294,0.197493718432402,0.0758469281432146,0.16466229737168,0.0849590020927372,0.201380471519172,0.0656893796278225,0.114202231531647,0.30210117134677,TRUE,0.819804274218023,0.793128373036778
"US",33,2013-09-01,1.5,4,0.0766463462560064,0.16536321583507,0.368504020834645,0.0792636829300619,0.175573666296506,0.380898202128448,0.0838645847527294,0.197493718432402,0.0758469281432146,0.16466229737168,0.0849590020927372,0.201380471519172,0.0505274640133123,0.0625672944512625,0.222994005475688,TRUE,0.605133167802663,0.585442525665923
"US",34,2013-10-01,0.333333333333333,4,0.0848551455523079,0.190533132664481,0.387601971154177,0.0892080438132572,0.20314979309644,0.405588521600903,0.0956864962473449,0.222396909024001,0.0878571994651434,0.181373451896251,0.0977939308537561,0.218285299205468,0.0536851783326758,0.127972289160034,0.321567414119823,TRUE,0.82963307220105,0.792841505599222
"US",34,2013-10-01,1.5,4,0.0848551455523079,0.190533132664481,0.387601971154177,0.0892080438132572,0.20314979309644,0.405588521600903,0.0956864962473449,0.222396909024001,0.0878571994651434,0.181373451896251,0.0977939308537561,0.218285299205468,0.0373988127925489,0.0832443030177363,0.241447941820706,TRUE,0.622927538530667,0.595302699562808
"US",35,2013-11-01,0.333333333333333,4,0.0763174598651276,0.164786520666284,0.36782452723349,0.078763512407647,0.175038423248672,0.38020880013612,0.0834253138027426,0.194926608567707,0.0778670336831462,0.159345990600323,0.087143204304811,0.193110313001721,0.0673560333562266,0.112764409906245,0.297948941811494,TRUE,0.8100301087925,0.783645569762783
"US",35,2013-11-01,1.5,4,0.0763174598651276,0.164786520666284,0.36782452723349,0.078763512407647,0.175038423248672,0.38020880013612,0.0834253138027426,0.194926608567707,0.0778670336831462,0.159345990600323,0.087143204304811,0.193110313001721,0.0522629119092287,0.0636735907382518,0.225842146813645,TRUE,0.61399425566388,0.593995054119711
"US",36,2013-12-01,0.333333333333333,4,0.0735591339531343,0.167874877151207,0.361430257872158,0.0760592786906786,0.177988593329985,0.373645832841235,0.0808811923369042,0.20044788263538,0.0751590390594353,0.160018205384704,0.0843275296885016,0.193951832869402,0.0637519303919482,0.117996234599349,0.297998964694999,TRUE,0.824499217219398,0.79754392663499
"US",36,2013-12-01,1.5,4,0.0735591339531343,0.167874877151207,0.361430257872158,0.0760592786906786,0.177988593329985,0.373645832841235,0.0808811923369042,0.20044788263538,0.0751590390594353,0.160018205384704,0.0843275296885016,0.193951832869402,0.048052091314841,0.0638268083532386,0.215970723421538,TRUE,0.597544667934055,0.578009185273869
"US",37,2014-01-01,0.333333333333333,4,0.0770729258358942,0.193835782734072,0.372286872725427,0.0802163428729022,0.201556170076505,0.383235574413674,0.0872779771007349,0.232757751996061,0.0850460306477383,0.179630191440311,0.0946733455944599,0.214794496844641,0.0532052726018572,0.138119215966509,0.318681692900846,TRUE,0.856011093186956,0.831555612728304
"US",37,2014-01-01,1.5,4,0.0770729258358942,0.193835782734072,0.372286872725427,0.0802163428729022,0.201556170076505,0.383235574413674,0.0872779771007349,0.232757751996061,0.0850460306477383,0.179630191440311,0.0946733455944599,0.214794496844641,0.0268731378863212,0.0674539625639566,0.202080378565404,TRUE,0.542808230346722,0.527300678895937
"US",38,2014-02-01,0.333333333333333,4,0.0738217953188639,0.181400837844218,0.354450433180819,0.0768779219072401,0.188852119929448,0.365252287531732,0.0837412815254171,0.218831250653478,0.0821425996203072,0.166338592089164,0.091568954321229,0.200331812556229,0.0507179869979333,0.127848455530771,0.301333263134878,TRUE,0.850142177654373,0.825000344751294
"US",38,2014-02-01,1.5,4,0.0738217953188639,0.181400837844218,0.354450433180819,0.0768779219072401,0.188852119929448,0.365252287531732,0.0837412815254171,0.218831250653478,0.0821425996203072,0.166338592089164,0.091568954321229,0.200331812556229,0.0264681285922014,0.0639442289610435,0.193391569368346,TRUE,0.545609629061136,0.52947394436659
"US",39,2014-03-01,0.333333333333333,4,0.0701601216688169,0.174258457053091,0.346999080267231,0.0730658000495536,0.181451240967022,0.357571572837711,0.0795192393059613,0.210026157156665,0.0789122332594638,0.158484278574812,0.0878994686122877,0.190814496471893,0.0480738020710638,0.12239290523516,0.295764283990921,TRUE,0.852348898916812,0.827147084550701
"US",39,2014-03-01,1.5,4,0.0701601216688169,0.174258457053091,0.346999080267231,0.0730658000495536,0.181451240967022,0.357571572837711,0.0795192393059613,0.210026157156665,0.0789122332594638,0.158484278574812,0.0878994686122877,0.190814496471893,0.0257611035676002,0.0629424074516713,0.194520299981633,TRUE,0.560578719205334,0.544003815621885
"US",40,2014-04-01,0.333333333333333,4,0.0682860983578651,0.152604814917734,0.354670027948991,0.0706022517889947,0.16238444582737,0.366745776975257,0.0747524564779673,0.180898257466523,0.070475573854111,0.146455853424624,0.0788281223869733,0.176948998020986,0.0595478708067547,0.103795742415777,0.2885366148831,TRUE,0.813535376957754,0.786748295407274
"US",40,2014-04-01,1.5,4,0.0682860983578651,0.152604814917734,0.354670027948991,0.0706022517889947,0.16238444582737,0.366745776975257,0.0747524564779673,0.180898257466523,0.070475573854111,0.146455853424624,0.0788281223869733,0.176948998020986,0.0460561264195366,0.0591239409958544,0.220433387696899,TRUE,0.621516819370489,0.601052286177439
"US",41,2014-05-01,0.333333333333333,4,0.0629886914664247,0.148621613054469,0.335374992540147,0.0650895932827047,0.153899323511325,0.342017382471266,0.0698855189688291,0.174312251614585,0.0710619924082742,0.13546296364286,0.0790674707276045,0.162654270678168,0.0547556370446291,0.103598621379675,0.281121934235837,TRUE,0.838231652594622,0.821952183262075
"US",41,2014-05-01,1.5,4,0.0629886914664247,0.148621613054469,0.335374992540147,0.0650895932827047,0.153899323511325,0.342017382471266,0.0698855189688291,0.174312251614585,0.0710619924082742,0.13546296364286,0.0790674707276045,0.162654270678168,0.0476656604652308,0.0724316779618157,0.219987292648242,TRUE,0.655944234190054,0.643205006303223
"US",42,2014-06-01,0.333333333333333,4,0.060253305756697,0.154529798221702,0.344805330254831,0.0621858679769469,0.159563547674616,0.350926061170529,0.0667020942568572,0.180542097775754,0.0678099836209926,0.142329894105639,0.0752206326153212,0.170191850304658,0.0535969429936882,0.110065548438115,0.294191333625532,TRUE,0.853209935612388,0.838328543181558
