"area","month","date","threshold","lower","upper","hrr_series","ngmmr_5y5y","below_lower","above_upper"
"US",77,2017-05-01,4,0.046212237196696,0.428917349949753,0.0571968187179979,0.18602509880098,FALSE,FALSE
"US",78,2017-06-01,4,0.0355085021326078,0.351805572897148,0.0474554988091224,0.135115555342294,FALSE,FALSE
"US",79,2017-07-01,4,0.0280666564175654,0.34091536089943,0.044599621760482,0.108931978815678,FALSE,FALSE
"US",80,2017-08-01,4,0.027686360815342,0.345137097840822,0.0463925830930386,0.109766215696378,FALSE,FALSE
"US",81,2017-09-01,4,0.0276469622208168,0.346097251043309,0.0166826832977684,0.0705050606306968,TRUE,FALSE
"US",82,2017-10-01,4,0.0295320801237283,0.356145953115342,0.016256181827168,0.0768924180615132,TRUE,FALSE
"US",83,2017-11-01,4,0.0300238278685695,0.36140898472565,0.0164730001501803,0.078126021852342,TRUE,FALSE
"US",84,2017-12-01,4,0.0253162869223564,0.345323450782678,0.0161732839621308,0.0693229560929132,TRUE,FALSE
"US",85,2018-01-01,4,0.0292693439844771,0.3708870924144,0.0170777984569609,0.0804926582231023,TRUE,FALSE
"US",86,2018-02-01,4,0.0363787066402995,0.422720054297934,0.0175712388551892,0.0958470258241818,TRUE,FALSE
"US",87,2018-03-01,4,0.0365362107723457,0.402306332063142,0.0174674877530479,0.103893073386012,TRUE,FALSE
"US",88,2018-04-01,4,0.0390039035207217,0.399578680210379,0.0177907327325538,0.107141499237375,TRUE,FALSE
"US",89,2018-05-01,4,0.0389767712382753,0.389237535377023,0.0173521553213495,0.103083749177651,TRUE,FALSE
"US",90,2018-06-01,4,0.0356231430842615,0.359090251074992,0.0169574829849837,0.10281702349175,TRUE,FALSE
"US",91,2018-07-01,4,0.0367143741795298,0.335798878698574,0.0184362003363402,0.106877640004955,TRUE,FALSE
"US",92,2018-08-01,4,0.0347075228031288,0.355799025946198,0.0196087680724875,0.0989001864207978,TRUE,FALSE
"US",93,2018-09-01,4,0.0329687817097404,0.365326347076921,0.0191453530486739,0.093888884624959,TRUE,FALSE
"US",94,2018-10-01,4,0.0378518375607143,0.337789528370835,0.0174948730022887,0.110207845179514,TRUE,FALSE
"US",95,2018-11-01,4,0.026801288039396,0.375345584950924,0.0134223977350583,0.0734940333061602,TRUE,FALSE
"US",96,2018-12-01,4,0.0231658434557781,0.347737912584328,0.0589237985860167,0.103333206175868,FALSE,FALSE
"US",97,2019-01-01,4,0.0101690642764628,0.230427952233818,0.0216518878583585,0.0460204336649713,FALSE,FALSE
"US",98,2019-02-01,4,0.0162460750275791,0.303361172962605,0.0479105733944706,0.0776848787385796,FALSE,FALSE
"US",99,2019-03-01,4,0.018060899964484,0.326994244764269,0.0525847215138331,0.0874553803610134,FALSE,FALSE
"US",100,2019-04-01,4,0.0159720593463191,0.300161831685282,0.0475307704444081,0.0770929527299972,FALSE,FALSE
"US",101,2019-05-01,4,0.0161234301668358,0.294624532012571,0.0451685303425983,0.0762012651678473,FALSE,FALSE
"US",102,2019-06-01,4,0.0105314152465532,0.232692038118203,0.0258813112062365,0.0501505863142214,FALSE,FALSE
"US",103,2019-07-01,4,0.00892775023246495,0.204906646773364,0.0216273164014268,0.0417884916467145,FALSE,FALSE
"US",104,2019-08-01,4,0.00832494747375323,0.198628393829314,0.0178810043207008,0.0384087787415268,FALSE,FALSE
"US",105,2019-09-01,4,0.00663169693135235,0.192669692621288,0.00925963593806022,0.0295676435118634,FALSE,FALSE
"US",106,2019-10-01,4,0.00515321461765406,0.191243524899379,0.00369776629055084,0.0253333964699561,TRUE,FALSE
"US",107,2019-11-01,4,0.00828554630048395,0.198909085867242,0.0143173458365337,0.0227550145864967,FALSE,FALSE
"US",108,2019-12-01,4,0.00906359777171739,0.208105822870981,0.0142876950265772,0.025100500608184,FALSE,FALSE
"US",109,2020-01-01,4,0.00979651291884198,0.214458565690573,0.0117886871192805,0.0273342882754193,FALSE,FALSE
"US",110,2020-02-01,4,0.0073240249398695,0.186818301163413,0.0165487751938777,0.0207854648190106,FALSE,FALSE
"US",111,2020-03-01,4,0.00462057908446301,0.225647265228857,0.00277025961543547,0.0264531926238669,TRUE,FALSE
