"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","lr_mean_target_pct","lr_mean_weight","lr_mean_hrr_pct","lr_mean_ngmmr_pct","lr_mean_penalty_ngmmr","lr_prob_state1_ngmmr","lr_prob_state8_ngmmr","lr_extreme_cap","lr_extreme_weight","lr_extreme_penalty_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
11,0.00308628614819771,0.00942887414742091,7.1219671979738,4.68004005868249,3.04557795813156,1.47012881652932,5.57872604557234,3.3879607305617,10.5721105232797,7.21586919252286,0.0534372837029057,0.04206562579467,0.0956267232637306,0.0968026891287207,0.0697622142294763,0.0885925574233438,0.0567413064038418,0.0148387219691888,0.114806621270931,0.113912984319272,0.059528841202626,0.129056237112027,0.266174839488986,0.131732622127396,0.192764478882525,0.345635033252189,0.132873407350026,0.215533433373111,0.345635033252189,NA,NA,NA,NA,2.5,10,1.99658097271842,2.2675202857823,5.40468175227454e-05,0.192222570373541,0.200760363458303,0.2,5,1.44538147180463e-06,0,0,2,0.75,2,2,"high",TRUE,"2011-11",2011-11-01
12,0.00328593512284255,0.0128266698658915,6.68669894418526,4.68073135046296,2.79293034911483,1.70160326558454,4.65455224312121,3.29504289963228,10.2308607551639,7.20936727749081,0.0710725955839657,0.0451625437287228,0.0930579040535884,0.141988215703617,0.0985234682334073,0.137109757349046,0.0667183105149306,0.016676353734927,0.127760939702704,0.161584700834917,0.086128240584525,0.172239197746722,0.280713743901642,0.135752898047426,0.214617944115541,0.371823753572135,0.175187000756862,0.241715353922127,0.371823753572135,NA,NA,NA,NA,2.5,10,2.15449233530683,2.05501724882339,0.000198009648844706,0.200252808720889,0.20276367952793,0.2,5,1.92545919561351e-05,0,0,2,0.75,2,2,"high",TRUE,"2011-12",2011-12-01
13,0.00328825687949537,0.0122453378674581,6.53687994201253,4.67140589057619,2.33856625867501,1.97726813581025,4.69398048711362,3.32787061402703,10.0344433412741,7.10505361548627,0.0668280969236945,0.048193581872935,0.0986754268015823,0.13962704123588,0.0951096696144113,0.134062642502502,0.0655611112550222,0.0181547737875736,0.13006928559669,0.154789188013373,0.0827248538163552,0.165981464935527,0.278856599856879,0.141471822140666,0.219135040350343,0.368403104042827,0.170729949387677,0.235839771817755,0.368403104042827,NA,NA,NA,NA,2.5,10,2.11436977540612,2.04768840034692,0.000204585783180726,0.20011549960018,0.202642405288112,0.2,5,1.74891146607127e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-01",2012-01-01
14,0.00323664034603579,0.0182947295133828,6.68919364077633,4.61509670869181,2.38485942291201,2.40117619185325,4.58429510536719,3.31123411856605,10.3697935664729,6.86785515277188,0.065460457312122,0.0405485385320149,0.0835358460884615,0.162688636434131,0.104069952925404,0.162349806456734,0.0549993675804952,0.0166810636025116,0.123802468903376,0.193429814843441,0.0982048780311583,0.201869292291302,0.263317100339563,0.131929035054726,0.208978040445387,0.393577632621393,0.185693763150377,0.263982136249908,0.393577632621393,NA,NA,NA,NA,2.5,10,2.18717034809416,1.93492395708986,0.000319310934270981,0.200049418849526,0.203046951155951,0.2,5,2.32158839235977e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-02",2012-02-01
15,0.00336666209410452,0.0129341699257524,6.51502364630559,4.72598002571963,2.54617497436765,1.97762523057776,4.53593708651838,3.43993516803509,10.013933646815,7.15964427172192,0.0694861252710472,0.0502513362445235,0.0955042651642561,0.139603408594105,0.0931805935343669,0.1349100129056,0.0599230311805945,0.0191400309035339,0.128488153323454,0.155704525983647,0.0807063453916154,0.166857563546025,0.27619362579348,0.145156780740142,0.217260944030654,0.370559818289081,0.168154822522736,0.233301039004642,0.370559818289081,NA,NA,NA,NA,2.5,10,2.09010485940059,2.00137426751587,0.000248627621095331,0.199988902309261,0.202644757879052,0.2,5,1.7486860597015e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-03",2012-03-01
16,0.00307638262707351,0.0138433927569655,6.69552425582648,4.60976871433021,2.45971907250648,1.91808039052482,4.86798455342249,3.20548237370244,10.2343853578547,7.05661060043841,0.0498814353184025,0.047102623683427,0.085446863860019,0.128291595487348,0.0903947423765538,0.12594253223651,0.0605749737092235,0.0177994793612031,0.128405147005881,0.162377327558104,0.078880270570029,0.169952889199897,0.273554010314601,0.140405716089603,0.214338958586955,0.371507073055458,0.164366558565153,0.236867340717007,0.371507073055458,NA,NA,NA,NA,2.5,10,2.09027461297579,2.10002639274644,0.000159978886499428,0.200163021883663,0.202820617217706,0.2,5,1.99561440584316e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-04",2012-04-01
17,0.00324056453998857,0.0121243596562148,6.31669561823406,4.70367449023172,1.66108572428737,2.44421303833384,4.62133659215246,3.44014744959,9.77680791050196,6.9688499250944,0.0570142017855568,0.0515495031667132,0.0932512644236145,0.131679354555869,0.0987484495572942,0.129915994205992,0.0625694421858776,0.020012755364116,0.134852948951568,0.164614552301414,0.0863528154715046,0.172022557600171,0.272141717922016,0.147030922464528,0.224790496606702,0.376637063942347,0.176366204865617,0.238614974854072,0.376637063942347,NA,NA,NA,NA,2.5,10,2.11467183499541,2.08632461194718,0.000171127326680654,0.200125057978367,0.202955932416924,0.2,5,2.18829398784359e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-05",2012-05-01
18,0.00334593261660838,0.00471832713577919,4.91675718874441,5.05110221154552,2.27332527252106,3.80247232244937,3.95115145825594,2.98519908709509,7.19332316238111,7.29182359234322,0.106823255559567,0.107952213917289,0.166013481913917,0.0867524143124605,0.110124622932705,0.0865114898295567,0.100271451686638,0.0494605508342238,0.156184861153491,0.124292646307582,0.0892238476415062,0.126294862207793,0.300210085296355,0.21342443357044,0.248939879578309,0.351958837442837,0.196573689937522,0.210319552549435,0.351958837442837,NA,NA,NA,NA,2.5,10,1.96244450693867,2.35632705465224,2.06419152248994e-05,0.200276972331614,0.202933301388489,0.2,5,2.17024267704735e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-06",2012-06-01
19,0.00335267002700832,0.00568404342725167,4.86949528794723,4.8323084817063,2.24540705003942,3.9192148535731,3.7269055173739,2.68774231565006,7.22525262687901,6.88980492926382,0.0949143303799853,0.0967733498716069,0.151090239742998,0.0947845521888745,0.123109651416506,0.0996205227384195,0.0949000314916785,0.042655248803145,0.163976525315405,0.14734040371092,0.102757291924827,0.142999200454504,0.288688458400569,0.198947321996279,0.258058553265589,0.366965099433902,0.213663840728484,0.223966849854181,0.366965099433902,NA,NA,NA,NA,2.5,10,2.08338607484061,2.37183532777914,1.64261832054811e-05,0.20036594570448,0.20404435207619,0.2,5,4.12267499370274e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-07",2012-07-01
20,0.00356564446126135,0.00581445123888839,5.29865733469096,5.06965568134868,1.6684081786673,3.48391683047906,4.21682473601749,3.86567816807104,7.97885404970476,7.07269976752134,0.0707845555994077,0.0809070191938255,0.122959487471552,0.117188894265503,0.109730246448101,0.113372621645788,0.0700045235407704,0.034579728878352,0.14530681244804,0.140480112345504,0.0925245610187644,0.147444626790587,0.282609680258714,0.184809839979206,0.242791897508741,0.362978555949127,0.193257705440829,0.220473660105865,0.362978555949127,NA,NA,NA,NA,2.5,10,2.04922877544573,2.16880800186743,0.000109688139627041,0.195628696956922,0.20296899548971,0.2,5,2.20373355447982e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-08",2012-08-01
21,0.0032017750170652,0.00714877550917154,5.49386184363094,4.69701946037976,2.70536026255093,2.67239404948212,4.01944409280396,3.26239740193279,8.18978930775057,6.95708621979871,0.0551848625068624,0.0678493635815126,0.092276050144423,0.12651765285758,0.123350942560748,0.127829691022664,0.0671031165643943,0.0281368284144846,0.138814825901659,0.167538037713377,0.108599508527335,0.173106256808566,0.275480080136,0.166540015610195,0.231878958809722,0.376428668449226,0.211194769949138,0.236044292898935,0.376428668449226,NA,NA,NA,NA,2.5,10,2.18343577438732,2.07527263185448,0.000180393337251816,0.200127086551595,0.203076496168528,0.2,5,2.37024491664048e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-09",2012-09-01
22,0.00302658390151882,0.0102977250233094,5.88844518061849,4.53775963750493,1.88391529646642,2.38653750542331,4.34085656466673,3.00490809894329,9.03488723649481,6.85920940308864,0.0565951190186039,0.0585159834664724,0.0853460852004505,0.13089721649505,0.118818323742706,0.134045868585964,0.0763548374195265,0.0237502723801989,0.141041813997791,0.183012029872382,0.105906583367896,0.186832272527678,0.280624839063097,0.15518447052382,0.237113654664661,0.3800291096498,0.204507062965802,0.247503978273576,0.3800291096498,NA,NA,NA,NA,2.5,10,2.19575885577732,2.09476326556171,0.000164216810938211,0.200342107524166,0.203108076266304,0.2,5,2.44429390881363e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-10",2012-10-01
