"area","month","date","threshold","horizon","q_target","q_ngmmr","q_hrr_form_refit"
"EZ",53,2015-05-01,4,"10y",0.0358272667327466,0.0501333663614214,0.0631474519704629
"EZ",54,2015-06-01,4,"10y",0.0343887656832828,0.0463615826705254,0.0623522576225416
"EZ",55,2015-07-01,4,"10y",0.036209878301819,0.0504464329056919,0.0639673476182451
"EZ",56,2015-08-01,4,"10y",0.0274937571412532,0.0395901959357846,0.0572227526746025
"EZ",57,2015-09-01,4,"10y",0.0249780114347498,0.0456452005226322,0.0538371883456625
"EZ",58,2015-10-01,4,"10y",0.0189641887967309,0.0297875452444933,0.0392805193566764
"EZ",59,2015-11-01,4,"10y",0.0263891855959753,0.0373458748343306,0.0539767751813859
"EZ",60,2015-12-01,4,"10y",0.0290123276178601,0.0392011875193999,0.056930917622011
"EZ",61,2016-01-01,4,"10y",0.0250828313881509,0.0359263835423124,0.0447012543548924
"EZ",62,2016-02-01,4,"10y",0.0185124081739403,0.0208289046442036,0.0391187248313865
"EZ",63,2016-03-01,4,"10y",0.0171315564714442,0.024307034428252,0.0369684346742244
"EZ",64,2016-04-01,4,"10y",0.0134247736987965,0.0196912459311468,0.031501421320846
"EZ",65,2016-05-01,4,"10y",0.0139201775300984,0.0188399166459149,0.031300784891863
"EZ",66,2016-06-01,4,"10y",0.0135827585203683,0.0195808240610525,0.0313123816040571
"EZ",67,2016-07-01,4,"10y",0.0111681020685284,0.0186412410086332,0.0262469359816613
"EZ",68,2016-08-01,4,"10y",0.00972877518939008,0.00464585331748642,0.0256814731325173
"EZ",69,2016-09-01,4,"10y",0.00981862565447555,0.0240361252444053,0.023732238415324
"EZ",70,2016-10-01,4,"10y",0.0105450014488686,0.00995232230406418,0.0130935855752301
"EZ",71,2016-11-01,4,"10y",0.0100362840151772,0.0163629740270496,0.0164050209336115
"EZ",72,2016-12-01,4,"10y",0.012861613612578,0.0235183216335964,0.0297539398144472
"EZ",73,2017-01-01,4,"10y",0.0183255539748319,0.02043303410177,0.0384633956180454
"EZ",74,2017-02-01,4,"10y",0.0197760104117546,0.0338324834895267,0.0389453654622923
"EZ",75,2017-03-01,4,"10y",0.016440633146266,0.0286891169318142,0.0337783002879652
"EZ",76,2017-04-01,4,"10y",0.0146200990128677,0.0257653614397436,0.0304540438494234
"EZ",77,2017-05-01,4,"10y",0.0135249495196634,0.0172305537753549,0.0332812919600037
"EZ",78,2017-06-01,4,"10y",0.0134501762073648,0.000667595604551869,0.03060356305156
"EZ",79,2017-07-01,4,"10y",0.0130953292461439,0.0224566658677927,0.0298860203154592
"EZ",80,2017-08-01,4,"10y",0.012327833151676,0.0233042199054056,0.0328417942782598
"EZ",81,2017-09-01,4,"10y",0.0119991601599777,0.0147297099964019,0.0196422356105913
"EZ",82,2017-10-01,4,"10y",0.0123237633135064,0.0245332578514533,0.0324095254247433
"EZ",83,2017-11-01,4,"10y",0.012639726837759,0.0238985397080925,0.0331886739072525
"EZ",84,2017-12-01,4,"10y",0.0134114146309371,0.0253911278526774,0.0355163251816512
"EZ",85,2018-01-01,4,"10y",0.0138234964003455,0.0276660446818302,0.026704720967817
"EZ",86,2018-02-01,4,"10y",0.0139855471555831,0.0272741744053383,0.0348702697877673
"EZ",87,2018-03-01,4,"10y",0.0115106472097091,0.00109733230191721,0.0305790547806461
"EZ",88,2018-04-01,4,"10y",0.0113516796070561,0.0232792703529775,0.029295056193435
"EZ",89,2018-05-01,4,"10y",0.0121849822550011,0.0252081373858887,0.0310756619045266
"EZ",90,2018-06-01,4,"10y",0.0145075086635662,0.0242588223921591,0.0237222691916635
"EZ",91,2018-07-01,4,"10y",0.0143632697808848,0.0125898132324208,0.0344821699811888
"EZ",92,2018-08-01,4,"10y",0.0129484495517396,0.02377192592616,0.0333124265659089
"EZ",93,2018-09-01,4,"10y",0.0131007374071613,0.012436691923418,0.0332728990263519
"EZ",94,2018-10-01,4,"10y",0.0131009263447965,0.023369828071822,0.0329281848003324
"EZ",95,2018-11-01,4,"10y",0.0125351553695954,0.0250276393539001,0.0324366663021924
"EZ",96,2018-12-01,4,"10y",0.0104235890016978,0.0213772718421894,0.0312744642191273
"EZ",97,2019-01-01,4,"10y",0.00873658340345684,0.0133428505875355,0.0277962168352438
"EZ",98,2019-02-01,4,"10y",0.00872784947731431,0.00975708425640729,0.0249611779177633
"EZ",99,2019-03-01,4,"10y",0.00882577926543837,0.0181661808704599,0.0261148081941906
"EZ",100,2019-04-01,4,"10y",0.00977186297061583,0.00436764758681857,0.0247772506681072
"EZ",101,2019-05-01,4,"10y",0.0102250822946907,0.000460863410512033,0.0258867273499698
"EZ",102,2019-06-01,4,"10y",0.00767840264611275,0.0109009606318437,0.025725417500356
"EZ",103,2019-07-01,4,"10y",0.00752539888070747,0.0138907624228943,0.013313704620947
"EZ",104,2019-08-01,4,"10y",0.00748961920808622,0.0133105048655363,0.00926248420893039
"EZ",105,2019-09-01,4,"10y",0.00723824046949317,0.0196000769219868,0.00952347741914362
"EZ",106,2019-10-01,4,"10y",0.00528334919625784,0.0177051283779568,0.00770709908902259
"EZ",107,2019-11-01,4,"10y",0.00663848231419351,0.0117893618081367,0.00777638457714782
"EZ",108,2019-12-01,4,"10y",0.00640526445989753,0.0142637488819408,0.0254673569322472
"EZ",109,2020-01-01,4,"10y",0.00761838623390354,0.011811945395888,0.0234593056499702
"EZ",110,2020-02-01,4,"10y",0.00689046934179782,2.97769680871569e-07,0.0261117940569449
"EZ",111,2020-03-01,4,"10y",0.00501746505408018,0.017868369636299,0.00736713869290783
"EZ",112,2020-04-01,4,"10y",0.00185222336654289,0.00158271112278955,4.41478582218631e-07
"EZ",113,2020-05-01,4,"10y",0.00133406340960518,0.00904474623026727,0.0109660030548786
"EZ",114,2020-06-01,4,"10y",0.00177370042270675,1.29136521506001e-06,0.0122940576434484
"EZ",115,2020-07-01,4,"10y",0.00399726826944624,1.83738437129477e-06,0.0085151372639001
"EZ",116,2020-08-01,4,"10y",0.00466105328445843,0.0112956595380057,0.010099821793549
"EZ",117,2020-09-01,4,"10y",0.00464139225832083,0.0110836585967324,0.0139442051963582
"EZ",118,2020-10-01,4,"10y",0.00428956506210376,0.00908962736947918,0.0153196044669984
"EZ",119,2020-11-01,4,"10y",0.00454441321748134,0.0110359372386261,0.0160298750081411
"EZ",120,2020-12-01,4,"10y",0.00638447485036808,0.0200714525301019,0.0219928428033522
"EZ",121,2021-01-01,4,"10y",0.00668905443201673,0.0124629494517253,0.0161762972908377
"EZ",122,2021-02-01,4,"10y",0.00813099723805,0.014938698934883,0.0237428620406549
"EZ",123,2021-03-01,4,"10y",0.00954797163076426,0.0211600441771876,0.0314919228994072
"EZ",124,2021-04-01,4,"10y",0.0097947971503054,0.00331867522269044,0.030620441875547
"EZ",125,2021-05-01,4,"10y",0.0117025610863126,0.0255460590237043,0.0313874488500801
"EZ",126,2021-06-01,4,"10y",0.0132448773926801,0.0279592512671982,0.0297861664915931
"EZ",127,2021-07-01,4,"10y",0.0142537755513464,0.0208304329264781,0.0341750550118744
"EZ",128,2021-08-01,4,"10y",0.0136387264520549,0.018409763595121,0.0338063614519428
"EZ",129,2021-09-01,4,"10y",0.0176115071908672,0.0269152842215793,0.041077108558226
"EZ",130,2021-10-01,4,"10y",0.0240337310742295,0.0497675100790623,0.0440024569081797
"EZ",131,2021-11-01,4,"10y",0.0289193820970652,0.0145590689439638,0.0528287783057183
"EZ",132,2021-12-01,4,"10y",0.029586946172568,0.0139283644991387,0.0504620623433447
"EZ",133,2022-01-01,4,"10y",0.037548221133971,0.0436918991879876,0.0243920667842674
"EZ",134,2022-02-01,4,"10y",0.0345379839955164,0.0408116627755798,0.0256112704465611
"EZ",135,2022-03-01,4,"10y",0.20128517298965,0.217237996735646,0.227551953173876
"EZ",136,2022-04-01,4,"10y",0.183371784179608,0.195452666875614,0.192680847397735
"EZ",137,2022-05-01,4,"10y",0.163651000550783,0.168862760855192,0.209881157222956
"EZ",138,2022-06-01,4,"10y",0.13956079918597,0.149512009880956,0.153725950465804
"EZ",139,2022-07-01,4,"10y",0.0784493320125071,0.0873580632185602,0.0771850488791202
"EZ",140,2022-08-01,4,"10y",0.123466362424341,0.132319911235896,0.134702782533373
"EZ",141,2022-09-01,4,"10y",0.146390593976283,0.138720824674247,0.148308082385534
"EZ",142,2022-10-01,4,"10y",0.143628111739672,0.135115730107573,0.14466253885404
"EZ",143,2022-11-01,4,"10y",0.169745120606588,0.176484434281224,0.174202072635646
"EZ",144,2022-12-01,4,"10y",0.162656310296872,0.169031639725162,0.173103153794979
"EZ",145,2023-01-01,4,"10y",0.1243986906011,0.126838279254488,0.105676700800322
"EZ",146,2023-02-01,4,"10y",0.110807170712696,0.112955311280189,0.0922835414664849
"EZ",147,2023-03-01,4,"10y",0.21130763612877,0.203239583762242,0.221908927470157
"EZ",148,2023-04-01,4,"10y",0.129171395125211,0.12961468853005,0.115843906132182
"EZ",149,2023-05-01,4,"10y",0.12576925769844,0.122725154613585,0.109060242437983
"EZ",150,2023-06-01,4,"10y",0.150296324446407,0.141069615788048,0.132328572671186
"EZ",151,2023-07-01,4,"10y",0.134419137854539,0.129574934015775,0.125127253690659
"EZ",152,2023-08-01,4,"10y",0.171827007446959,0.166465722539149,0.178026531244212
"EZ",153,2023-09-01,4,"10y",0.156915218006948,0.161819025967251,0.184070911364617
"EZ",154,2023-10-01,4,"10y",0.13628233143341,0.162660816053086,0.166877231920996
"EZ",155,2023-11-01,4,"10y",0.109884582611969,0.137219574473409,0.143073217100093
"EZ",156,2023-12-01,4,"10y",0.0831634462794071,0.110378297948219,0.117113802464054
"EZ",157,2024-01-01,4,"10y",0.084821499617846,0.108973505713877,0.115195695250086
"EZ",158,2024-02-01,4,"10y",0.0971426588075461,0.121845152000407,0.126544402435479
"EZ",159,2024-03-01,4,"10y",0.100782388617689,0.126466251647581,0.128652709392693
"EZ",160,2024-04-01,4,"10y",0.105994672614339,0.132553609731965,0.138631700831995
"EZ",161,2024-05-01,4,"10y",0.0989232270894903,0.122684600169143,0.131016498080733
"EZ",162,2024-06-01,4,"10y",0.0897290918463185,0.114477981882714,0.119989541091396
"EZ",163,2024-07-01,4,"10y",0.0791356686148849,0.107600770826496,0.115249316746391
"EZ",164,2024-08-01,4,"10y",0.0662608382287543,0.0888113724684469,0.102794761885677
"EZ",165,2024-09-01,4,"10y",0.0570607348077677,0.0695303459571659,0.0676245805879596
"EZ",166,2024-10-01,4,"10y",0.0598010714277691,0.0860667651103277,0.0704363634926682
"EZ",1,2011-01-01,4,"5y",0.123179025740542,0.115959351652204,0.116422350949902
"EZ",2,2011-02-01,4,"5y",0.128901011844846,0.124567862941976,0.121829324365317
"EZ",3,2011-03-01,4,"5y",0.149247085176377,0.14179132378764,0.143129165632054
"EZ",4,2011-04-01,4,"5y",0.148849950702839,0.14107610705262,0.142455970664622
"EZ",5,2011-05-01,4,"5y",0.128351111479299,0.121114350332329,0.120979732058737
"EZ",6,2011-06-01,4,"5y",0.129630484419962,0.123032253457909,0.125649609595825
"EZ",7,2011-07-01,4,"5y",0.112078959413286,0.10704306207548,0.105968324513895
"EZ",8,2011-08-01,4,"5y",0.104864324524001,0.0996686742578753,0.0948395935190119
"EZ",9,2011-09-01,4,"5y",0.0920890223638392,0.0841985374302079,0.0810835360564785
"EZ",10,2011-10-01,4,"5y",0.074200188033755,0.0608465771835823,0.0630895338101329
"EZ",11,2011-11-01,4,"5y",0.0968026891287207,0.0906717807687031,0.0860796446389913
"EZ",12,2011-12-01,4,"5y",0.141988215703617,0.134142323410017,0.134984366588576
"EZ",13,2012-01-01,4,"5y",0.13962704123588,0.132144132875947,0.134271043332486
"EZ",14,2012-02-01,4,"5y",0.162688636434131,0.1561634577912,0.158371790589925
"EZ",15,2012-03-01,4,"5y",0.139603408594105,0.13293202775048,0.133920759772847
"EZ",16,2012-04-01,4,"5y",0.128291595487348,0.122031812348074,0.121403158801955
"EZ",17,2012-05-01,4,"5y",0.131679354555869,0.116403952027362,0.1261393976289
"EZ",18,2012-06-01,4,"5y",0.0867524143124605,0.0733301829440604,0.104093785478047
"EZ",19,2012-07-01,4,"5y",0.0947845521888745,0.0885325910636319,0.111789645268129
"EZ",20,2012-08-01,4,"5y",0.117188894265503,0.100787098826004,0.1131012730336
"EZ",21,2012-09-01,4,"5y",0.12651765285758,0.113419878571624,0.115268567011807
"EZ",22,2012-10-01,4,"5y",0.13089721649505,0.119555174672628,0.117312495983417
"EZ",23,2012-11-01,4,"5y",0.119609809639254,0.106624731939145,0.101695431934249
"EZ",24,2012-12-01,4,"5y",0.110178594549519,0.0986633895416493,0.104888378102456
"EZ",25,2013-01-01,4,"5y",0.1126816617947,0.100405781733805,0.116875939502091
"EZ",26,2013-02-01,4,"5y",0.0994485740567665,0.0852961593667551,0.108641830854861
"EZ",27,2013-03-01,4,"5y",0.096126801562495,0.0813515840845213,0.104870565371771
"EZ",28,2013-04-01,4,"5y",0.0929171141321327,0.0783553028605261,0.102305593861613
"EZ",29,2013-05-01,4,"5y",0.080700533685553,0.0669897611622891,0.0904953919976033
"EZ",30,2013-06-01,4,"5y",0.0706495072054573,0.0616524498700533,0.0858682864119471
"EZ",31,2013-07-01,4,"5y",0.0530202727800833,0.0403489283198872,0.0743520046160459
"EZ",32,2013-08-01,4,"5y",0.0541598608815473,0.0425649537065996,0.0748771056450517
"EZ",33,2013-09-01,4,"5y",0.0487682203080495,0.0490333805705197,0.0664526974698065
"EZ",34,2013-10-01,4,"5y",0.0429356390860453,0.0312305598750853,0.0711057172989098
"EZ",35,2013-11-01,4,"5y",0.037419701726384,0.0201400987897244,0.0633955308737197
"EZ",36,2013-12-01,4,"5y",0.0379822810861788,0.0312550052755148,0.0615565360405902
"EZ",37,2014-01-01,4,"5y",0.0400694969766527,0.0275561595603993,0.0645164398068141
"EZ",38,2014-02-01,4,"5y",0.0329323935428543,0.0199146757004536,0.0569372407515934
"EZ",39,2014-03-01,4,"5y",0.0318170148099183,0.0114081787724574,0.0557210875797033
"EZ",40,2014-04-01,4,"5y",0.0339026308505062,0.0214585384956449,0.0568785415937006
"EZ",41,2014-05-01,4,"5y",0.0198649594670058,4.72333965056723e-05,0.0499218381309998
"EZ",42,2014-06-01,4,"5y",0.0145496117764987,0.000535142858862193,0.0505351661891752
"EZ",43,2014-07-01,4,"5y",0.0107164278431532,0.000165846523402253,0.0477054304865264
"EZ",44,2014-08-01,4,"5y",0.00973550208088814,5.23247832985787e-07,0.0431472448878651
"EZ",45,2014-09-01,4,"5y",0.0091379723082422,3.84660622594962e-07,0.0394466165814379
"EZ",46,2014-10-01,4,"5y",0.00947604610284947,2.16735029535778e-07,0.0382598919639294
"EZ",47,2014-11-01,4,"5y",0.00609639487133795,6.98093265019388e-08,0.0318721234349186
"EZ",48,2014-12-01,4,"5y",0.00575022845248263,0.00368311063835629,0.0241961286239462
"EZ",49,2015-01-01,4,"5y",0.00519625377363875,0.000155895319207995,0.0217257521053643
"EZ",50,2015-02-01,4,"5y",0.00849819335773572,3.70025169464137e-11,0.0244144597882763
"EZ",51,2015-03-01,4,"5y",0.00901181328346523,4.99388309465804e-09,0.0273764706000345
"EZ",52,2015-04-01,4,"5y",0.0144871021218075,4.39008024552434e-07,0.0364718250100917
"EZ",53,2015-05-01,4,"5y",0.0204304726013009,0.0134114789279277,0.0436722360693596
"EZ",54,2015-06-01,4,"5y",0.0181778501986011,1.46161070890645e-06,0.0383411512510216
"EZ",55,2015-07-01,4,"5y",0.0211873841084529,0.0169856687258797,0.0458671181305114
"EZ",56,2015-08-01,4,"5y",0.0179845208702536,2.06367622752945e-06,0.0335592112121315
"EZ",57,2015-09-01,4,"5y",0.0142827026610219,2.94764308928759e-05,0.0281030316411237
"EZ",58,2015-10-01,4,"5y",0.0108566726230843,3.85273408493459e-06,0
"EZ",59,2015-11-01,4,"5y",0.00991504056505488,1.36361246721083e-07,0.031413242445428
"EZ",60,2015-12-01,4,"5y",0.011480023742109,8.08528772270325e-05,0.0339435347691087
"EZ",61,2016-01-01,4,"5y",0.0101567476097728,2.629265422143e-06,0
"EZ",62,2016-02-01,4,"5y",0.00642614802525543,0.00219038299343357,0.0247656758725607
"EZ",63,2016-03-01,4,"5y",0.00628524929894758,3.49622602882302e-11,0.024262001472288
"EZ",64,2016-04-01,4,"5y",0.00539229476867542,0.00337526902936689,0.0217904986464444
"EZ",65,2016-05-01,4,"5y",0.00820904773279563,0.00485806770443274,0.0231001304387722
"EZ",66,2016-06-01,4,"5y",0.00824708453985878,0.00494264505035423,0.0230028842098533
"EZ",67,2016-07-01,4,"5y",0.00616126394817185,1.52453696406649e-07,0
"EZ",68,2016-08-01,4,"5y",0.00582920446815327,0.00572072278902406,6.18252348700138e-40
"EZ",69,2016-09-01,4,"5y",0.00580913085723267,1.93313545175633e-10,0
"EZ",70,2016-10-01,4,"5y",0.00521686618372352,1.81712540115222e-10,3.99776094615033e-43
"EZ",71,2016-11-01,4,"5y",0.00583623756128149,1.48304211681176e-08,0
"EZ",72,2016-12-01,4,"5y",0.00636995091298198,0.000880067797819482,0.0255522938124782
"EZ",73,2017-01-01,4,"5y",0.00955897126835181,0.0352442799924918,0.0370116102698675
"EZ",74,2017-02-01,4,"5y",0.0108182312242396,0.00139751127350815,0.0351297825139855
"EZ",75,2017-03-01,4,"5y",0.00929239308161645,0.00115685854023555,0.0297808296752633
"EZ",76,2017-04-01,4,"5y",0.00899376702116528,0.00107160872119539,0.0264559495346228
"EZ",77,2017-05-01,4,"5y",0.00940610655725183,0.000275283659781039,0.0308783525250231
"EZ",78,2017-06-01,4,"5y",0.00962587578229768,0.000183279791723448,0.0262524440961611
"EZ",79,2017-07-01,4,"5y",0.00925919272458908,0.00812328751730955,0.0255132552484412
"EZ",80,2017-08-01,4,"5y",0.00884192109439053,0.000869506753637423,0.0285968240160188
"EZ",81,2017-09-01,4,"5y",0.00832250348271213,0.000517004726772667,0.0248225520558878
"EZ",82,2017-10-01,4,"5y",0.00868605713823445,0.00129476279913903,0.028324462363447
"EZ",83,2017-11-01,4,"5y",0.00846381054572376,0.000882443945321105,0.0289420437483686
"EZ",84,2017-12-01,4,"5y",0.00906081935519409,0.000941912549320263,0.0314037493950287
"EZ",85,2018-01-01,4,"5y",0.00892320249317813,0.00105405209036277,0.0365759462564235
"EZ",86,2018-02-01,4,"5y",0.00928582779467324,0.0010213836318795,0.034890478616909
"EZ",87,2018-03-01,4,"5y",0.00888000534541589,0.000278214863301174,0.00775953272598351
"EZ",88,2018-04-01,4,"5y",0.00783259953685833,0.000847196814336716,0.00736210449662657
"EZ",89,2018-05-01,4,"5y",0.00886205898023296,0.000943656957520085,0.00793720867768468
"EZ",90,2018-06-01,4,"5y",0.0100060595672041,0.022652870342466,0.0383648020083415
"EZ",91,2018-07-01,4,"5y",0.00930717397148129,2.69044598295655e-07,0.0157196606170668
"EZ",92,2018-08-01,4,"5y",0.00817640424138211,0.000576941553078235,0.0190493461390268
"EZ",93,2018-09-01,4,"5y",0.00894411027462361,6.38408365261451e-07,0.0188451622386334
"EZ",94,2018-10-01,4,"5y",0.00882800454234278,0.000162282888209912,0.0185910224330255
"EZ",95,2018-11-01,4,"5y",0.00786878798911328,0.000943649408770974,0.032755978949473
"EZ",96,2018-12-01,4,"5y",0.00684263021475362,0.000757505607766059,0.0269415973949391
"EZ",97,2019-01-01,4,"5y",0.00557630992513225,0.00166255975972295,0.0241060893993946
"EZ",98,2019-02-01,4,"5y",0.00555364164663064,2.39197870779114e-05,0.0206441681826882
"EZ",99,2019-03-01,4,"5y",0.00619327002699444,0.000670207024361975,0.0217637746378068
"EZ",100,2019-04-01,4,"5y",0.00719320677807489,0.000120470714404269,0.0210585292966243
"EZ",101,2019-05-01,4,"5y",0.00771298689933142,0.000118532522141073,0.021975610789027
"EZ",102,2019-06-01,4,"5y",0.00652580851316664,5.47311457087145e-09,0.0223918159615248
"EZ",103,2019-07-01,4,"5y",0.00643582019282862,0.00290711466491109,0.0321600345774189
"EZ",104,2019-08-01,4,"5y",0.00617459630005002,0.00368935140694466,0.0305340130675716
"EZ",105,2019-09-01,4,"5y",0.00568197857319419,2.42986430219485e-09,0.0307758035476047
"EZ",106,2019-10-01,4,"5y",0.00472687779510739,0.00334185369215024,0.0263349887827521
"EZ",107,2019-11-01,4,"5y",0.00572065777022923,0.00376631484574236,0.0285529341068155
"EZ",108,2019-12-01,4,"5y",0.00618634522753148,0.000696030018196783,0.0222835571249641
"EZ",109,2020-01-01,4,"5y",0.00695287962639613,0.00974413620650804,0.0198976806568463
"EZ",110,2020-02-01,4,"5y",0.00631215886899505,2.10877291476829e-08,0.0226984100915376
"EZ",111,2020-03-01,4,"5y",0.00508603190708368,0.00275209126689019,0.0264338146117784
"EZ",112,2020-04-01,4,"5y",0.00206874900596266,1.72806268521157e-76,5.06042878666569e-07
"EZ",113,2020-05-01,4,"5y",0.00169687392041395,3.84051653611008e-14,0.00501022978120579
"EZ",114,2020-06-01,4,"5y",0.00210982414883587,5.54741453527801e-09,0.0141039943441341
"EZ",115,2020-07-01,4,"5y",0.00304763886443082,3.57462493006309e-06,0.0152889682886008
"EZ",116,2020-08-01,4,"5y",0.00418147112252687,2.63554411352492e-07,0
"EZ",117,2020-09-01,4,"5y",0.00409879436613947,3.27200973364286e-12,0
"EZ",118,2020-10-01,4,"5y",0.00378527207891421,1.38264346772672e-15,0
"EZ",119,2020-11-01,4,"5y",0.00488056513469548,9.5075577740928e-15,0
"EZ",120,2020-12-01,4,"5y",0.00659133899631326,1.17598496421573e-112,0.0156544771607475
"EZ",121,2021-01-01,4,"5y",0.00736521109145305,3.69904302769749e-07,0
"EZ",122,2021-02-01,4,"5y",0.00879005254161103,0.0103395418908366,0.0263259442482847
"EZ",123,2021-03-01,4,"5y",0.0104379813586001,0.000826264082957889,0.0272501379619772
"EZ",124,2021-04-01,4,"5y",0.00890662497201755,0.00145230804675165,0.0263032728426628
"EZ",125,2021-05-01,4,"5y",0.0125077360114479,0.0010260524177691,0.0329847889771426
"EZ",126,2021-06-01,4,"5y",0.0146529700980416,0.00729602535171241,0.0348291681389959
"EZ",127,2021-07-01,4,"5y",0.0134589150501125,0.0100928261338737,0.0183844409979252
"EZ",128,2021-08-01,4,"5y",0.0144343353772615,1.45931355673145e-17,0.0164799704741414
"EZ",129,2021-09-01,4,"5y",0.0204682470267435,0.0109751434875323,0.043335386677598
"EZ",130,2021-10-01,4,"5y",0.0265968582193116,0.0342211133367348,0.0447577008047936
"EZ",131,2021-11-01,4,"5y",0.0331101001496676,0.0587572193799359,0.0535084188273824
"EZ",132,2021-12-01,4,"5y",0.0336385444619878,0.0575985499025374,0.0514743814693217
"EZ",133,2022-01-01,4,"5y",0.0465521585180874,0.0488774923527766,0.0890572296406971
"EZ",134,2022-02-01,4,"5y",0.0490134415251398,0.0504312973613251,0.0908130078640967
"EZ",135,2022-03-01,4,"5y",0.358240859333657,0.350948721486007,0.346282998806462
"EZ",136,2022-04-01,4,"5y",0.288100908864196,0.289612907990018,0.297278511424186
"EZ",137,2022-05-01,4,"5y",0.244154750058923,0.236797612523184,0.243854356621266
"EZ",138,2022-06-01,4,"5y",0.241995099316545,0.231832433841574,0.246593038602223
"EZ",139,2022-07-01,4,"5y",0.140464268955951,0.132298550315461,0.156195270701937
"EZ",140,2022-08-01,4,"5y",0.225987938285201,0.216894170712767,0.232706615656377
"EZ",141,2022-09-01,4,"5y",0.181395048883666,0.17620717683222,0.200405718906765
"EZ",142,2022-10-01,4,"5y",0.168165689265029,0.164888492026051,0.191762737318972
"EZ",143,2022-11-01,4,"5y",0.218316575037317,0.216156220438511,0.232683059244493
"EZ",144,2022-12-01,4,"5y",0.207505998497846,0.203896294735426,0.239999984130293
"EZ",145,2023-01-01,4,"5y",0.125462184585556,0.133925024020569,0.16915029271012
"EZ",146,2023-02-01,4,"5y",0.11034776092336,0.111270568302341,0.157311891000195
"EZ",147,2023-03-01,4,"5y",0.231402546357096,0.232473379976253,0.244831767854171
"EZ",148,2023-04-01,4,"5y",0.127996145957803,0.127761714453565,0.174070097942803
"EZ",149,2023-05-01,4,"5y",0.117147697972109,0.117275473072219,0.169480305470945
"EZ",150,2023-06-01,4,"5y",0.111681386922472,0.112442435663487,0.180788624162001
"EZ",151,2023-07-01,4,"5y",0.132583710136087,0.132910446888199,0.179523613587525
"EZ",152,2023-08-01,4,"5y",0.192205938885173,0.192638979963264,0.213774421369256
"EZ",153,2023-09-01,4,"5y",0.177812103648198,0.171827448725607,0.200394003170187
"EZ",154,2023-10-01,4,"5y",0.14095223262844,0.130093715031788,0.134418239344866
"EZ",155,2023-11-01,4,"5y",0.111973431373173,0.0960488698852879,0.106264148692411
"EZ",156,2023-12-01,4,"5y",0.0901570267535262,0.0732702074624418,0.0854694740237549
"EZ",157,2024-01-01,4,"5y",0.0699487134638465,0.0553108580291698,0.072424189842133
"EZ",158,2024-02-01,4,"5y",0.0817769182699584,0.0756571906668811,0.0784584726428848
"EZ",159,2024-03-01,4,"5y",0.0964016333493626,0.0807282616125125,0.0974017544694144
"EZ",160,2024-04-01,4,"5y",0.105021288329519,0.0886674247155516,0.101210619194042
"EZ",161,2024-05-01,4,"5y",0.080748536882678,0.0664518173546574,0.0764767054891928
"EZ",162,2024-06-01,4,"5y",0.0800629647196419,0.064671671894807,0.0789342327406654
"EZ",163,2024-07-01,4,"5y",0.0632415876132911,0.0539009011259384,0.0560680183581631
"EZ",164,2024-08-01,4,"5y",0.0549711980782032,0.0397903092700229,0.0454016011794906
"EZ",165,2024-09-01,4,"5y",0.0468249502626765,0.0526865575758151,0.0689261680026047
"EZ",166,2024-10-01,4,"5y",0.0463302920696653,0.029786963921204,0.0722743680694919
"EZ",1,2011-01-01,4,"5y5y",0.367338084113891,0.302218075603099,0.288123033231074
"EZ",2,2011-02-01,4,"5y5y",0.374794874885846,0.310886953196508,0.308804221414343
"EZ",3,2011-03-01,4,"5y5y",0.364312181103031,0.302291043398045,0.299600930977494
"EZ",4,2011-04-01,4,"5y5y",0.368404144606299,0.307923429145188,0.304881340864336
"EZ",5,2011-05-01,4,"5y5y",0.36658247465909,0.295249797301166,0.289186449390499
"EZ",6,2011-06-01,4,"5y5y",0.369424574083451,0.294663375484288,0.292424786702854
"EZ",7,2011-07-01,4,"5y5y",0.372996103050749,0.29228093680478,0.287278961216301
"EZ",8,2011-08-01,4,"5y5y",0.361607851911802,0.275729018621256,0.270600546626264
"EZ",9,2011-09-01,4,"5y5y",0.345666260095333,0.347748553337759,0.251670459612371
"EZ",10,2011-10-01,4,"5y5y",0.322063853625417,0.32346647825181,0.220790227285886
"EZ",11,2011-11-01,4,"5y5y",0.345635033252189,0.250492659713426,0.244192278236675
"EZ",12,2011-12-01,4,"5y5y",0.371823753572135,0.296269398838515,0.290669757580124
"EZ",13,2012-01-01,4,"5y5y",0.368403104042827,0.293552460791342,0.282330927494535
"EZ",14,2012-02-01,4,"5y5y",0.393577632621393,0.337101061919216,0.319762323147314
"EZ",15,2012-03-01,4,"5y5y",0.370559818289081,0.351319550078489,0.282647926419022
"EZ",16,2012-04-01,4,"5y5y",0.371507073055458,0.296920982748584,0.292727988184997
"EZ",17,2012-05-01,4,"5y5y",0.376637063942347,0.364742949986152,0.294949158439515
"EZ",18,2012-06-01,4,"5y5y",0.351958837442837,0.338865126189743,0.21877179692795
"EZ",19,2012-07-01,4,"5y5y",0.366965099433902,0.355903295369088,0.241217586441506
"EZ",20,2012-08-01,4,"5y5y",0.362978555949127,0.346861978798459,0.271460399555936
"EZ",21,2012-09-01,4,"5y5y",0.376428668449226,0.365868383475249,0.292116889278073
"EZ",22,2012-10-01,4,"5y5y",0.3800291096498,0.365304887743547,0.313872882987362
