"area","month","date","psi","threshold","q_5y","q_10y","q_5y5y","qr_5y","qr_10y","qr_5y5y","qrh_5y","qrh_10y","q_data_n_5y","q_data_n_10y","q_data_r_5y","q_data_r_10y","p_5y","p_10y","p_5y5y","ez_converged","ratio_5y","ratio_10y","ratio_5y5y"
"EZ",132,2021-12-01,1.5,4,0.0368569419774303,0.00517106429851672,0.0594081896310028,0.040037803249123,0.00608790359768802,0.0647464303954902,0.0408188585349288,0.00638207240602237,0.0336385444619878,0.029586946172568,0.0375959872609252,0.0367936699200348,0.0282740127035682,0.00254143858420283,0.0347517400569733,TRUE,0.70618291737041,0.417457100530958,0.536735999879831
"EZ",132,2021-12-01,1.5,5,1.684171560745e-10,5.61994311784128e-20,3.21860271069441e-09,1.85712933006066e-10,7.22573002780028e-20,3.60377497614731e-09,2.01048099650885e-10,8.05856811760043e-20,0.00439062222038167,0.00287237674808416,0.00532877313636682,0.00416013830581599,8.35830325749191e-11,1.28514315586991e-20,1.77603698170601e-09,TRUE,0.450065761290783,0.177856514279589,0.492826825609607
"EZ",133,2022-01-01,1.5,4,0.0491820339966843,0.0116289622912905,0.0558453435561197,0.0525321407501439,0.0131834232569799,0.0597981942452947,0.0547131610778759,0.0143649961725373,0.0465521585180874,0.037548221133971,0.0521058512611814,0.0476536900715944,0.0332638683483453,0.00515074166830474,0.0336751961721759,TRUE,0.633209838269426,0.390698346544984,0.563147375889626
"EZ",133,2022-01-01,1.5,5,0.0040702352655366,0.000103679551373205,0.00415475377636804,0.00449136575359722,0.000124941651426952,0.00461771827641722,0.00484938453011143,0.000148585237163319,0.00671376298657123,0.0064457988158052,0.00815045905928029,0.00973898302564636,0.00241828483727554,3.60710483868766e-05,0.00211259418401759,TRUE,0.538429727157866,0.288703150429909,0.45749741702664
"EZ",134,2022-02-01,1.5,4,0.0564634768391579,0.0137493146937076,0.0645814699239855,0.0604346905781165,0.0155794440569109,0.0692096930778756,0.0623981377994085,0.016796050724997,0.0490134415251398,0.0345379839955164,0.0546338640286408,0.0431232253164535,0.0371817361415756,0.00608032545616099,0.0378548260601363,TRUE,0.615238297505889,0.390278718158997,0.546958444354631
"EZ",134,2022-02-01,1.5,5,0.0043645737904344,0.000104555556328746,0.00465683431249323,0.00482400864126468,0.000126865203508076,0.00519318969693944,0.00516786503547003,0.000148211968881214,0.00714365760990276,0.00375593597717638,0.00865090159862272,0.00552768078545726,0.00262155498385584,3.5615416073572e-05,0.00238209780201259,TRUE,0.543439114397722,0.28073431554701,0.45869647384852
"EZ",135,2022-03-01,1.5,4,0.358519096342626,0.200830705716037,0.156951132829717,0.366206331562983,0.211300306361632,0.164103733027605,0.384550354154026,0.234350789743786,0.358240859333657,0.20128517298965,0.376808082075957,0.229985218480871,0.243741546174295,0.0912184243919705,0.0903663199946467,TRUE,0.665585286671577,0.431700388715261,0.550665839999176
"EZ",135,2022-03-01,1.5,5,0.144986765443583,0.0215705434109363,0.0485090512509466,0.149855094669536,0.023110995613854,0.0513413219430786,0.162507542871295,0.0287446806252081,0.0439796678572737,0.00975547281993383,0.0494080417707752,0.0126222584179477,0.0623187147731083,0.00384922023559038,0.0174707206107447,TRUE,0.415859833865074,0.166553631003372,0.34028575715511
"EZ",136,2022-04-01,1.5,4,0.289871043091915,0.183062170002412,0.18164605244787,0.305970651652608,0.199596283321849,0.194659462907024,0.314847649005667,0.217580710363266,0.288100908864196,0.183371784179608,0.310469442998259,0.221843402555536,0.184440289240575,0.0731026281082287,0.0882405638263681,TRUE,0.602803857966038,0.366252451656881,0.453307342518019
"EZ",136,2022-04-01,1.5,5,0.0713707166574674,0.0198489717024775,0.0433561604667951,0.0777724596694158,0.023100232930851,0.047917668726086,0.0819857660018816,0.0269370089748874,0.0731225058459177,0.0446770710684791,0.0861924638450912,0.0638150097660014,0.0325711625914854,0.00389185259577288,0.0141082661252404,TRUE,0.418800726245952,0.168476768499386,0.294427222782647
"EZ",137,2022-05-01,1.5,4,0.248018412618454,0.158376557971784,0.15008966141066,0.260119361905839,0.167950978772092,0.156266182915236,0.266990922797054,0.18641622336127,0.244154750058923,0.163651000550783,0.258228997502749,0.201212854736532,0.154478992521246,0.0498118185334169,0.0630191593589428,TRUE,0.59387733150432,0.296585461410207,0.403280851834249
"EZ",137,2022-05-01,1.5,5,0.0402347967743456,0.00879232112597094,0.0263861355339759,0.044411105564961,0.0102687819493609,0.0287388645584009,0.046103472783371,0.0119167031504762,0.0234798648373111,0.0422477238052931,0.0269706489748918,0.0609942048959249,0.0184020864865603,0.0014920212981192,0.00823684885565063,TRUE,0.414357765979126,0.145296813728921,0.286610100371653
"EZ",138,2022-06-01,1.5,4,0.24730474381011,0.128699820880188,0.141209929646495,0.254498544168811,0.135533417450876,0.147706921966573,0.2632504013122,0.14908847371575,0.241995099316545,0.13956079918597,0.256734041461953,0.160325857505765,0.204386894233193,0.0901706868709795,0.108091526277617,TRUE,0.803096516330644,0.665302244766768,0.731797297232141
"EZ",138,2022-06-01,1.5,5,0.0122149051537125,0.000577995893027407,0.00601771011935293,0.013018035777053,0.000653086270339651,0.00652026634094706,0.0139614753481917,0.000777355219225191,0.03053674040941,0.0123679974996618,0.0350229636930421,0.0166610363598492,0.0053934044051398,0.000112322371147182,0.00246914457693268,TRUE,0.414302472163029,0.171987034865649,0.378687686640427
"EZ",139,2022-07-01,1.5,4,0.141262850764782,0.0770338801748322,0.109051973377937,0.149869443267286,0.0838187055571846,0.115483615273141,0.152805169834283,0.0906381888685484,0.140464268955951,0.0784493320125071,0.151771355163886,0.0938525726241151,0.0928712993668489,0.0298778371274312,0.0570593795635498,TRUE,0.619681352930742,0.356457868548772,0.494090693546382
"EZ",139,2022-07-01,1.5,5,0.0128095856767264,0.00100580292716594,0.0105782394023364,0.0142343085621678,0.00122397993418339,0.0116541030722575,0.0148306724068269,0.00137204960230504,0.0192544658463338,0.00815367300628078,0.0225375867630037,0.0113914170280577,0.00627887429408606,0.000194423909683052,0.00383509616109269,TRUE,0.441108485646727,0.158845667525397,0.329076904272633
"EZ",140,2022-08-01,1.5,4,0.226096535613913,0.124848483776059,0.130792018666625,0.235341040194712,0.132045273253475,0.135874492425781,0.244239028079545,0.146564664514797,0.225987938285201,0.123466362424341,0.246858657726761,0.146467263080016,0.131901261506489,0.0384278888447221,0.0581499372381371,TRUE,0.560468592292098,0.291020556040318,0.427968018131883
"EZ",140,2022-08-01,1.5,5,0.0472130124083125,0.0064363956539749,0.0284568765863483,0.0512301809112093,0.00739819900450759,0.03060012478232,0.0540939354919672,0.00870611821952693,0.0605318006712078,0.0123395825070192,0.0726947532969433,0.0168744098457566,0.0197713512221198,0.00100119317695545,0.00891799762532737,TRUE,0.38593170803724,0.135329311410175,0.291436642457091
"EZ",141,2022-09-01,1.5,4,0.175353623598046,0.152859659568946,0.14377080632801,0.18924946870771,0.168628767243239,0.154427410079932,0.197968545870366,0.187190035780007,0.181395048883666,0.146390593976283,0.202993846553331,0.184413927792507,0.0655598917795519,0.038572696920458,0.0517767084451588,TRUE,0.346420479947594,0.228743277621301,0.335281854551333
"EZ",141,2022-09-01,1.5,5,0.113473028373518,0.0198979498292801,0.071547694539607,0.124822414624934,0.0236226242404469,0.0788643605645573,0.131459397346828,0.0277260785903421,0.0570922778993719,0.0417608403679793,0.0700485623467886,0.061560990459842,0.0331739129308504,0.00217488576126139,0.0189926546980087,TRUE,0.265768876772102,0.0920679150260335,0.240826839424654
"EZ",142,2022-10-01,1.5,4,0.167004787815917,0.14609173821658,0.152076277529766,0.180985030771155,0.162521823506432,0.164118089487705,0.187296141066248,0.176215950053127,0.168165689265029,0.143628111739672,0.18967103407414,0.181977395968205,0.0620819541157503,0.0410027745179095,0.0709550696483288,TRUE,0.343022590604464,0.252290883976494,0.432341552779557
"EZ",142,2022-10-01,1.5,5,0.0937757770582211,0.0175898931778717,0.0622712219146294,0.103837300006932,0.0210833930735948,0.0691241739086777,0.108610843010425,0.0241794238900091,0.0548806400029962,0.0419212488618255,0.0677966887349304,0.0621811077246796,0.027103359386171,0.00189640883987524,0.0209705044663069,TRUE,0.261017566754545,0.0899479904992302,0.303374395388967
"EZ",143,2022-11-01,1.5,4,0.214890123067829,0.173044116854687,0.138046899878726,0.230220074606609,0.189545899247407,0.14887437860924,0.240369904692101,0.20893792545239,0.218316575037317,0.169745120606588,0.242294063478926,0.211395505857237,0.0794804963238788,0.0491279957564317,0.0635375219449646,TRUE,0.345237036603745,0.259187858727066,0.426786143717421
