"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
1,0.00405772038823773,0.0734966509285988,7.36875875164828,4.19907513227859,3.65326513938082,4.722758088392,8.52842310342382,3.88306007105563,8.76444349689991,3.93879377762566,0.0703088650292496,0.0502860685234634,0.150131750330435,0.162867622841218,0.0804338028097559,0.17678985913857,0.070864577031878,0.0112357044378858,0.0301222510126222,0.27159861445829,0.0411141069868273,0.242091789693575,0.183018872274135,0.088383665923552,0.0772897949885399,0.42107763017297,0.22715352346524,0.489689955426537,0.42107763017297,0.179160506498296,0.723703458208794,0,0,0.2,0,1.5,2,"high",TRUE,"2011-01",2011-01-01
2,0.00458548043508564,0.0957484134325487,7.88020759366634,4.18723341167197,4.03016303380825,6.05748369024025,10.117829006752,2.1754472064579,8.22680601867356,3.3426174961928,0.066779062123754,0.038000188077326,0.212858969667205,0.216849021066603,0.114885917252711,0.237896629945501,0.0744568235964275,0.00894782904774021,0.072443214950784,0.30924893162019,0.0440550897510727,0.275547350411243,0.18996087322411,0.130948705031671,0.0964650838889562,0.42682983751584,0.227853351302053,0.504035047541626,0.42682983751584,0.168039565954196,0.741921158262382,0,0,0.2,0,1.5,2,"high",TRUE,"2011-02",2011-02-01
3,0.00382556998656694,0.10083600158008,7.83143050222267,4.1384203343738,4.712458366273,5.81094825567256,9.64860135386955,2.33672284746045,8.2880117756722,3.48599703039577,0.0523842063714981,0.0335213060823049,0.188217931227987,0.240742370469539,0.10542164304482,0.258359314797855,0.0644828006495234,0.00875333910943,0.064987554390386,0.303170236374048,0.0430698317984424,0.275334198947203,0.193232924920838,0.123737702260993,0.0947318206451596,0.412150025216689,0.214707896786193,0.480937668750402,0.412150025216689,0.151095329081881,0.711648199444575,0,0,0.2,0,1.5,2,"high",TRUE,"2011-03",2011-03-01
4,0.00997245914421061,0.0956332285927941,7.92827339443415,6.50268417323917,4.10456952900627,8.09567745373989,9.48066292657483,2.58076005068523,9.04666217479684,7.39286064365348,0.0449811099759628,0.032371298894578,0.143372807348128,0.247097894311529,0.138727515120356,0.309747113555558,0.0632591894460192,0.0100442307535841,0.0570502554732463,0.305496127007492,0.0472262582149086,0.273534813578524,0.202707373118516,0.14374371355172,0.110221876409982,0.405014332578516,0.18158527974662,0.354575829659274,0.405014332578516,0.15881683004816,0.684020735718086,0,0,0.2,0,1.5,2,"high",TRUE,"2011-04",2011-04-01
5,0.00389993045107301,0.104716395337237,7.66329825665824,5.99369567335278,6.02662865447213,7.44644534968877,9.00670296767253,2.32837120729031,7.66403739713722,6.84852558215735,0.0198278009604669,0.0221551062342541,0.160403538992126,0.335803526081697,0.158635143961642,0.341881211245613,0.0514134861642626,0.00602388188694633,0.0438526025775192,0.308018290752856,0.0607291798412875,0.303366651859604,0.216307858997055,0.119158391460075,0.13799033921011,0.370303799891006,0.208032652545595,0.382756538454325,0.370303799891006,0.142604918481713,0.62693124356809,0,0,0.2,0,1.5,2,"high",TRUE,"2011-05",2011-05-01
6,0.0194817179461778,0.0650660935262937,6.83119708630949,7.43339913905194,2.58754984296711,9.00173870905959,8.24084341973995,3.69050017248425,8.08633702225546,8.43298149956979,0.0376440348787708,0.0397977400458207,0.206926294929346,0.175915624620748,0.131466515925,0.271677959889951,0.0555756566936222,0.0113182299894271,0.0721905713397335,0.264426969089354,0.0430841731608029,0.217446203927511,0.18598737225815,0.150572063470104,0.194743160814076,0.402990075691192,0.192600524055429,0.293852970721183,0.402990075691192,0.161123570336088,0.663731615737202,0,0,0.2,0,1.5,2,"high",TRUE,"2011-06",2011-06-01
7,0.0205426519932007,0.0719279890544832,7.1585763603369,8.8620057307464,2.77345392982059,6.51253873127018,8.52601324440268,5.80370478618838,8.56450220244912,12.6296986006724,0.035309387942026,0.0395384177929074,0.0365459846093707,0.164633167005319,0.131891203638763,0.244222987146904,0.0450572282424869,0.0112168016206431,0.00527515618229037,0.275668722700238,0.0433361718799444,0.232124567209787,0.156795539279682,0.150061797295017,0.0292671555929567,0.42875952658027,0.193058364768094,0.288268605290882,0.42875952658027,0.174759020657319,0.697366736075452,0,0,0.2,0,1.5,2,"high",TRUE,"2011-07",2011-07-01
8,0.0196571208109856,0.0749854038342846,7.08165775540029,6.38260168200967,3.0152706939187,4.69332891728465,8.55970639718242,3.9491232927499,8.25161794621471,9.19727685711471,0.0317772568008606,0.0353692249228987,0.0579977794627344,0.191675529422331,0.138016095743296,0.286789887396396,0.0435111599819328,0.00986862406851147,0.012935525280083,0.284608620882727,0.0470102587549683,0.232364267194607,0.162333885145378,0.142838076405696,0.051284659037677,0.419678708206119,0.196682269031176,0.287188041497325,0.419678708206119,0.165760100819591,0.679433692803141,0,0,0.2,0,1.5,2,"high",TRUE,"2011-08",2011-08-01
9,0.00600621316104178,0.0534525420594094,6.75445326187438,6.35897133236398,2.7315282070662,3.09273022747331,7.68760331008646,6.29409323693013,8.38495233148558,8.49287697322787,0.0502374218596775,0.0439920697779086,0.0292667172353861,0.130757341098488,0.122838239624536,0.168512140319491,0.0587610288340469,0.0140932337006956,0.00935428303682029,0.232954799467836,0.0377915404175104,0.226773325475225,0.181148081017292,0.162806211018363,0.0236354910144499,0.398365980067711,0.171537627311733,0.352553996627268,0.398365980067711,0.157508372072983,0.667876405104666,0,0,0.2,0,1.5,2,"high",TRUE,"2011-09",2011-09-01
10,0.00611710396458309,0.0330825208892615,5.9272092512219,6.61671870798694,3.06654414486652,2.27885219893058,6.50158190604017,6.10416574386167,7.32947257651923,9.428090613097,0.0656513531646834,0.0684875018107733,0.0387831229075776,0.104310869401068,0.0941887027468808,0.132790413413754,0.0679630007037636,0.0240777099579896,0.0109138107695839,0.169516746801658,0.0238069205990534,0.168580278210064,0.20346301643231,0.198963398756253,0.0313909254766631,0.353790716125276,0.154152857786331,0.292068331104295,0.353790716125276,0.104736043419485,0.599214104161329,0,0,0.2,0,1.5,2,"high",TRUE,"2011-10",2011-10-01
