"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","lr_mean_target_pct","lr_mean_weight","lr_mean_hrr_pct","lr_mean_ngmmr_pct","lr_mean_penalty_ngmmr","lr_prob_state1_ngmmr","lr_prob_state8_ngmmr","lr_extreme_cap","lr_extreme_weight","lr_extreme_penalty_ngmmr","persistence_cap","persistence_weight","q11_ngmmr","q88_ngmmr","persistence_penalty_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
11,0.005161657717484,0.00942887414742091,7.1219671979738,6.33248592137168,3.04557795813156,2.8314621358214,5.57872604557234,4.1526275749246,10.5721105232797,9.74882763364382,0.0534372837029057,0.04206562579467,0.0169637041575929,0.0968026891287207,0.0697622142294763,0.0936972584494773,0.0567413064038418,0.0148387219691888,0.0438291606939796,0.113912984319272,0.059528841202626,0.129232248175542,0.266174839488986,0.131732622127396,0.113945474831423,0.345635033252189,0.132873407350026,0.19508344539572,0.345635033252189,NA,NA,NA,NA,2.5,10,1.99658097271842,2.11484616208122,0.00014834347886357,0.0660155942834699,0.116720121632666,0.2,5,0,0.85,5,0.720352631666467,0.851318502095062,4.34611943670876e-06,0,0,2,0.75,2,2,"high",TRUE,"2011-11",2011-11-01
12,0.00488642839465483,0.0128266698658915,6.68669894418526,5.82006532322044,2.79293034911483,2.42358359856328,4.65455224312121,3.80386263048851,10.2308607551639,9.01533985653383,0.0710725955839657,0.0451625437287228,0.0283071851383015,0.141988215703617,0.0985234682334073,0.130225377972877,0.0667183105149306,0.016676353734927,0.0691488131528814,0.161584700834917,0.086128240584525,0.183244147064561,0.280713743901642,0.135752898047426,0.152997527618988,0.371823753572135,0.175187000756862,0.245031341113354,0.371823753572135,NA,NA,NA,NA,2.5,10,2.15449233530683,2.0700702166287,0.000184839618629697,0.102367084607833,0.160571975926066,0.2,5,0,0.85,5,0.736899198872696,0.852011327531361,1.01135960960259e-05,0,0,2,0.75,2,2,"high",TRUE,"2011-12",2011-12-01
13,0.00501713486217255,0.0122453378674581,6.53687994201253,5.88426183795126,2.33856625867501,2.83454453111403,4.69398048711362,3.69232179019382,10.0344433412741,9.06673751861717,0.0668280969236945,0.048193581872935,0.0298773529811776,0.13962704123588,0.0951096696144113,0.127120601940686,0.0655611112550222,0.0181547737875736,0.0686078670776582,0.154789188013373,0.0827248538163552,0.176780104288634,0.278856599856879,0.141471822140666,0.154273252228334,0.368403104042827,0.170729949387677,0.237576653484931,0.368403104042827,NA,NA,NA,NA,2.5,10,2.11436977540612,2.04593017100168,0.000206179409606562,0.0946524977634642,0.152501022768551,0.2,5,0,0.85,5,0.71458901585127,0.852059937929601,1.06083606845223e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-01",2012-01-01
14,0.00419055417989469,0.0182947295133828,6.68919364077633,5.2932835238752,2.38485942291201,2.06696841684574,4.58429510536719,3.69975176423971,10.3697935664729,8.12994648439664,0.065460457312122,0.0405485385320149,0.0368425135182875,0.162688636434131,0.104069952925404,0.151986902144504,0.0549993675804952,0.0166810636025116,0.0811038653187305,0.193429814843441,0.0982048780311583,0.213250499203141,0.263317100339563,0.131929035054726,0.16625030816629,0.393577632621393,0.185693763150377,0.276242639393832,0.393577632621393,NA,NA,NA,NA,2.5,10,2.18717034809416,2.1638068502705,0.000113025833925039,0.1124598108599,0.185515236338072,0.2,5,0,0.85,5,0.735474560534416,0.852836718062348,2.0117423413125e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-02",2012-02-01
15,0.00513697012422557,0.0129341699257524,6.51502364630559,5.98250669184855,2.54617497436765,3.02135582251304,4.53593708651838,3.97400458732399,10.013933646815,9.08019027816777,0.0694861252710472,0.0502513362445235,0.0280843691784435,0.139603408594105,0.0931805935343669,0.12729584746778,0.0599230311805945,0.0191400309035339,0.0664518805828066,0.155704525983647,0.0807063453916154,0.177471488546,0.27619362579348,0.145156780740142,0.152334211667704,0.370559818289081,0.168154822522736,0.237465381873951,0.370559818289081,NA,NA,NA,NA,2.5,10,2.09010485940059,2.06055931099528,0.000193108119152939,0.0912442278356398,0.154658105205266,0.2,5,0,0.85,5,0.710912924166627,0.851999952637824,9.99952638384837e-06,0,0,2,0.75,2,2,"high",TRUE,"2012-03",2012-03-01
16,0.00458991664780701,0.0138433927569655,6.69552425582648,5.87550919490065,2.45971907250648,3.19035663978874,4.86798455342249,3.46985624499229,10.2343853578547,9.01923206532187,0.0498814353184025,0.047102623683427,0.0247328270875275,0.128291595487348,0.0903947423765538,0.125175595178291,0.0605749737092235,0.0177994793612031,0.0635921913854414,0.162377327558104,0.078880270570029,0.177407641472922,0.273554010314601,0.140405716089603,0.144187285093486,0.371507073055458,0.164366558565153,0.240467492978514,0.371507073055458,NA,NA,NA,NA,2.5,10,2.09027461297579,2.10977443346522,0.000152275992777391,0.0973992748454447,0.159261537421457,0.2,5,0,0.85,5,0.743321871453099,0.852043551496242,1.04402567944825e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-04",2012-04-01
17,0.0046185281123691,0.0121243596562148,6.31669561823406,5.83126236848355,1.66108572428737,3.05573450684194,4.62133659215246,3.41310901623925,9.77680791050196,9.00133522857798,0.0570142017855568,0.0515495031667132,0.0273628540393176,0.131679354555869,0.0987484495572942,0.128335932991443,0.0625694421858776,0.020012755364116,0.067283060709875,0.164614552301414,0.0863528154715046,0.180564499699149,0.272141717922016,0.147030922464528,0.150760356667672,0.376637063942347,0.176366204865617,0.242280975258824,0.376637063942347,NA,NA,NA,NA,2.5,10,2.11467183499541,2.07686114226801,0.000179046492922733,0.0990179466944812,0.159027109797025,0.2,5,0,0.85,5,0.733844096462672,0.85214093439802,1.1459000241569e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-05",2012-05-01
18,0.00709286906076973,0.00471832713577919,4.91675718874441,7.47639203995518,2.27332527252106,5.9387462938381,3.95115145825594,2.80146566244061,7.19332316238111,11.1612004912064,0.106823255559567,0.107952213917289,0.0326754001095228,0.0867524143124605,0.110124622932705,0.101330671560906,0.100271451686638,0.0494605508342238,0.0581503935354881,0.124292646307582,0.0892238476415062,0.13152810799832,0.300210085296355,0.21342443357044,0.160568267935843,0.351958837442837,0.196573689937522,0.180143982232077,0.351958837442837,NA,NA,NA,NA,2.5,10,1.96244450693867,1.75534283068072,0.000554514299818602,0.0573181785052208,0.102057008236317,0.2,5,0,0.85,5,0.525987688360657,0.852118902952852,1.12243743090088e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-06",2012-06-01
19,0.00604249162545108,0.00568404342725167,4.86949528794723,6.65258271515861,2.24540705003942,5.41546506772386,3.7269055173739,1.71500973124327,7.22525262687901,10.025071075463,0.0949143303799853,0.0967733498716069,0.0277870792051207,0.0947845521888745,0.123109651416506,0.112133762461294,0.0949000314916785,0.042655248803145,0.0678355491225016,0.14734040371092,0.102757291924827,0.153512032968664,0.288688458400569,0.198947321996279,0.159569366406444,0.366965099433902,0.213663840728484,0.208944029470772,0.366965099433902,NA,NA,NA,NA,2.5,10,2.08338607484061,1.81480993710854,0.000469485422285203,0.0964059489978526,0.125620283649937,0.2,5,0,0.85,5,0.712281219725495,0.852354312032484,1.38569628657491e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-07",2012-07-01
20,0.00567747435384768,0.00581445123888839,5.29865733469096,6.56923488122031,1.6684081786673,4.73092890729996,4.21682473601749,3.48995058041177,7.97885404970476,9.7418220777369,0.0707845555994077,0.0809070191938255,0.0269990881818243,0.117188894265503,0.109730246448101,0.115114426309149,0.0700045235407704,0.034579728878352,0.062837709522906,0.140480112345504,0.0925245610187644,0.157428084275906,0.282609680258714,0.184809839979206,0.153554186674853,0.362978555949127,0.193257705440829,0.21317874545429,0.362978555949127,NA,NA,NA,NA,2.5,10,2.04922877544573,1.92346662153529,0.000332390736483934,0.0808881887604259,0.132256306908014,0.2,5,0,0.85,5,0.678494371539748,0.852063060979878,1.0640551516741e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-08",2012-08-01
21,0.00458580773632496,0.00714877550917154,5.49386184363094,5.8746717602492,2.70536026255093,3.50725295809507,4.01944409280396,2.91460326875401,8.18978930775057,9.09612936065171,0.0551848625068624,0.0678493635815126,0.0279031357267243,0.12651765285758,0.123350942560748,0.128273855182994,0.0671031165643943,0.0281368284144846,0.0683994364038063,0.167538037713377,0.108599508527335,0.180232570434851,0.275480080136,0.166540015610195,0.152567279846351,0.376428668449226,0.211194769949138,0.24161070763369,0.376428668449226,NA,NA,NA,NA,2.5,10,2.18343577438732,2.05534206157041,0.000197720682208453,0.10100294947632,0.157702922014954,0.2,5,0,0.85,5,0.734898520554654,0.85225559780778,1.27193036761556e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-09",2012-09-01
22,0.0041198455153397,0.0102977250233094,5.88844518061849,5.55794486570221,1.88391529646642,2.99655153836121,4.34085656466673,2.22100465714104,9.03488723649481,8.87468706949488,0.0565951190186039,0.0585159834664724,0.0302646820681288,0.13089721649505,0.118818323742706,0.136344442489388,0.0763548374195265,0.0237502723801989,0.074394385251348,0.183012029872382,0.105906583367896,0.193165534955217,0.280624839063097,0.15518447052382,0.157342729941512,0.3800291096498,0.204507062965802,0.256411948184085,0.3800291096498,NA,NA,NA,NA,2.5,10,2.19575885577732,2.06851765680631,0.000186177012487918,0.116929462772507,0.168745898736139,0.2,5,0,0.85,5,0.758512674082807,0.85236193184337,1.39468050818166e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-10",2012-10-01
23,0.00446484714932838,0.00948699822457315,5.95698427969027,5.84979961620184,2.03643397287049,3.01387218031875,4.09233610214159,2.65834454223233,9.2500111906245,9.30108840000082,0.0553064239560882,0.0607257995718453,0.0263408084052009,0.119609809639254,0.0992996915368616,0.12153498184094,0.0700905866694377,0.0255052780181411,0.0654830997815915,0.156985165515091,0.0883924743665815,0.169844216634326,0.285320115973127,0.161652588054536,0.150525353439818,0.362327219201428,0.178614893180771,0.229870037019876,0.362327219201428,NA,NA,NA,NA,2.5,10,2.0605487914709,2.0063040206162,0.000243735720059732,0.0958669949306545,0.147384391660267,0.2,5,0,0.85,5,0.72734275677377,0.852104000951513,1.10670500099141e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-11",2012-11-01
24,0.0047572384848055,0.00719379757110256,5.63370423934779,6.08077656624514,2.80585050021107,3.88612916365018,4.01842576144241,2.47042816378029,8.43773238136747,9.47219698680389,0.0523440044344061,0.0709058844428448,0.0238995851763669,0.110178594549519,0.104601457417702,0.115042357831204,0.0685734171652235,0.0304167172955888,0.0602122020245663,0.14880240430324,0.0915740558770495,0.160468974227304,0.281832440757848,0.173920296639083,0.143064582625652,0.359636190633288,0.18621410443745,0.221017598233967,0.359636190633288,NA,NA,NA,NA,2.5,10,2.04985452368373,2.02096348296547,0.000229475984652576,0.0877718164293864,0.140624706778841,0.2,5,0,0.85,5,0.72223670202914,0.852100590914817,1.10312054785324e-05,0,0,2,0.75,2,2,"high",TRUE,"2012-12",2012-12-01
25,0.00507561443176495,0.0085285534611745,5.98748530419613,5.95684884108717,3.91227597689702,4.25828371655474,3.73595904596491,5.98473214023512,8.84797420268399,7.2458364144967,0.0458041104604017,0.0843138855903417,0.1411676419991,0.1126816617947,0.0862774262357277,0.0984227973502178,0.0635207948724228,0.0278299243436498,0.180974901197563,0.154743588825564,0.0916958100832455,0.160029571586966,0.274710754028416,0.125811329915356,0.22546962734234,0.365606383601899,0.216589894801315,0.268484795393409,0.365606383601899,NA,NA,NA,NA,2.5,10,2.50069746759582,2.84194557733834,0.000116926777861254,0.0997394857914995,0.20242411565078,0.2,5,1.46908417208862e-05,0.85,5,0.851376951351697,0.75592144742142,4.73998756235215e-06,0,0,2,0.75,2,2,"high",TRUE,"2013-01",2013-01-01
26,0.00505142393442541,0.00906926654837783,6.24128297173193,6.01909089681807,3.94336140673705,4.43817911034259,3.97660677377948,5.6662354892538,9.24647710116025,7.5421951206074,0.0393549561303241,0.0714323790380198,0.121289407840057,0.0994485740567665,0.0778850096942388,0.0919065247365533,0.0527383160844587,0.0232863756673202,0.150702207906221,0.150100419901599,0.0843374265032605,0.151736193328913,0.257846335351243,0.112679031465173,0.192201319323546,0.369613952506607,0.202625773398696,0.262463624535274,0.369613952506607,NA,NA,NA,NA,2.5,10,2.50253808654786,2.98944042211606,0.000239551926801149,0.0760193864961406,0.202135394788004,0.2,5,1.13997772515861e-05,0.85,5,0.850893645807156,0.778637433804712,1.99650707161679e-06,0,0,2,0.75,2,2,"high",TRUE,"2013-02",2013-02-01
27,0.00474506807938039,0.00867213216736273,6.19922094122183,5.87081232894515,3.79275648570972,3.97240631414237,3.96315111052726,5.28897910065815,9.2303549416847,7.7230823091073,0.0486679151051468,0.0759349625092304,0.118027133030804,0.096126801562495,0.0737273138480094,0.0892470995134961,0.0553994727027986,0.0251193725397398,0.141811374530637,0.143333788885412,0.0807253957589122,0.145832086509632,0.260385005264171,0.117475082931152,0.1822228732779,0.366274590309222,0.197889651362673,0.253021831456525,0.366274590309222,NA,NA,NA,NA,2.5,10,2.46758922199314,2.99949457233247,0.000249494827789599,0.0688145884535903,0.201840809066926,0.2,5,8.47144505219388e-06,0.85,5,0.851232051314804,0.814955892054783,3.79487610577344e-06,0,0,2,0.75,2,2,"high",TRUE,"2013-03",2013-03-01
28,0.00472564249895544,0.0100564710217361,6.46507914572627,5.88785484303756,3.59131642254133,4.13817888671847,4.19948957182177,5.33016627466769,9.73953175316244,7.64626097801763,0.0461938952205123,0.0690565401536556,0.118443777324063,0.0929171141321327,0.0664765107588125,0.0871738337699024,0.0538959198517257,0.022805751615239,0.142649887260975,0.141973984817912,0.073591176225413,0.14346128250936,0.257859494509614,0.111029472077328,0.183547207460357,0.366017591666696,0.185105245512475,0.249702046175883,0.366017591666696,NA,NA,NA,NA,2.5,10,2.44472439973555,2.98592318597752,0.000236121342670539,0.069602282085425,0.202029081171646,0.2,5,1.02929260028198e-05,0.85,5,0.851186480161472,0.818351880336586,3.51933793391486e-06,0,0,2,0.75,2,2,"high",TRUE,"2013-04",2013-04-01
29,0.00433615152191981,0.00751669185494789,6.00475741625566,5.57611144833545,3.07568336783534,2.80462733351299,4.17078797050875,5.33242223320813,9.01754037474258,7.54840349343307,0.059556891328234,0.0866512056182307,0.118207929755428,0.080700533685553,0.0645638105482972,0.0749944093892805,0.0560288159315464,0.0296422985843309,0.148473327862328,0.127501572258764,0.0717320594505449,0.131479900127366,0.256014981399585,0.130034732469768,0.193064460713384,0.363122368838812,0.185588711751147,0.234852895287976,0.363122368838812,NA,NA,NA,NA,2.5,10,2.37088185352599,2.90645556099939,0.00016520612306733,0.077283957608004,0.201325510040801,0.2,5,4.39244217065812e-06,0.85,5,0.851106805937698,0.812268754892783,3.0625484593099e-06,0,0,2,0.75,2,2,"high",TRUE,"2013-05",2013-05-01
30,0.00464625552932098,0.0090599420850293,6.8843518364213,5.81512705487073,3.03835392593255,3.33908367643056,5.24176553520262,5.26551612782831,10.270111981748,7.91024450331615,0.0414912544317328,0.0570632318027424,0.0925289593941829,0.0706495072054573,0.0534406026584706,0.0672691912562019,0.04835840418979,0.0187085940274078,0.109397073624868,0.115712627898119,0.0572668018308056,0.120154102415177,0.241092183237197,0.102746054687144,0.148278384707823,0.359522401780091,0.154302109426647,0.226041855587555,0.359522401780091,NA,NA,NA,NA,2.5,10,2.34464536077694,3.08560041335702,0.000342927844123913,0.0504353855187576,0.200625726288877,0.2,5,9.7883347147954e-07,0.85,5,0.850971451321158,0.845852439723745,2.3592941734488e-06,0,0,2,0.75,2,2,"high",TRUE,"2013-06",2013-06-01
31,0.00533305980679168,0.0081998046002672,7.66579595160611,6.3233004434378,4.36559901555734,4.77356459518452,6.3885138719543,5.97459375106755,10.7898896406865,7.84026122391642,0.0403990696261646,0.0452693239762538,0.0737785348990852,0.0530202727800833,0.0466610757955371,0.0444234233795854,0.0432311548775074,0.0143146654182922,0.0936134404768736,0.0884303340783827,0.0458042555935185,0.096539701007127,0.231195075050684,0.093323328850615,0.134165836333515,0.342076252152612,0.128075173255282,0.202329383961524,0.342076252152612,NA,NA,NA,NA,2.5,10,2.2544397223461,3.08744127188682,0.000345087247916001,0.0451364742503083,0.189728586101191,0.2,5,0,0.85,5,0.850706391099931,0.816692610702393,1.24747096515308e-06,0,0,2,0.75,2,2,"high",TRUE,"2013-07",2013-07-01
32,0.00500611094675925,0.00745785148188212,7.28876504329705,6.08226201955742,4.5288038811105,4.66070622525342,5.79492903402555,5.63143797464422,10.2609463728358,7.58593815182217,0.0392642460590114,0.0479091068635598,0.0744706096967398,0.0541598608815473,0.0511424389165548,0.0459847391905041,0.037147634633693,0.0151404398642553,0.0943170843628934,0.0914081779979831,0.0499490442527405,0.098962451958783,0.226442068691463,0.0968077387614191,0.134672813545424,0.341801838443001,0.136604389201621,0.205639400057735,0.341801838443001,NA,NA,NA,NA,2.5,10,2.27349769511334,3.10382301641618,0.000364602235153935,0.0451644060576144,0.192548365413987,0.2,5,0,0.85,5,0.850694368331644,0.816530472609173,1.20536844997573e-06,0,0,2,0.75,2,2,"high",TRUE,"2013-08",2013-08-01
33,0.00514141783698706,0.00744297285770287,7.09189735623676,6.22197198974518,4.97401132620846,5.38260129080235,5.46463070540151,5.1913047521723,9.81234156124452,7.75994617493233,0.0358024711121552,0.053247500259241,0.0731583317246644,0.0487682203080495,0.0523578320684629,0.0467558758403034,0.0371293852112264,0.0171881751414043,0.0901951858901867,0.0969413108811764,0.0531819207218815,0.0993370966034943,0.223805042232517,0.10162316335607,0.129251208569322,0.346996990584542,0.144923822022104,0.205570733894313,0.346996990584542,NA,NA,NA,NA,2.5,10,2.29773705238044,3.15435354585391,0.000428178562971584,0.0411896521196776,0.200418363608838,0.2,5,4.37570273000785e-07,0.85,5,0.850559225526801,0.837240859137958,7.81832974564918e-07,0,0,2,0.75,2,2,"high",TRUE,"2013-09",2013-09-01
