"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
1,0.00518932384720655,0.0133854521619995,6.35597103331574,5.05366026801015,2.54470053469383,3.4431571295546,4.49351804352049,4.99506140348342,9.7225458656841,6.30971289917542,0.066975717855138,0.0417824187941406,0.0423694178011355,0.123179025740542,0.110527686134561,0.105086561823645,0.0775304882125849,0.016020627052459,0.146070636989031,0.155624089911431,0.100440049248804,0.185747503150521,0.282815808957817,0.130728996436,0.241796961846973,0.367338084113891,0.192725084161538,0.285245245954697,0.367338084113891,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2011-01",2011-01-01
2,0.00336386240472749,0.016337180902255,6.63407220444246,5.66568487993053,2.81350155984581,3.94883746286047,4.62830803764595,2.00558928480071,10.1338894666695,8.7569543671657,0.0459998198980594,0.0315972397278663,0.117727991537982,0.128901011844846,0.113374238569991,0.128764979362551,0.0711716647058156,0.0120028079167241,0.0385945357108038,0.179027188902014,0.106232163113447,0.189185593216454,0.275372115918388,0.113379890017154,0.0688761409066851,0.374794874885846,0.196920961848142,0.360118139793811,0.374794874885846,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2011-02",2011-02-01
3,0.00422310739437912,0.0122754417235042,6.21053186594582,4.60053821401579,3.47063637960983,2.82229760678445,4.0566919206981,4.54543630457592,9.33863223148106,5.90495559641566,0.0335272367788504,0.0315723795394635,0.0417752680673056,0.149247085176377,0.125601982026781,0.129420937083437,0.0628535802746739,0.0119634054584088,0.139104195081995,0.17475066117347,0.11816488216701,0.201685349673116,0.27603101818552,0.112467057921072,0.210214985285845,0.364312181103031,0.212635724378159,0.295148844367838,0.364312181103031,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2011-03",2011-03-01
4,0.00378065979324742,0.0163139731720614,6.91334830110788,4.84080024493072,4.1013968952773,4.37723896489725,4.53660780605399,3.04685520271321,10.2947019052886,6.46965945408633,0.030163851097324,0.0193234240933994,0.12499368196083,0.148849950702839,0.114883049997261,0.152667336553483,0.057860404915623,0.00726034882342973,0.0746497245491258,0.178597667752321,0.110832620777457,0.197061080290453,0.266555778757823,0.0887942023126764,0.141165853881446,0.368404144606299,0.199356735472341,0.295249781856886,0.368404144606299,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2011-04",2011-04-01
5,0.004657000736164,0.0206032336936608,7.6257854923966,5.10185926884433,4.38231127456782,3.15784914769796,5.57214003041493,4.46465075826305,11.144703517922,6.94131013313789,0.0269858622648177,0.0154054394311256,0.0303721329888391,0.128351111479299,0.0904100150130469,0.112497429531295,0.0484081090997246,0.00527438760971656,0.108647152768844,0.158024100058178,0.0858984427464254,0.184747029009731,0.247192208119801,0.0757310608220692,0.170415960090957,0.36658247465909,0.16566467352136,0.294038209955728,0.36658247465909,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2011-05",2011-05-01
6,0.00384228262618522,0.027380336471697,8.78290145037648,6.00469537979694,5.51534757070028,4.56546881267257,5.95513204847605,2.47932357706327,12.866056782117,9.00991392484948,0.0503773263836258,0.0474963806305675,0.117360400449862,0.129630484419962,0.0864484064335124,0.12759130331102,0.06536498626884,0.0132751434119284,0.0318701821434943,0.161598281409623,0.0712816212556653,0.173812089061538,0.273005533617507,0.13683490125054,0.0641735778992378,0.369424574083451,0.151102488957856,0.353623196995366,0.369424574083451,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2011-06",2011-06-01
7,0.00540479452250489,0.0240399093517709,7.63669848341247,4.9444316562954,3.32620499021982,3.69607231775998,5.78205276394633,4.25461947555518,11.4219839510323,6.44821492751623,0.0398099181041194,0.0255929881830211,0.0327042583921501,0.112078959413286,0.0785524145328387,0.112882397545405,0.0493349123288688,0.00849281607913916,0.113476069823426,0.153457198937639,0.071077260730604,0.180538448000421,0.247663624633296,0.09771871773856,0.176320918564826,0.372996103050749,0.147021011839113,0.268112111286395,0.372996103050749,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2011-07",2011-07-01
8,0.00407318771012775,0.0211404004462649,7.39048145210826,6.01465125683357,3.06283987715918,3.92998054406043,5.59225670840723,2.34941886358943,11.0996993236766,9.35754097777325,0.0471731837385971,0.0357196683660506,0.10046865432653,0.104864324524001,0.0767358900636269,0.108878580252411,0.0568665284719593,0.0119437207282197,0.0196465216421132,0.138609698434634,0.0663664768897881,0.153683257348429,0.261941613490965,0.117851056329012,0.0573227866004114,0.361607851911802,0.14248599920538,0.33111082041012,0.361607851911802,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2011-08",2011-08-01
9,0.00420144678906628,0.0178156381573124,7.19932381858538,6.38679493074254,2.8518287685534,5.6896116126276,5.50016514104357,2.46100762831773,10.8215547141182,9.16216184166657,0.059493421307365,0.0453626413582243,0.106717885551701,0.0920890223638392,0.072489721034596,0.0993795710589022,0.0696125183927301,0.0156727085460939,0.0209910769527955,0.118276483986414,0.0604222025844576,0.123723917675067,0.278875199407572,0.13643337876648,0.0486088581886471,0.345666260095333,0.135180353353011,0.342035090897283,0.345666260095333,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2011-09",2011-09-01
10,0.00490048469888,0.0170782898120183,7.23041720204834,6.54573036251924,3.36750725285071,4.26622628924127,5.72150216388215,2.55101732549781,10.6189032690631,10.1897684856142,0.0534025458217502,0.0517317521761599,0.104240562916951,0.074200188033755,0.0545590669797952,0.0845545567926568,0.0661633498502533,0.0188700979163178,0.0254219726825362,0.0926968456740339,0.0445370440776926,0.107981178794038,0.281824584162114,0.150786631089104,0.0533491511712177,0.322063853625417,0.108571920904458,0.287188452277362,0.322063853625417,NA,NA,NA,NA,0.2,0,1.5,2,"high",TRUE,"2011-10",2011-10-01
