"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","lr_mean_target_pct","lr_mean_weight","lr_mean_hrr_pct","lr_mean_ngmmr_pct","lr_mean_penalty_ngmmr","lr_prob_state1_ngmmr","lr_prob_state8_ngmmr","lr_extreme_cap","lr_extreme_weight","lr_extreme_penalty_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
101,0.00335858310402289,0.0119129087654874,11.1311893532333,6.06334187814398,11.8709545053373,3.41172934770635,10.3218946325986,2.69326109289854,11.1467062210479,9.56027153051846,0.00983184468542325,0.0830688425913723,0.0122576085878485,0.00771298689933142,0.0216771092701305,0.000528247205500607,0.00851045841295319,0.0272387356582995,0.0165738301921736,0.0102250822946907,0.0141045585349102,0.00325272919802635,0.170571496918256,0.169947181027463,0.0450255108679118,0.141171161260252,0.04511311609135,0.0268567629568672,0.141171161260252,NA,NA,NA,NA,2.5,10,1.49294780108862,2.50566863194019,3.21333880733015e-08,0.0062069855656154,0.0321345663153373,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2019-05",2019-05-01
102,0.00308755775292416,0.0138151018113882,11.9115967699337,5.79926634746825,13.9191564890528,2.99196482635136,12.045147459854,3.22504203739628,9.31825724758207,9.03004545069052,0.013977983451761,0.120258197451878,0.00847705066530504,0.00652580851316664,0.0145524491635453,1.04163717299851e-05,0.013141637912952,0.0482388492979987,0.0243172689079825,0.00767840264611275,0.00899428517400576,0.000793423023122475,0.196465970260879,0.219396856772971,0.0627217733294629,0.121280481722542,0.0307684344323435,0.0128820829819577,0.121280481722542,NA,NA,NA,NA,2.5,10,1.24432255019249,2.51315377397428,1.73021769766498e-07,0.053258818847637,0.123060792075768,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2019-06",2019-06-01
103,0.00404703805242982,0.014533958950904,12.2533435987809,6.87958217974254,14.1861956727792,5.82927019510426,12.481185714828,2.95413631072805,9.66463364721865,9.96386674708171,0.0143118030499189,0.136874536949396,0.000656801574529425,0.00643582019282862,0.0114812234669803,0.00825412223070265,0.0111614617646528,0.0508291995388629,4.08437640210042e-06,0.00752539888070747,0.00762763684669325,0.0144485304908753,0.196319054730691,0.210880713475046,0.000272336191639768,0.116614711090801,0.0273601809102156,0.0627528026594374,0.116614711090801,NA,NA,NA,NA,2.5,10,1.26053428334207,2.39016437366299,1.20638648128436e-05,0.00342853494882949,0.0413758638135703,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2019-07",2019-07-01
104,0.00393231002332509,0.0144705921193236,12.2186862845094,6.76817832831972,13.8705719403225,5.76495172474535,12.7957472806107,2.92794419185747,9.57940338104947,9.77840416798845,0.0159511138068174,0.14311394888075,0.000826955235670827,0.00617459630005002,0.00926675795422975,0.00830880118403084,0.0104440618573733,0.0548218232016809,6.21287339565579e-06,0.00748961920808622,0.00608273965834689,0.0144175727303295,0.195334273864772,0.218735148045763,0.000353223707931081,0.118091570089875,0.0221163336535822,0.0631535570473685,0.118091570089875,NA,NA,NA,NA,2.5,10,1.20774351496106,2.37958856264249,1.44989142465013e-05,0.00366984555442114,0.0419043973197841,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2019-08",2019-08-01
105,0.00344670977453335,0.0135824693269053,11.8221026940462,6.33970951788784,12.6157645640548,5.05775867198623,13.1534174241919,2.79669168652743,9.33361831526376,9.33666659681332,0.0155592190695191,0.149614958889825,0.00118836325821178,0.00568197857319419,0.00988761125088715,0.00818631131430353,0.0109956699809756,0.0591163897419705,1.27455640792676e-05,0.00723824046949317,0.00645234307518011,0.0139939197597408,0.191128715077776,0.226188130387934,0.000501446007880735,0.122967865284682,0.0235283698192692,0.065242149643375,0.122967865284682,NA,NA,NA,NA,2.5,10,1.1866813298632,2.38670880416062,1.28348950547159e-05,0.00364450418159478,0.0423434820928522,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2019-09",2019-09-01
106,0.00353895744558728,0.014208667729233,12.0679271117714,6.41139293636705,13.0866536577724,5.15704989145352,13.8151489619734,3.18482982373426,8.6478754341792,9.30481453680855,0.0188019806949156,0.175214465659713,0.00254531402540132,0.00472687779510739,0.00507114208753546,0.00576948630261452,0.0145860652969485,0.0775459831909202,4.59738780811239e-05,0.00528334919625784,0.00318899347903704,0.0128229205974846,0.207068331164833,0.255145534200186,0.00130793303501647,0.105334172939681,0.0121337624053764,0.0562990253525537,0.105334172939681,NA,NA,NA,NA,2.5,10,1.02874043758774,2.34417148687451,2.42825255029007e-05,0.00275706246165328,0.046912243868815,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2019-10",2019-10-01
107,0.00407144943217579,0.0149426171191915,12.4515107433033,6.88577164749038,14.3134653598448,6.08381109153814,12.5879793901961,2.79351106367708,10.0889961659381,9.87041499045195,0.0127697850537889,0.129576355493113,0.000484568674992033,0.00572065777022923,0.00974351397480239,0.00767749402844522,0.00709354733455084,0.0463880936212736,2.36739342484372e-06,0.00663848231419351,0.00650107612162591,0.0133915808173804,0.180847829115751,0.202392878148602,0.000188657328678161,0.112125057527851,0.0233199455543425,0.0591136204873026,0.112125057527851,NA,NA,NA,NA,2.5,10,1.27334020026193,2.37440618919136,1.57738053134356e-05,0.00317891586663865,0.0378366626259465,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2019-11",2019-11-01
108,0.00318068111862396,0.0136931489391708,11.8993240755974,5.95338716485962,13.6884635263852,3.210248452581,12.0120279922575,3.14915591935285,9.64981296027665,9.27930913767032,0.01161509005378,0.11138307074664,0.0130155394597039,0.00618634522753148,0.0133245059815971,0.000265895193954127,0.00996987410599274,0.0428516306825752,0.021158723826982,0.00640526445989753,0.0082741840376631,0.00192784666284374,0.185090747534315,0.209151800185771,0.0557327333717653,0.111407645559668,0.028144404464506,0.017325438378799,0.111407645559668,NA,NA,NA,NA,2.5,10,1.27030408217347,2.2559743997958,5.9548493555018e-05,0.0097089242194004,0.0217858294904026,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2019-12",2019-12-01
109,0.00310414998416898,0.0127748400005587,11.5555148840026,5.86262185659172,12.627909579971,2.62236833337158,11.3031052689022,3.65925729938625,10.6473228383197,9.10186933773382,0.0093891571860649,0.0922058482537478,0.00819649708839855,0.00695287962639613,0.0160566844599473,0.000128596003497306,0.00698441107446717,0.0319828020142785,0.0181556260228114,0.00761838623390354,0.0102056604194072,0.00207581865693517,0.168531892808395,0.183885094836469,0.0468313160218866,0.117437374026712,0.0336127047012491,0.0172889061450029,0.117437374026712,NA,NA,NA,NA,2.5,10,1.38838211799533,2.58446090276784,7.13364409635778e-06,0.00752955057500932,0.0400941115017362,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2020-01",2020-01-01
110,0.00305751285175615,0.0137003194472631,11.9166585943326,5.80394130823667,13.3975500680611,2.68769768212038,12.191179075422,3.6112111007385,9.89449650494815,8.98847260015825,0.0107228865398372,0.108160143100654,0.00741625353785406,0.00631215886899505,0.0125160117609908,8.80131138641542e-06,0.0082162090841532,0.0409702977813468,0.0193593353823947,0.00689046934179782,0.00778031693588976,0.000702383596215929,0.176302032998221,0.205383769199615,0.0533596195528751,0.114674245479515,0.0264427377154888,0.0130207342357672,0.114674245479515,NA,NA,NA,NA,2.5,10,1.27649612494187,2.55877224338164,3.45417659211057e-06,0.017805399850507,0.0656768281397907,0.2,5,0,0,0,2,0.75,2,2,"high",TRUE,"2020-02",2020-02-01
