"area","month","date","threshold","horizon","q_hrr_form_refit","objective_hrr_form_refit"
"US",14,2012-02-01,5,"5y",0.110828043931243,0.00475669498091376
"US",14,2012-02-01,5,"10y",0.103594171473067,0.00475669498091376
"US",14,2012-02-01,5,"5y5y",0.214519409429938,0.00475669498091376
"US",15,2012-03-01,4,"5y",0.198099430023671,0.00361426144441982
"US",15,2012-03-01,4,"10y",0.256669855301081,0.00361426144441982
"US",15,2012-03-01,4,"5y5y",0.327229195068551,0.00361426144441982
"US",15,2012-03-01,5,"5y",0.120305310725871,0.00361426144441982
"US",15,2012-03-01,5,"10y",0.0967047152884595,0.00361426144441982
"US",15,2012-03-01,5,"5y5y",0.208698085601539,0.00361426144441982
"US",16,2012-04-01,4,"5y",0.191505399765628,0.0042618759288751
"US",16,2012-04-01,4,"10y",0.25143675738792,0.0042618759288751
"US",16,2012-04-01,4,"5y5y",0.32170543988938,0.0042618759288751
"US",16,2012-04-01,5,"5y",0.117496004277273,0.0042618759288751
"US",16,2012-04-01,5,"10y",0.0957267413325597,0.0042618759288751
"US",16,2012-04-01,5,"5y5y",0.206294032513608,0.0042618759288751
"US",17,2012-05-01,4,"5y",0.183393362073339,0.00422637022937569
"US",17,2012-05-01,4,"10y",0.231355190885123,0.00422637022937569
"US",17,2012-05-01,4,"5y5y",0.338006051902767,0.00422637022937569
"US",17,2012-05-01,5,"5y",0.0632792999992177,0.00422637022937569
"US",17,2012-05-01,5,"10y",0.0768281350202536,0.00422637022937569
"US",17,2012-05-01,5,"5y5y",0.225746956518109,0.00422637022937569
"US",18,2012-06-01,4,"5y",0.146285089883934,0.00523744062519662
"US",18,2012-06-01,4,"10y",0.196780717664868,0.00523744062519662
"US",18,2012-06-01,4,"5y5y",0.298634946093897,0.00523744062519662
"US",18,2012-06-01,5,"5y",0.0455176640356494,0.00523744062519662
"US",18,2012-06-01,5,"10y",0.0651329222831064,0.00523744062519662
"US",18,2012-06-01,5,"5y5y",0.20594409231526,0.00523744062519662
"US",19,2012-07-01,4,"5y",0.143817387162215,0.00567973766445244
"US",19,2012-07-01,4,"10y",0.192897414772624,0.00567973766445244
"US",19,2012-07-01,4,"5y5y",0.29416457129521,0.00567973766445244
"US",19,2012-07-01,5,"5y",0.0441353249291963,0.00567973766445244
"US",19,2012-07-01,5,"10y",0.0628549940440299,0.00567973766445244
"US",19,2012-07-01,5,"5y5y",0.201471581450853,0.00567973766445244
"US",20,2012-08-01,4,"5y",0.158164844957539,0.00507801542657327
"US",20,2012-08-01,4,"10y",0.204440906379586,0.00507801542657327
"US",20,2012-08-01,4,"5y5y",0.307813491476493,0.00507801542657327
"US",20,2012-08-01,5,"5y",0.0507374372230177,0.00507801542657327
"US",20,2012-08-01,5,"10y",0.0656493979096475,0.00507801542657327
"US",20,2012-08-01,5,"5y5y",0.205964283479306,0.00507801542657327
"US",21,2012-09-01,4,"5y",0.171145954528427,0.00551767285319782
"US",21,2012-09-01,4,"10y",0.200928973506564,0.00551767285319782
"US",21,2012-09-01,4,"5y5y",0.306116482605024,0.00551767285319782
"US",21,2012-09-01,5,"5y",0.0530235717416725,0.00551767285319782
"US",21,2012-09-01,5,"10y",0.0542626688231873,0.00551767285319782
"US",21,2012-09-01,5,"5y5y",0.179259809285484,0.00551767285319782
"US",22,2012-10-01,4,"5y",0.181546743129331,0.00550665509942629
"US",22,2012-10-01,4,"10y",0.242402770952925,0.00550665509942629
"US",22,2012-10-01,4,"5y5y",0.311809005937284,0.00550665509942629
"US",22,2012-10-01,5,"5y",0.112672486978846,0.00550665509942629
"US",22,2012-10-01,5,"10y",0.0929596601801421,0.00550665509942629
"US",22,2012-10-01,5,"5y5y",0.200394946964936,0.00550665509942629
"US",23,2012-11-01,4,"5y",0.187234340934923,0.00541033318734667
"US",23,2012-11-01,4,"10y",0.251287560955634,0.00541033318734667
"US",23,2012-11-01,4,"5y5y",0.360876464494659,0.00541033318734667
"US",23,2012-11-01,5,"5y",0.0680750405264796,0.00541033318734667
"US",23,2012-11-01,5,"10y",0.095244672007285,0.00541033318734667
"US",23,2012-11-01,5,"5y5y",0.260770946248867,0.00541033318734667
"US",24,2012-12-01,4,"5y",0.172431727352346,0.0138802123001526
"US",24,2012-12-01,4,"10y",0.246495455387693,0.0138802123001526
"US",24,2012-12-01,4,"5y5y",0.375256960841665,0.0138802123001526
"US",24,2012-12-01,5,"5y",0.0416930775097217,0.0138802123001526
"US",24,2012-12-01,5,"10y",0.0508000921287578,0.0138802123001526
"US",24,2012-12-01,5,"5y5y",0.194379916379411,0.0138802123001526
"US",25,2013-01-01,4,"5y",0.177033515325696,0.00681865384572914
"US",25,2013-01-01,4,"10y",0.251099819025835,0.00681865384572914
"US",25,2013-01-01,4,"5y5y",0.362028299103493,0.00681865384572914
"US",25,2013-01-01,5,"5y",0.0643182023438308,0.00681865384572914
"US",25,2013-01-01,5,"10y",0.102134835788054,0.00681865384572914
"US",25,2013-01-01,5,"5y5y",0.27397561950857,0.00681865384572914
"US",26,2013-02-01,4,"5y",0.196542069809411,0.0129671338198052
"US",26,2013-02-01,4,"10y",0.254337912373393,0.0129671338198052
"US",26,2013-02-01,4,"5y5y",0.39149822457638,0.0129671338198052
"US",26,2013-02-01,5,"5y",0.0635086396806322,0.0129671338198052
"US",26,2013-02-01,5,"10y",0.0688927230732742,0.0129671338198052
"US",26,2013-02-01,5,"5y5y",0.218886997797237,0.0129671338198052
"US",27,2013-03-01,4,"5y",0.174300661746367,0.0145921511113477
"US",27,2013-03-01,4,"10y",0.248536034984018,0.0145921511113477
"US",27,2013-03-01,4,"5y5y",0.381071531426872,0.0145921511113477
"US",27,2013-03-01,5,"5y",0.0454125260899833,0.0145921511113477
"US",27,2013-03-01,5,"10y",0.0566465618854218,0.0145921511113477
"US",27,2013-03-01,5,"5y5y",0.205931671507328,0.0145921511113477
"US",28,2013-04-01,4,"5y",0.185395799812648,0.0134024445825489
"US",28,2013-04-01,4,"10y",0.246154580163697,0.0134024445825489
"US",28,2013-04-01,4,"5y5y",0.374941992633494,0.0134024445825489
"US",28,2013-04-01,5,"5y",0.0490822248213894,0.0134024445825489
"US",28,2013-04-01,5,"10y",0.0517606813514235,0.0134024445825489
"US",28,2013-04-01,5,"5y5y",0.188921910637332,0.0134024445825489
"US",29,2013-05-01,4,"5y",0.133738926480043,0.0168575985186934
"US",29,2013-05-01,4,"10y",0.20633815450949,0.0168575985186934
"US",29,2013-05-01,4,"5y5y",0.348467481455655,0.0168575985186934
"US",29,2013-05-01,5,"5y",0.027889696022147,0.0168575985186934
"US",29,2013-05-01,5,"10y",0.0380558010878993,0.0168575985186934
"US",29,2013-05-01,5,"5y5y",0.178159745696097,0.0168575985186934
"US",30,2013-06-01,4,"5y",0.129306146717089,0.00814447561641183
"US",30,2013-06-01,4,"10y",0.204067341081911,0.00814447561641183
"US",30,2013-06-01,4,"5y5y",0.311814492294331,0.00814447561641183
"US",30,2013-06-01,5,"5y",0.063009651513529,0.00814447561641183
"US",30,2013-06-01,5,"10y",0.0810246533702158,0.00814447561641183
"US",30,2013-06-01,5,"5y5y",0.223011309142091,0.00814447561641183
"US",31,2013-07-01,4,"5y",0.128630579053873,0.0162283917026226
"US",31,2013-07-01,4,"10y",0.195103302195826,0.0162283917026226
"US",31,2013-07-01,4,"5y5y",0.348139466308912,0.0162283917026226
"US",31,2013-07-01,5,"5y",0.0346278724467205,0.0162283917026226
"US",31,2013-07-01,5,"10y",0.0458408902974987,0.0162283917026226
"US",31,2013-07-01,5,"5y5y",0.194176256614767,0.0162283917026226
"US",32,2013-08-01,4,"5y",0.136052327814196,0.016555706728107
"US",32,2013-08-01,4,"10y",0.217909533953424,0.016555706728107
"US",32,2013-08-01,4,"5y5y",0.355837485588751,0.016555706728107
"US",32,2013-08-01,5,"5y",0.0263286339316067,0.016555706728107
"US",32,2013-08-01,5,"10y",0.039972596909124,0.016555706728107
"US",32,2013-08-01,5,"5y5y",0.18487980149545,0.016555706728107
"US",33,2013-09-01,4,"5y",0.134837333538052,0.0127895636326181
"US",33,2013-09-01,4,"10y",0.144766012758953,0.0127895636326181
"US",33,2013-09-01,4,"5y5y",0.262045472560351,0.0127895636326181
"US",33,2013-09-01,5,"5y",0.0406782222360858,0.0127895636326181
"US",33,2013-09-01,5,"10y",0.0154747970370388,0.0127895636326181
"US",33,2013-09-01,5,"5y5y",0.07246001400462,0.0127895636326181
"US",34,2013-10-01,4,"5y",0.156045765095765,0.0156668365410824
"US",34,2013-10-01,4,"10y",0.158543204345045,0.0156668365410824
"US",34,2013-10-01,4,"5y5y",0.294697523790753,0.0156668365410824
"US",34,2013-10-01,5,"5y",0.0377734817917535,0.0156668365410824
"US",34,2013-10-01,5,"10y",0.00968961165547407,0.0156668365410824
"US",34,2013-10-01,5,"5y5y",0.057670174265069,0.0156668365410824
"US",35,2013-11-01,4,"5y",0.136073881742194,0.0124172702563189
"US",35,2013-11-01,4,"10y",0.139480514852535,0.0124172702563189
"US",35,2013-11-01,4,"5y5y",0.255928164862949,0.0124172702563189
"US",35,2013-11-01,5,"5y",0.0343330263856471,0.0124172702563189
"US",35,2013-11-01,5,"10y",0.0104787278572616,0.0124172702563189
"US",35,2013-11-01,5,"5y5y",0.0577088316095633,0.0124172702563189
"US",36,2013-12-01,4,"5y",0.135354685357845,0.0129574154394299
"US",36,2013-12-01,4,"10y",0.141878434201688,0.0129574154394299
"US",36,2013-12-01,4,"5y5y",0.25832610519999,0.0129574154394299
"US",36,2013-12-01,5,"5y",0.0381555763627818,0.0129574154394299
"US",36,2013-12-01,5,"10y",0.013245319853156,0.0129574154394299
"US",36,2013-12-01,5,"5y5y",0.0659436936768805,0.0129574154394299
"US",37,2014-01-01,4,"5y",0.143733262025557,0.0133566005067259
"US",37,2014-01-01,4,"10y",0.167987375953123,0.0133566005067259
"US",37,2014-01-01,4,"5y5y",0.288122436217061,0.0133566005067259
"US",37,2014-01-01,5,"5y",0.0534709491332385,0.0133566005067259
"US",37,2014-01-01,5,"10y",0.0275008091684715,0.0133566005067259
"US",37,2014-01-01,5,"5y5y",0.104050073496446,0.0133566005067259
"US",38,2014-02-01,4,"5y",0.140534212616507,0.0122489112594527
"US",38,2014-02-01,4,"10y",0.148344993032155,0.0122489112594527
"US",38,2014-02-01,4,"5y5y",0.266061858979214,0.0122489112594527
"US",38,2014-02-01,5,"5y",0.0402515165428117,0.0122489112594527
"US",38,2014-02-01,5,"10y",0.0144392552022487,0.0122489112594527
"US",38,2014-02-01,5,"5y5y",0.069773638220858,0.0122489112594527
"US",39,2014-03-01,4,"5y",0.136216373188935,0.012269420763452
"US",39,2014-03-01,4,"10y",0.137608592315917,0.012269420763452
"US",39,2014-03-01,4,"5y5y",0.254480500820369,0.012269420763452
"US",39,2014-03-01,5,"5y",0.0307431505569847,0.012269420763452
"US",39,2014-03-01,5,"10y",0.00828407182132562,0.012269420763452
"US",39,2014-03-01,5,"5y5y",0.0507674216984461,0.012269420763452
"US",40,2014-04-01,4,"5y",0.127032940755079,0.0123480311453165
"US",40,2014-04-01,4,"10y",0.125435919825198,0.0123480311453165
"US",40,2014-04-01,4,"5y5y",0.240094335182541,0.0123480311453165
"US",40,2014-04-01,5,"5y",0.0243622447274493,0.0123480311453165
"US",40,2014-04-01,5,"10y",0.00522910948752872,0.0123480311453165
"US",40,2014-04-01,5,"5y5y",0.0392038030762606,0.0123480311453165
"US",41,2014-05-01,4,"5y",0.069646004126858,0.00377709103481687
"US",41,2014-05-01,4,"10y",0.16143226697265,0.00377709103481687
"US",41,2014-05-01,4,"5y5y",0.270797001963834,0.00377709103481687
"US",41,2014-05-01,5,"5y",0.026720204089824,0.00377709103481687
"US",41,2014-05-01,5,"10y",0.0483643253690072,0.00377709103481687
"US",41,2014-05-01,5,"5y5y",0.131477629915531,0.00377709103481687
"US",42,2014-06-01,4,"5y",0.0694331733089546,0.00382340927182176
"US",42,2014-06-01,4,"10y",0.1664624684301,0.00382340927182176
"US",42,2014-06-01,4,"5y5y",0.277149806623188,0.00382340927182176
"US",42,2014-06-01,5,"5y",0.0269277301539624,0.00382340927182176
"US",42,2014-06-01,5,"10y",0.0529777751881687,0.00382340927182176
"US",42,2014-06-01,5,"5y5y",0.14013330389995,0.00382340927182176
"US",43,2014-07-01,4,"5y",0.128608279739902,0.0157140250882621
"US",43,2014-07-01,4,"10y",0.120919197176857,0.0157140250882621
"US",43,2014-07-01,4,"5y5y",0.235336196623443,0.0157140250882621
"US",43,2014-07-01,5,"5y",0.0167146202823046,0.0157140250882621
"US",43,2014-07-01,5,"10y",0.00174733309864751,0.0157140250882621
"US",43,2014-07-01,5,"5y5y",0.023703561193147,0.0157140250882621
"US",44,2014-08-01,4,"5y",0.117733043132345,0.0174935558775273
"US",44,2014-08-01,4,"10y",0.108225753820061,0.0174935558775273
"US",44,2014-08-01,4,"5y5y",0.219376582832451,0.0174935558775273
"US",44,2014-08-01,5,"5y",0.0124169182048605,0.0174935558775273
"US",44,2014-08-01,5,"10y",0.000540862802608213,0.0174935558775273
"US",44,2014-08-01,5,"5y5y",0.0153797559544382,0.0174935558775273
"US",45,2014-09-01,4,"5y",0.104287382366151,0.0162679855242108
"US",45,2014-09-01,4,"10y",0.0962340363616483,0.0162679855242108
"US",45,2014-09-01,4,"5y5y",0.203140262527083,0.0162679855242108
"US",45,2014-09-01,5,"5y",0.0100668345864668,0.0162679855242108
"US",45,2014-09-01,5,"10y",0.000219519391055514,0.0162679855242108
"US",45,2014-09-01,5,"5y5y",0.0115987882085393,0.0162679855242108
"US",46,2014-10-01,4,"5y",0.0858583961137719,0.0131937248350843
"US",46,2014-10-01,4,"10y",0.0815252067058595,0.0131937248350843
"US",46,2014-10-01,4,"5y5y",0.180953119169818,0.0131937248350843
"US",46,2014-10-01,5,"5y",0.00790530722424158,0.0131937248350843
"US",46,2014-10-01,5,"10y",0.000136103786856156,0.0131937248350843
"US",46,2014-10-01,5,"5y5y",0.00914723943718937,0.0131937248350843
"US",47,2014-11-01,4,"5y",0.0829426843144509,0.0129786551009447
"US",47,2014-11-01,4,"10y",0.079159649015911,0.0129786551009447
"US",47,2014-11-01,4,"5y5y",0.176942554228129,0.0129786551009447
"US",47,2014-11-01,5,"5y",0.00755698236780865,0.0129786551009447
"US",47,2014-11-01,5,"10y",0.00012402432818536,0.0129786551009447
"US",47,2014-11-01,5,"5y5y",0.00873581459961578,0.0129786551009447
"US",48,2014-12-01,4,"5y",0.0814875410461469,0.0154247024721363
"US",48,2014-12-01,4,"10y",0.0587637190841882,0.0154247024721363
"US",48,2014-12-01,4,"5y5y",0.149588620191257,0.0154247024721363
"US",48,2014-12-01,5,"5y",0.00728466735800404,0.0154247024721363
"US",48,2014-12-01,5,"10y",8.99585852657358e-05,0.0154247024721363
"US",48,2014-12-01,5,"5y5y",0.00714182569146661,0.0154247024721363
"US",49,2015-01-01,4,"5y",0.041613113396998,0.00559447664672181
"US",49,2015-01-01,4,"10y",0.0541548529864238,0.00559447664672181
"US",49,2015-01-01,4,"5y5y",0.244915785024008,0.00559447664672181
"US",49,2015-01-01,5,"5y",0,0.00559447664672181
"US",49,2015-01-01,5,"10y",0.00195839843342389,0.00559447664672181
"US",49,2015-01-01,5,"5y5y",0.0691114585322239,0.00559447664672181
"US",50,2015-02-01,4,"5y",0.0362797412764416,0.00645259325876375
"US",50,2015-02-01,4,"10y",0.0426883522445033,0.00645259325876375
"US",50,2015-02-01,4,"5y5y",0.222579509977255,0.00645259325876375
"US",50,2015-02-01,5,"5y",0,0.00645259325876375
"US",50,2015-02-01,5,"10y",0.00108237661630166,0.00645259325876375
"US",50,2015-02-01,5,"5y5y",0.0530621858563791,0.00645259325876375
"US",51,2015-03-01,4,"5y",0.0430267616821707,0.00746613557996018
"US",51,2015-03-01,4,"10y",0.055658948646618,0.00746613557996018
"US",51,2015-03-01,4,"5y5y",0.266301520799071,0.00746613557996018
"US",51,2015-03-01,5,"5y",0,0.00746613557996018
"US",51,2015-03-01,5,"10y",0.00137738210056996,0.00746613557996018
"US",51,2015-03-01,5,"5y5y",0.0643731134088835,0.00746613557996018
"US",52,2015-04-01,4,"5y",0.0528448485613827,0.0065835594599734
"US",52,2015-04-01,4,"10y",0.0669093372053267,0.0065835594599734
"US",52,2015-04-01,4,"5y5y",0.263081948128753,0.0065835594599734
"US",52,2015-04-01,5,"5y",0,0.0065835594599734
"US",52,2015-04-01,5,"10y",0.00236448598331438,0.0065835594599734
"US",52,2015-04-01,5,"5y5y",0.0769791075669896,0.0065835594599734
"US",53,2015-05-01,4,"5y",0.0598696468540472,0.00588144875323227
"US",53,2015-05-01,4,"10y",0.0836686987411937,0.00588144875323227
"US",53,2015-05-01,4,"5y5y",0.293827331914415,0.00588144875323227
"US",53,2015-05-01,5,"5y",0,0.00588144875323227
"US",53,2015-05-01,5,"10y",0.0038011759712268,0.00588144875323227
"US",53,2015-05-01,5,"5y5y",0.0971036029032994,0.00588144875323227
"US",54,2015-06-01,4,"5y",0.089136620394728,0.0110956032550078
"US",54,2015-06-01,4,"10y",0.0736064062508004,0.0110956032550078
"US",54,2015-06-01,4,"5y5y",0.178594763994031,0.0110956032550078
"US",54,2015-06-01,5,"5y",0.0106307990959255,0.0110956032550078
"US",54,2015-06-01,5,"10y",0.000167483692807901,0.0110956032550078
"US",54,2015-06-01,5,"5y5y",0.00985191160985324,0.0110956032550078
"US",55,2015-07-01,4,"5y",0.0993203492680563,0.0121722982266831
"US",55,2015-07-01,4,"10y",0.0852323237143039,0.0121722982266831
"US",55,2015-07-01,4,"5y5y",0.197464981212041,0.0121722982266831
"US",55,2015-07-01,5,"5y",0.0126356308133371,0.0121722982266831
"US",55,2015-07-01,5,"10y",0.000237566555911121,0.0121722982266831
"US",55,2015-07-01,5,"5y5y",0.0118271061862179,0.0121722982266831
"US",56,2015-08-01,4,"5y",0.078755968180779,0.0100634303718823
"US",56,2015-08-01,4,"10y",0.0604576416593255,0.0100634303718823
"US",56,2015-08-01,4,"5y5y",0.155573026025453,0.0100634303718823
"US",56,2015-08-01,5,"5y",0.00826053786231348,0.0100634303718823
"US",56,2015-08-01,5,"10y",0.000103798344953479,0.0100634303718823
"US",56,2015-08-01,5,"5y5y",0.007688411738654,0.0100634303718823
"US",57,2015-09-01,4,"5y",0.0478054685826709,0.00397634841339858
"US",57,2015-09-01,4,"10y",0.0614806997505308,0.00397634841339858
"US",57,2015-09-01,4,"5y5y",0.227564937109194,0.00397634841339858
"US",57,2015-09-01,5,"5y",0,0.00397634841339858
"US",57,2015-09-01,5,"10y",0.00327917688419499,0.00397634841339858
"US",57,2015-09-01,5,"5y5y",0.0800310120433538,0.00397634841339858
"US",58,2015-10-01,4,"5y",0.0673414696852597,0.00787994868791504
"US",58,2015-10-01,4,"10y",0.0486301860607945,0.00787994868791504
"US",58,2015-10-01,4,"5y5y",0.133626010956475,0.00787994868791504
"US",58,2015-10-01,5,"5y",0.00644336395129774,0.00787994868791504
"US",58,2015-10-01,5,"10y",6.39384040575851e-05,0.00787994868791504
"US",58,2015-10-01,5,"5y5y",0.00593949281871016,0.00787994868791504
"US",59,2015-11-01,4,"5y",0.0716431696002716,0.00863102873010367
"US",59,2015-11-01,4,"10y",0.0503632017205856,0.00863102873010367
"US",59,2015-11-01,4,"5y5y",0.136980287410278,0.00863102873010367
"US",59,2015-11-01,5,"5y",0.00673234028477283,0.00863102873010367
"US",59,2015-11-01,5,"10y",7.04897959436091e-05,0.00863102873010367
"US",59,2015-11-01,5,"5y5y",0.00624266822946165,0.00863102873010367
"US",60,2015-12-01,4,"5y",0.0780134425886647,0.00890609821523685
"US",60,2015-12-01,4,"10y",0.0558024167135394,0.00890609821523685
"US",60,2015-12-01,4,"5y5y",0.147054519389677,0.00890609821523685
"US",60,2015-12-01,5,"5y",0.00761309824423199,0.00890609821523685
"US",60,2015-12-01,5,"10y",9.00828059354291e-05,0.00890609821523685
"US",60,2015-12-01,5,"5y5y",0.00706717891916966,0.00890609821523685
"US",61,2016-01-01,4,"5y",0.0630705553907882,0.00556139010641435
"US",61,2016-01-01,4,"10y",0.0629608871043791,0.00556139010641435
"US",61,2016-01-01,4,"5y5y",0.147424356905572,0.00556139010641435
"US",61,2016-01-01,5,"5y",0.00524464162041928,0.00556139010641435
"US",61,2016-01-01,5,"10y",5.97384812345176e-05,0.00556139010641435
"US",61,2016-01-01,5,"5y5y",0.00602756549760808,0.00556139010641435
"US",62,2016-02-01,4,"5y",0.0469788784930154,0.00412948920995038
"US",62,2016-02-01,4,"10y",0.0462861240714451,0.00412948920995038
"US",62,2016-02-01,4,"5y5y",0.117089414277582,0.00412948920995038
"US",62,2016-02-01,5,"5y",0.00352608607446646,0.00412948920995038
"US",62,2016-02-01,5,"10y",3.04730542115977e-05,0.00412948920995038
"US",62,2016-02-01,5,"5y5y",0.00408165034797056,0.00412948920995038
"US",63,2016-03-01,4,"5y",0.0569689078679321,0.00746766960362972
"US",63,2016-03-01,4,"10y",0.0297764444160103,0.00746766960362972
"US",63,2016-03-01,4,"5y5y",0.104182892049067,0.00746766960362972
"US",63,2016-03-01,5,"5y",0.00869859589639958,0.00746766960362972
"US",63,2016-03-01,5,"10y",0.000810632014584011,0.00746766960362972
"US",63,2016-03-01,5,"5y5y",0.0126567738164398,0.00746766960362972
"US",64,2016-04-01,4,"5y",0.0556832636070857,0.00691487433849371
"US",64,2016-04-01,4,"10y",0.0435639374812039,0.00691487433849371
"US",64,2016-04-01,4,"5y5y",0.121195267336452,0.00691487433849371
"US",64,2016-04-01,5,"5y",0.00413306608196696,0.00691487433849371
"US",64,2016-04-01,5,"10y",5.1337066420262e-05,0.00691487433849371
"US",64,2016-04-01,5,"5y5y",0.0049795697901346,0.00691487433849371
"US",65,2016-05-01,4,"5y",0.0584084269980218,0.0072676003173189
"US",65,2016-05-01,4,"10y",0.0458087609278446,0.0072676003173189
"US",65,2016-05-01,4,"5y5y",0.125630592892781,0.0072676003173189
