"month","objective_ngmmr_24","objective_hrr_24","rmse24_hrr_pp","rmse24_ngmmr_pp","rmse5_hrr_pp","rmse5_ngmmr_pp","rmse10_hrr_pp","rmse10_ngmmr_pp","rmse_fwd_hrr_pp","rmse_fwd_ngmmr_pp","qtail0_5y_target","qtail0_5y_hrr","qtail0_5y_ngmmr","qtail4_5y_target","qtail4_5y_hrr","qtail4_5y_ngmmr","qtail0_10y_target","qtail0_10y_hrr","qtail0_10y_ngmmr","qtail4_10y_target","qtail4_10y_hrr","qtail4_10y_ngmmr","qtail0_5y5y_target","qtail0_5y5y_hrr","qtail0_5y5y_ngmmr","qtail4_5y5y_target","qtail4_5y5y_hrr","qtail4_5y5y_ngmmr","qtail4_5y5y_moment_proxy","qtail4_5y5y_lower_bound","qtail4_5y5y_upper_bound","qtail4_5y5y_bound_violation_hrr","qtail4_5y5y_bound_violation_ngmmr","lr_mean_target_pct","lr_mean_weight","lr_mean_hrr_pct","lr_mean_ngmmr_pct","lr_mean_penalty_ngmmr","lr_prob_state1_ngmmr","lr_prob_state8_ngmmr","lr_extreme_cap","lr_extreme_weight","lr_extreme_penalty_ngmmr","persistence_cap","persistence_weight","q11_ngmmr","q88_ngmmr","persistence_penalty_ngmmr","fwd_proxy_weight","fwd_bounds_weight","tail_bin_weight","fwd_bin_weight","fwd_tail_bin_weight","tail_moment_weight","tail_weight_side","valid_A","label","date"
91,0.00214313453364045,0.00892936605403366,9.34990880841125,4.81591832782853,9.77792782093404,3.50120278235974,10.996847525195,3.51872313339502,6.76194174871648,6.70368365961965,0.00331186475507835,0.0617403518399007,0.019175646057843,0.00930717397148129,0.00908158568603807,0.00628514912395921,0.00463795131890248,0.0242684629817377,0.00871501250559761,0.0143632697808848,0.00733143657420691,0.0110876341365747,0.126571172090886,0.17608668103276,0.0422509484855079,0.173680741600085,0.0334430848107151,0.104853929542,0.173680741600085,NA,NA,NA,NA,2.5,10,1.40557585597781,2.34837419374089,2.29903851237244e-05,0.0687708265913637,0.195473912435831,0.2,5,0,0.85,0,0.196548265535981,0.0833750938233687,0,0,0,2,0.75,2,2,"high",TRUE,"2018-07",2018-07-01
92,0.00226227277032048,0.0098144762414643,9.80703423098434,4.6962587791899,11.1048033214877,3.36619849946006,10.8091210301771,2.82811636031092,6.95557380588799,6.84361052940106,0.0050823489893113,0.0674973669318902,0.0134940926545859,0.00817640424138211,0.0077961460148339,1.14792745583976e-08,0.00553308337730457,0.0271917307506575,0.00920698525402032,0.0129484495517396,0.00611132543518446,0.0102299315421107,0.125945523464647,0.186239665303487,0.0530233622224454,0.174906194323506,0.0301070374482704,0.0843983910862255,0.174906194323506,NA,NA,NA,NA,2.5,10,1.35569218375174,2.1119695000876,0.000150567668862268,0.109789379177245,0.200668008331307,0.2,5,1.11558782673902e-06,0.85,0,0.312064676644211,0.21151686295659,0,0,0,2,0.75,2,2,"high",TRUE,"2018-08",2018-08-01
93,0.00193035707341098,0.00945141416030427,9.62402572864647,4.5771070152928,10.7315035848315,2.6149813940839,10.7266583538999,3.12563860667259,6.90211888077909,6.80014569677743,0.00515334881402431,0.0672912687693493,0.0122273044834863,0.00894411027462361,0.00788579852878875,0.0057631453774391,0.00548868669928723,0.0270921088953516,0.00491437149127599,0.0131007374071613,0.00619139339139835,0.00742418745362179,0.129090581967833,0.185874588775844,0.0335204548247306,0.173104219611024,0.0303412256836905,0.103766450157791,0.173104219611024,NA,NA,NA,NA,2.5,10,1.35794135637186,2.33070852844124,2.86596023425318e-05,0.042356370560895,0.192937543467396,0.2,5,0,0.85,0,0,1.19306342956094e-05,0,0,0,2,0.75,2,2,"high",TRUE,"2018-09",2018-09-01
94,0.00227916530313444,0.00953875007810664,9.67923501462555,5.00199443542883,11.0341513837079,3.12228900625956,10.6239548679314,3.42759510147667,6.81482630817789,7.31865753932419,0.00429095562463993,0.0667297172009123,0.0181656899884891,0.00882800454234278,0.00798134824939403,1.31876132134697e-06,0.00582939082536358,0.0267976567150622,0.0115442503684187,0.0131009263447965,0.006282805140574,0.0146961876229512,0.130937407763426,0.184904479777551,0.0414911767621016,0.169539923073794,0.0305936596828378,0.104146459458585,0.169539923073794,NA,NA,NA,NA,2.5,10,1.36245152132857,2.3676313296675,1.75214648855927e-05,0.0465093086911095,0.160770720726676,0.2,5,0,0.85,0,0.337143051510625,0.357333397582577,0,0,0,2,0.75,2,2,"high",TRUE,"2018-10",2018-10-01
95,0.00299246842955168,0.0142190762015043,12.382019044518,5.42698833330004,10.3485811388965,4.33680697545015,12.2332472587758,3.44611536693073,14.2547436586474,7.59427424082217,0.00496547720706767,0.0239011430417176,0.0108607277712767,0.00786878798911328,0.0136042957545957,0.0182877095377811,0.00576837489745525,0.00534663594637659,0.0108789460412318,0.0125351553695954,0.0100746099009685,0.0152919144275196,0.132313919403223,0.0641511649175826,0.0603470034790946,0.166201722266015,0.0313995989022337,0.073654939208639,0.166201722266015,NA,NA,NA,NA,2.5,10,1.87269402339733,2.08925489582944,0.000168711540600081,0.0958363537030663,0.0606044305447771,0.2,5,0,0.85,0,0.622805051989016,0.392396825781172,0,0,0,2,0.75,2,2,"high",TRUE,"2018-11",2018-11-01
96,0.00379917097516759,0.0111093058995426,10.9804575657479,6.49127975032357,7.86021713218987,4.99768297115056,10.9314797646172,3.73457266780499,13.4324637297172,9.35340955479006,0.00652715482417255,0.0422454756522105,0.0146519127323294,0.00684263021475362,0.0123807965471715,0.00965868564614331,0.00750100126391631,0.0108084145689125,0.00502637003324645,0.0104235890016978,0.00868759415838245,0.00900479414725446,0.131541796372116,0.102496989813762,0.0271076085050116,0.159944767835408,0.0280963446273934,0.0740774374442762,0.159944767835408,NA,NA,NA,NA,2.5,10,1.68899268233923,2.24308119234061,6.60072737291209e-05,0.0559653516352459,0.0808375985535922,0.2,5,0,0.85,0,0.387346255933908,0.016835337076474,0,0,0,2,0.75,2,2,"high",TRUE,"2018-12",2018-12-01
97,0.00401448527408923,0.0128792213671022,11.6521744985224,6.82726184246721,11.4445349532319,5.32781211308248,11.4484837964819,3.51075532929216,12.0529809631473,9.95607994656353,0.0100602460107495,0.0773756009164655,0.00410574452077835,0.00557630992513225,0.0166808097200889,0.00546029411674274,0.00855491100879721,0.0245179484551599,0.000266961903344264,0.00873658340345684,0.0107775230040433,0.00710632566349658,0.141212573040328,0.162711058134593,0.00764885422185111,0.138670885726947,0.034785237748108,0.073350397422093,0.138670885726947,NA,NA,NA,NA,2.5,10,1.47218884692444,2.33785456199846,2.62911430647109e-05,0.049225127948544,0.0664508658909089,0.2,5,0,0.85,0,0.105417856304793,0,0,0,0,2,0.75,2,2,"high",TRUE,"2019-01",2019-01-01
98,0.00384472177587972,0.0111157610502496,10.8328823602432,6.70284474034771,10.6488958168801,5.02773336964025,10.5948527393039,3.39654807408752,11.2429593082204,9.89796651761558,0.009273858694362,0.0707162537830606,2.43945933191623e-24,0.00555364164663064,0.0127257209531451,0.00669226395970086,0.00947566183360172,0.0220107532657975,2.49825909148697e-28,0.00872784947731431,0.00847199596829273,0.00763208729505876,0.147206846799943,0.152156921938519,0.0010310583644058,0.136788475546504,0.0283647859560915,0.0743882926151747,0.136788475546504,NA,NA,NA,NA,2.5,10,1.4915902361073,2.35637755075135,2.06274079281804e-05,0.046129073309476,0.0701952229466391,0.2,5,0,0.85,0,0,0,0,0,0,2,0.75,2,2,"high",TRUE,"2019-02",2019-02-01
99,0.00397264936652974,0.0104327157376409,10.5761907091537,6.71913930345592,9.77487867635591,5.18228374181773,9.93243982930703,4.00415353178624,11.8897357266208,9.62035283401362,0.00868617301555732,0.0609719798453396,0.0226862467575685,0.00619327002699444,0.012517421444623,0.0103183735636065,0.00923835447235856,0.0178242400904596,0.0103772479618588,0.00882577926543837,0.00846189639998998,0.0121871603778839,0.148143863013742,0.136344023432429,0.0390848098181991,0.137301150252529,0.0280267380424576,0.0651973951491858,0.137301150252529,NA,NA,NA,NA,2.5,10,1.55169245082673,2.26140470914194,5.69277128196408e-05,0.0590912022960238,0.0522872955696728,0.2,5,0,0.85,0,0.452897218378262,0.464089610823739,0,0,0,2,0.75,2,2,"high",TRUE,"2019-03",2019-03-01
100,0.00369285615896697,0.0124347725023131,11.3404460161256,6.48527971461239,12.7358700176599,4.6583391719352,10.4455554117072,4.01633157599457,10.7007071994426,9.39922953018873,0.00993991309209704,0.0913579848247714,0.0435212561927801,0.00719320677807489,0.0208080362888212,0.00254617452601107,0.00992445812356797,0.0314299383245378,0.0289192936538699,0.00977186297061583,0.013368651008682,0.00688289569431191,0.179901174171365,0.181737635207955,0.0732009751351021,0.137196387078569,0.0432649686781195,0.0830038639984478,0.137196387078569,NA,NA,NA,NA,2.5,10,1.44004721986904,2.31838052873955,3.29856323409258e-05,0.078282697513112,0.0488908239243643,0.2,5,0,0.85,0,0.55438747827849,0,0,0,0,2,0.75,2,2,"high",TRUE,"2019-04",2019-04-01
